feature,is_signal,naive_logOR,naive_se_boot,naive_p_boot,lambda_logOR,lambda_se_boot,lambda_p_boot
630,0,0.25978386097691414,0.12396149477165351,0.036110418470961476,0.6446991422693734,0.3201060300338126,0.044007697531856925
631,0,-0.10733484996154395,0.16900697161199757,0.5253688992112795,-0.24985853249802736,0.3803276355554235,0.5112091912162953
632,0,-0.2392296890658341,0.18510534903519502,0.19621952440616186,-0.5566139711516559,0.4283855658532196,0.19383090019283822
633,0,-0.05032201648335415,0.12161222336945025,0.6790273385662634,-0.11786515727855183,0.29380709836338154,0.6882985655999393
634,1,-0.24146041962632497,0.11853147462855743,0.041640061926460706,-0.5702810915459285,0.2746070233650364,0.03782768064273362
635,0,-0.0707217639754229,0.10442178553445372,0.4982345321953646,-0.16655059721767898,0.3260087948258176,0.6094367530961429
636,0,0.04811054349516224,0.11985335619183148,0.6881170119394724,0.1175240018510238,0.3276463441353181,0.719825789192458
637,0,-0.026163562689211835,0.18390654354658845,0.8868702691790753,-0.05668307888484174,0.4355098870857792,0.8964450870966325
638,0,0.07171649069942634,0.1794505897271125,0.6894181722915231,0.17956237741299844,0.4105413960458527,0.6618361718436616
639,1,-0.031114774866373002,0.11294783634844185,0.7829481360291436,-0.07274548521366489,0.2882683869556438,0.8007679760208176
640,0,0.07908984407175366,0.13838134760308599,0.5676367455782467,0.194290478884796,0.35083616758205016,0.5797207825882347
641,0,-0.06955007821186175,0.1738566969646408,0.689125169531823,-0.16005146716772337,0.4525590450298729,0.7235946382198157
642,0,0.034549672437353324,0.14149599290284495,0.8070958992411358,0.08729388841645346,0.40621183727588045,0.8298472722363706
643,0,0.20001286049440914,0.1349562332464837,0.13832506920024695,0.4979676735288772,0.3944664910089277,0.2068111116908129
644,0,-0.03282736923497427,0.12532406420708636,0.7933677997160979,-0.07509263312009608,0.36827789056361077,0.8384300085539779
645,0,0.13579686125137624,0.12960002595791342,0.2947238144292218,0.3299339412422309,0.31734396424322026,0.29849186351946444
646,0,0.08128636904159056,0.12307183382400531,0.5089464523133178,0.19715030722582302,0.2870085166310746,0.49213661881143533
647,0,0.3641452896458893,0.1379484925803973,0.008297473576365925,0.9353404270837025,0.4061975843248091,0.021297218354934443
648,0,0.07506934040647892,0.13633510230532414,0.5818916490717729,0.18359914356543502,0.3271437541436133,0.5746485582699319
649,0,0.1409942693949032,0.1939241484298309,0.4671899021494167,0.35446879403317855,0.5510610095692595,0.5200633074936896
650,0,-0.04848916625477373,0.13326699331626554,0.715970187291959,-0.11370587774248027,0.2636770537180383,0.6662999793068831
651,0,-0.01379706185511015,0.14657244384871262,0.9250048180910938,-0.029266767487333364,0.3532011134263922,0.9339616820701064
652,0,-0.0568396865252409,0.13416335777470123,0.671813582259859,-0.13269294053528913,0.34338925196305775,0.6991846359595035
653,0,0.06349412394343874,0.12983210674412204,0.6248077593241566,0.15414616104380527,0.31628823044614146,0.6260033937379227
654,0,-0.21790703878902304,0.18160343088213995,0.23017586562248826,-0.506022735120356,0.4263258386485317,0.23525170979335852
655,0,-0.0774863399118794,0.18232438197778,0.6708427618456793,-0.17747351448102133,0.4252677640695751,0.6764430353244433
656,0,-0.11628299758346225,0.135419864115511,0.39051436269256246,-0.27221251804807484,0.3227827117502048,0.39904360810013884
657,0,-0.19882632781356463,0.13012749797873654,0.12652873598926717,-0.46574514772710024,0.33049211683236096,0.15876203403991762
658,0,-0.12762431866781815,0.16380485446533236,0.4359065829661034,-0.2982169073062711,0.3572637561031471,0.4038726907581436
659,0,-0.1595549129061986,0.1797999394656877,0.37486224661850875,-0.3703044265212049,0.37938883336411194,0.329037132842947
660,0,-0.012672518348573964,0.1455147306185223,0.9306019379968888,-0.02697728883779955,0.3410557294288176,0.9369535950947854
661,0,-0.19337042232461532,0.14493527809892612,0.18214335105830026,-0.4527054551266262,0.33120662922045024,0.17167642175929076
662,0,0.026017756335167796,0.12677857448109725,0.8373986587788054,0.06390472323981937,0.3084046373031973,0.835845355678873
663,0,-0.06848884856315247,0.1280252589006325,0.5926750539190384,-0.16119990730839462,0.30954794029054045,0.6025345970597711
664,1,0.12800594208172095,0.13754086709221694,0.3520213457970899,0.3124183194857391,0.3124563683116787,0.3173694425717468
665,0,-0.0983462993563498,0.11968910896928993,0.41125832044406607,-0.2315543361734224,0.25401536440706196,0.3619919065053946
666,1,-0.25504852352340773,0.11430189266653258,0.025657377738814973,-0.6021915607376389,0.30632843553633216,0.049317522266579414
667,0,-0.025588610609153635,0.12899028769449805,0.8427506915687246,-0.059019535024754294,0.32496887969024796,0.8558841229596422
668,0,0.12818657685200327,0.15208780922250298,0.3993146687821616,0.31678745186396945,0.3717005563932534,0.39406691201143607
669,0,0.16326467120158886,0.16126076818976098,0.3113341847286941,0.4061729863338549,0.44486314009315286,0.36122724420571795
670,0,0.046171729078902234,0.13781696177540234,0.7376084090469057,0.11360468121568408,0.343367910703952,0.7407546936892917
671,0,0.04070351372271755,0.14097268198581325,0.7727854449606125,0.10076611068691486,0.35029638757239023,0.7736073354971534
672,0,0.26585269304651055,0.16440691230336799,0.10586946363716139,0.6801471387807528,0.5289845896024338,0.1985268916158739
673,0,0.07897553330593837,0.12152550190788265,0.5157774983071494,0.19126558898248217,0.3071323804017171,0.5334511759034508
