feature,mean_shap,std_shap,t_stat,p_value,p_two,log_or,group
R93.7,-2.1242414e-08,1.8795114e-06,-1.5983574,0.1099792486950834,1.1800718548047338,-0.3760173649436583,R
H69,1.7200325e-06,0.00013280337,1.8316503,0.0670184097078359,1.3191159634931124,2.4255914461662242,H
L3,3.1656146e-08,1.0498746e-06,4.2641807,2.0155735799054497e-05,4.436570846775074,0.18162610449778518,L
H02.13,-1.0912718e-07,1.5899489e-06,-9.706547,0.0,19.521917531720582,0.003032229140873144,H
C71.2,-4.8452486e-09,1.5789321e-06,-0.43397787,0.6643091911856387,0.26157226340143,-0.13164161282006515,C
L50,5.374539e-09,7.790474e-08,9.756462,0.0,19.565574866938363,0.15516274407507075,L
T17,7.798369e-08,9.421811e-06,1.170535,0.2417996981238763,0.6693957261991653,0.2559655768221221,T
M54.2,4.096985e-08,2.270272e-06,2.5521224,0.010714258506326,1.8497802328764235,-0.14169587250088433,M
K57.10,-1.6797562e-08,7.4009756e-07,-3.209758,0.0013305642235823,2.8209327142309975,-0.06420198961429693,K
R29,-5.1510347e-07,9.895918e-06,-7.3612804,1.891820033961267e-13,10.816781706195236,-1.3668016524684248,R
H52,1.4437076e-06,4.234401e-05,4.821723,1.433695969055293e-06,6.054400352829631,2.5713786922879818,H
C50.11,2.6595723e-09,6.773127e-07,0.5553127,0.5786870094934815,0.18847490387866847,-0.013166405429299054,C
R41.0,1.2823089e-06,7.708912e-05,2.3524182,0.0186614291756774,1.717080118012957,2.1710513849748847,R
Z95.9,1.9253088e-08,2.3406565e-06,1.1632625,0.2447368999944719,0.4333670873094819,0.002500550162294328,Z
Z95.81,8.537368e-08,1.0844185e-06,11.133765,0.0,25.915235824808317,0.2541674410780615,Z
N41.9,-3.1289198e-09,6.877104e-07,-0.6434338,0.5199500290708867,0.16514783901940866,-0.2727594601690835,N
Z85.84,-1.3360601e-08,7.786046e-06,-0.24267444,0.8082600980605286,0.0477052963272138,0.13628123683458318,Z
R82,-6.191634e-08,2.6977207e-06,-3.2458115,0.0011730900405719,2.8373172567263847,-0.1912621249894766,R
Z01.30,8.1796e-08,6.0029097e-06,1.9270158,0.053991812850793,1.4168620941957135,0.26733186277325294,Z
C44,1.5129288e-07,0.00018640891,0.11478016,0.9086205291591912,0.12778729768684743,0.28893806998603705,C
K0,4.9994147e-09,2.8061683e-07,2.5195353,0.0117587116336193,1.8083933275196349,-0.051323700194541355,K
Z93.2,-1.7846371e-07,2.3553546e-05,-1.0715406,0.283939358879985,0.6086562649110608,-0.3157018778489024,Z
F32.A,-1.4433431e-06,3.0734967e-07,-664.12805,0.0,95773.47802913377,-2.626249574272623,F
T84.81,-7.716575e-08,6.4240635e-07,-16.98751,0.0,61.48370939600458,-0.2438822369154978,T
C71.0,-3.0828207e-07,2.2467706e-05,-1.9404593,0.0523379376237456,0.9892760561480511,-0.36179695657133054,C
780.6,2.5099648e-06,2.7317599e-06,129.93918,0.0,3664.201534312651,2.8231189076394196,7
E11.31,-2.8124353e-07,4.519065e-06,-8.801343,0.0,15.675596161520929,-0.633400393565187,E
I48.0,-3.404e-07,1.182869e-05,-4.0697517,4.724400013977892e-05,4.594795157545096,-0.8557525478257707,I
0,-3.0160916e-08,4.2490264e-08,-100.3853,0.0,2186.321418232178,-0.06180648411123059,other
S10.16,-9.263628e-09,1.9662255e-07,-6.662892,2.754796391002401e-11,10.548855000168434,-0.2124509699606863,S
T82.11,-1.3792112e-07,3.6940621e-06,-5.280093,1.3046725855225816e-07,6.650885997519619,-0.43411607723167833,T
G11.0,-4.2077772e-09,1.1687778e-06,-0.5091383,0.6106609143114996,0.2712695467652102,0.008153514642349632,G
J96.20,-4.328716e-08,1.6190985e-06,-3.780949,0.0001566857816397,4.031644008941221,-0.1524834492810807,J
G2,-7.424384e-07,0.00010224299,-1.0269325,0.3044646801422841,0.8738275416702712,-1.9024782864800684,G
M20.11,3.5422592e-09,1.5381029e-06,0.32569414,0.7446591829033866,0.0760250156661351,-0.06302483867678434,M
M80.00,-1.051823e-09,1.8570298e-06,-0.08010115,0.9361576117519724,-0.0733555611316982,-0.257585728754023,M
D09.0,-7.274895e-08,1.4543015e-06,-7.0743623,1.5509815654013437e-12,9.836239290252077,-0.1842308285162765,D
G31.84,-9.3253475e-06,0.00060355617,-2.1850548,0.028896394303189,1.6310239541238734,-3.3101827576230964,G
C44.31,-3.0300552e-07,5.3941396e-05,-0.79440755,0.4269676387760774,0.41557093667343425,-0.7794850245750147,C
M54.12,3.8185777e-07,8.073311e-05,0.6689058,0.5035632945642212,0.12151708493003288,0.7862676331402592,M
E11.36,-7.65704e-09,2.924005e-06,-0.3703376,0.7111348793630681,0.07371186040323877,0.16076329515286253,E
H81.23,2.550252e-07,2.4741762e-06,14.576977,0.0,44.99268553780702,0.8040494446864033,H
I34.2,4.8438915e-09,1.1356317e-06,0.6032147,0.5463727230012099,0.13844357875738914,0.04183559979903281,I
R44.3,-9.485383e-07,2.4979665e-05,-5.370111,7.956624004101799e-08,7.221290386781779,-2.087999832079599,R
F20.89,-2.6202411e-08,3.0505973e-06,-1.2147064,0.2244924243729178,0.7512644381139276,-0.16845290812636451,F
I69.91,-7.557015e-07,2.0940273e-05,-5.1036744,3.361715674721211e-07,6.211419602394547,-1.8382508423446382,I
N18.30,-3.4817654e-06,6.708811e-05,-7.3395414,2.2248869413488137e-13,10.580324297535796,-3.022044558711889,N
G47.52,3.515208e-07,0.00011456914,0.43390873,0.6643594000702908,0.5235343894576476,0.7554819541274785,G
R14.1,2.9257174e-09,8.0194596e-08,5.1594367,2.500596918419973e-07,6.557988170458079,0.17837854360550967,R
G97.31,1.9052935e-08,2.8473943e-07,9.463009,0.0,18.341682865234663,0.03223793836464556,G
Q23.8,-1.1030629e-08,5.8366345e-07,-2.6727157,0.0075301022972729,2.034609439174973,-0.07033655667832237,Q
H01.00,-1.9755822e-07,2.8658283e-06,-9.748998,0.0,19.42073526259935,-0.31576141740472785,H
S37,-2.3014694e-08,4.1002912e-07,-7.937898,2.220446049250313e-15,12.660347786347645,-0.031715699928162575,S
S02.42,-8.596434e-09,5.115836e-08,-23.763845,0.0,121.12998678471364,-0.05177375885773377,S
J98.11,9.3037286e-08,6.8394033e-06,1.923773,0.0543972134805914,1.2865760272731632,0.07216006589866106,J
S19.89,9.597087e-08,8.772893e-06,1.5470759,0.1218607753953815,0.846735661715392,0.32802288328220386,S
T81.31,-1.1794439e-08,2.1204906e-07,-7.8660364,3.774758283725532e-15,12.606162359358123,0.12387953105241509,T
825,6.061598e-09,2.97032e-06,0.2886017,0.7728891881795414,0.15547736957373912,0.10422470613364121,8
J96.01,6.7576025e-09,1.602993e-06,0.59617805,0.5510630318194258,0.19991092542335617,-0.27038459133977044,J
L74.4,-1.1772041e-09,7.155294e-07,-0.23266941,0.8160205031792662,0.15694327674601355,-0.0719982473351066,L
H33.30,4.2959133e-08,1.277987e-06,4.7538342,2.0098367494725267e-06,5.540806708191717,0.19545363020007006,H
H81.93,-1.4312317e-08,8.279821e-08,-24.445786,0.0,128.18061394198426,-0.00828641423239938,H
S70,-1.8755518e-06,2.2748118e-05,-11.660001,0.0,28.409057262725945,-2.464801103318325,S
M19.91,-3.2224307e-08,1.8565855e-06,-2.4546163,0.0141119602286079,2.162832668764513,-0.2290819165814355,M
Z95.1,-3.5280497e-08,5.5245573e-06,-0.903134,0.3664656648043622,0.09687697483616714,-0.03766641474432063,Z
S73,1.6580971e-07,3.3036806e-05,0.70978516,0.4778456462664784,0.19352702153865756,0.36127680953198765,S
H34.9,-2.2743912e-08,4.907961e-07,-6.553587,5.7540638920272607e-11,10.307590395970541,-0.1961079220363734,H
K31.9,-4.7699995e-09,1.3612329e-06,-0.49556533,0.6202065674791704,0.07059860639478238,-0.19738874773837148,K
L11.9,4.0699915e-09,2.318338e-08,24.827427,0.0,132.40964112429225,0.16068455281433133,L
H31,1.0745207e-07,2.7319177e-06,5.5623994,2.694960832272386e-08,7.326314068314525,0.312632379257687,H
T85.39,-8.495785e-09,3.6827768e-07,-3.2624445,0.0011064093982653,2.9699074293660774,0.15558657889692087,T
S02.92,-3.8697854e-09,6.246246e-08,-8.761587,0.0,15.795335723874297,-0.21490123199258912,S
R18.8,2.0133358e-08,2.0897812e-07,13.624807,0.0,38.99760548343068,0.0968002895324873,R
F28,-3.092555e-09,5.3143174e-09,-82.29718,0.0,1468.5413960504247,-0.12439063051572223,F
F31.13,-3.1350613e-08,1.32897e-05,-0.3336152,0.7386734342249381,0.3658409994489161,0.07015155892203241,F
Z79.4,5.8332343e-08,5.4344646e-06,1.5179856,0.1290338401125343,0.8175519579851062,-0.02816467241615675,Z
D64.9,-6.848991e-06,8.786368e-05,-11.023822,0.0,25.068309947585945,-3.0669639780232494,D
D89.9,-3.4437153e-07,1.3442e-05,-3.6230836,0.0002918326502634,3.4631989761600606,-0.6384683702974951,D
04,-2.417012e-08,3.2508982e-08,-105.14544,0.0,2398.5776431399045,-0.06128727177802315,other
G04,-8.482059e-09,6.612754e-08,-18.13986,0.0,69.98836518956246,-0.19052198336282936,G
R11.0,4.1491288e-07,6.6154054e-05,0.8869833,0.3750985709544601,0.6805234726769569,0.5919811079029333,R
A52.03,-1.4471627e-08,6.7708723e-09,-302.26492,0.0,19836.680870867443,-0.11966804460914872,A
L40.8,2.8323208e-09,2.0028214e-08,19.999321,0.0,85.51677078266192,0.11025407294200186,L
I31.9,8.009592e-09,3.1522294e-08,35.934166,0.0,278.7005714748053,0.14139352285665752,I
Z48.81,1.8341314e-06,3.978121e-05,6.520298,7.184453032493819e-11,10.026133410675403,2.432238685514263,Z
I20,3.9166636e-07,2.781486e-06,19.91381,0.0,84.65449048965489,0.8652792851245086,I
H02.42,6.5811427e-09,4.4160995e-08,21.07548,0.0,95.16804609637842,0.21549694939181002,H
M53.3,4.243142e-09,4.09194e-07,1.4664704,0.142535913347322,0.9519206452226975,-0.03543319497011144,M
N40,-2.6142883e-05,0.00014915231,-24.78783,0.0,131.70173483435838,-3.798454095640308,N
G47.01,-1.9391693e-09,9.880044e-07,-0.27756956,0.7813456692281002,0.061546970613329845,0.07348172667054126,G
N30.40,-6.196562e-09,3.106383e-08,-28.2105,0.0,171.29583695535294,0.019222541428123335,N
D41.4,-4.1496232e-08,2.0630284e-06,-2.844582,0.0044514866724492,2.378968567209439,-0.01110991982692397,D
S80,-4.113704e-09,2.4994377e-05,-0.02327586,0.9814304599180708,0.28760801538496084,-0.1383425993537026,S
I49.1,-1.664238e-08,5.765746e-06,-0.40820178,0.68312990872388,0.34057391974535633,0.07649371511397446,I
K62.5,-2.2219915e-07,1.9427328e-06,-16.175001,0.0,55.35008393816899,-0.5126262213075009,K
173.3,-1.7744946e-05,9.214593e-06,-272.3413,0.0,16103.144478416756,-3.5582977079164224,1
R04,-7.9777146e-07,6.494388e-05,-1.7372218,0.0823634173664364,1.0094013405798334,-2.187900251314985,R
L43,1.2931949e-09,9.615426e-09,19.019997,0.0,77.0589552452796,-0.032171993947476725,L
K86,-4.70566e-08,3.8168687e-06,-1.7435255,0.0812572293456062,0.9595149453018874,-0.1450379970754181,K
J18,-4.806184e-06,4.4465905e-05,-15.285802,0.0,49.347116343007414,-3.0390066893055208,J
S73.19,1.0993748e-07,1.8529854e-05,0.8390518,0.4014502806329607,0.63064789755294,0.2712359828327401,S
S81.00,-1.4759908e-06,1.613578e-05,-12.936257,0.0,34.87869756784594,-2.302772173124076,S
M71.30,1.3481098e-08,4.2147715e-07,4.5234127,6.120024120370715e-06,4.998542730438023,0.05794816207836763,M
H10.9,4.1415536e-08,7.2145383e-07,8.118386,4.440892098500626e-16,13.524754038684701,0.04067681496078123,H
Z87.44,-6.1670704e-08,2.8432007e-06,-3.0675128,0.0021613663938879,2.403586969393215,-0.3024426055788756,Z
M26.60,9.786907e-10,1.3234806e-07,1.045786,0.2956724751324371,0.4136280044670891,-0.016702029366883624,M
D25.9,4.0395935e-08,2.6225318e-05,0.21783714,0.8275582283103828,0.3961372780175953,0.22849023982491906,D
S22.49,-1.7734352e-07,1.1678661e-06,-21.475203,0.0,98.54163134264587,-0.4264287725970104,S
I37.0,-2.2048232e-08,1.0891322e-07,-28.629131,0.0,176.29288595920588,-0.26734505714453466,I
R30.0,1.039147e-08,2.3164953e-06,0.6343962,0.5258295483719015,0.23096538445575573,0.010376125145665159,R
Z80,-7.3811843e-06,0.00020577248,-5.0728703,3.953646963150703e-07,6.2388126784299835,-3.060210121236047,Z
M79.2,-6.954979e-09,1.12931325e-07,-8.709563,0.0,15.370329560306573,0.13421988952623165,M
512.8,4.7829612e-08,6.349545e-08,106.52934,0.0,2462.5022276429695,-0.093842016628052,5
N83.0,1.2159777e-08,4.4600586e-08,38.556717,0.0,320.8712869142261,0.15041054387280894,N
N0,1.5779941e-08,2.0529903e-06,1.0870098,0.2770455848550504,0.6455996143027081,-0.008605315271702704,N
Q24.5,1.273042e-09,9.4652864e-07,0.19020589,0.8491497287136698,-0.07127454731209831,-0.1390357213895673,Q
T38.0X,-1.42370995e-08,2.4096892e-06,-0.83555585,0.4034147961712144,0.3598394583525973,-0.07598670129312343,T
R94.30,-5.27526e-08,3.2178602e-07,-23.184177,0.0,115.23145383794204,-0.10801057182539142,R
I61.9,-7.81292e-08,2.2709364e-05,-0.48654538,0.6265858676167078,0.24637919009505477,-0.3634302136416111,I
31,-1.8157245e-08,9.824817e-09,-261.3608,0.0,14830.604757465297,-0.08144070844498984,3
L57.0,-3.4078334e-06,9.571309e-05,-5.035261,4.813448386542518e-07,6.211327173655535,-2.9639724277612958,L
R39.89,6.1117254e-07,2.0760102e-05,4.163411,3.1484091650657575e-05,4.538011370824241,1.1029945031098811,R
R65.21,1.608332e-07,7.465071e-06,3.0468898,0.0023152386748914,2.428532960823483,0.6167157994931374,R
H91.8X,2.6878146e-09,2.4735644e-07,1.5367072,0.1243808560950145,0.728018694049577,-0.040680429720825924,H
H54.7,3.2676464e-08,3.865345e-06,1.1955335,0.2318928258111159,0.46922066953484864,0.290236596058586,H
B02.9,-2.5748568e-06,4.165887e-05,-8.74099,0.0,15.497422326359501,-2.580955164019903,B
H16.9,-2.2956106e-08,2.2650444e-07,-14.33298,0.0,43.137900796370396,0.08306491365440288,H
H04.56,-2.939154e-08,1.8462588e-06,-2.251359,0.0243736189059935,1.4946838506016018,-0.0995057882499677,H
S90.11,-9.265181e-08,1.216684e-06,-10.76939,0.0,24.066056616511712,-0.4579331814418097,S
S42.21,-2.664288e-07,7.033892e-06,-5.3567386,8.56740025589886e-08,7.3181647250984785,-0.6414464721749157,S
Z95.2,1.6011601e-09,3.316521e-09,68.27583,0.0,1010.3010927935644,-0.13418349467284788,Z
H26.00,4.0849923e-09,2.8312046e-08,20.404924,0.0,88.98001124417864,0.18694458310795214,H
R10.2,2.4892137e-07,4.651214e-06,7.5685177,3.930189507173054e-14,11.331572103607234,0.6939410938645623,R
C34.91,3.7170878e-08,1.1401036e-05,0.461077,0.6447483731719625,0.194997406024947,0.28360289780043935,C
M99.71,1.4665656e-08,3.9582555e-06,0.5239775,0.6002999834118177,-0.11707603408505812,-0.32311110514336366,M
H35.35,-2.4121914e-07,8.160591e-06,-4.180278,2.923912179064736e-05,4.54017946329661,-0.5088239225644157,H
H81.13,-9.83152e-08,3.2967375e-06,-4.217463,2.481529653475256e-05,4.342483620181193,-0.2906433634355334,H
T36,1.9864514e-08,2.4072033e-06,1.1670251,0.2432141523166038,0.5242914519501571,0.18281182841203533,T
R64,-3.206965e-08,3.8894777e-06,-1.166052,0.2436073339363056,0.6255819808625497,-0.235333944986736,R
H93.29,4.08746e-09,7.446924e-07,0.7762321,0.437621121885398,0.6550131455115528,-0.025042043700853084,H
E04.1,5.632178e-08,3.2961743e-06,2.4164689,0.0156807611351739,1.553498869289248,0.025894004423167333,E
M79.0,-7.790064e-09,3.84248e-08,-28.6711,0.0,176.819871707851,0.028180426625196892,M
M25.50,6.9158965e-08,1.2407174e-06,7.882983,3.3306690738754696e-15,12.428059507081366,-0.03742826522953996,M
I87.8,1.6288377e-09,9.273992e-07,0.24838543,0.8038387564205944,-0.03279948625610499,-0.04659056027899451,I
R94.39,2.5203928e-09,3.627045e-07,0.98272115,0.3257565866264786,0.44592586785139765,0.14697736496954253,R
J45.41,-4.916339e-07,1.6530748e-05,-4.2059517,2.6111738337331047e-05,4.649205799151764,-0.9099455027178437,J
J32.0,9.373827e-08,1.2957449e-06,10.230866,0.0,21.514512772612825,0.302140837221566,J
I47.1,3.6349172e-07,7.1303775e-06,7.2093644,5.822009541134321e-13,10.325191620045192,0.7366614267359517,I
R60.0,5.02956e-07,1.0408327e-05,6.8338284,8.50564063625825e-12,10.863502433115617,1.1323165227301926,R
D48,7.4586853e-07,3.5735893e-06,29.51703,0.0,187.65716664017654,1.8386752633544938,D
S71,-4.1390084e-08,7.7033894e-07,-7.598528,3.1308289294429414e-14,11.374144782525384,-0.10231646266786208,S
B37.0,1.0523601e-09,5.754439e-07,0.2586285,0.7959245625519396,0.19001590263111728,-0.4088816936037043,B
F17,-3.61337e-06,3.4597026e-05,-14.770278,0.0,45.88538423000413,-3.007446801707106,F
A08,2.8594583e-08,2.428608e-06,1.6651039,0.0959076899748128,0.9629609831279335,0.27518415657107326,A
E66.09,-2.9323147e-07,3.6624858e-06,-11.32269,0.0,26.539788954417595,-0.7471561453721065,E
G60.9,-6.9390086e-07,9.061167e-06,-10.829996,0.0,24.17767608154017,-1.3376344315544944,G
D61,-2.9845797e-09,3.010252e-07,-1.4021527,0.1608851864259572,0.7483402101777631,0.17310068967925454,D
B35.3,8.3556e-07,2.0796935e-05,5.681896,1.3506205709390429e-08,7.7879243924129655,1.6972119296318129,B
M15.0,-2.3952357e-06,3.65747e-05,-9.261524,0.0,17.55972304658571,-2.6424748497500667,M
M66.87,9.573463e-08,1.4633043e-06,9.252294,0.0,17.63175110029862,0.3769500219725177,M
B34.9,-2.8886907e-06,4.4434993e-05,-9.193712,0.0,17.185493391501478,-2.8844324780392805,B
B36.9,-2.095999e-09,3.0741188e-07,-0.96424055,0.3349369972062517,0.513492498005902,0.19835613292869755,B
I37.1,-2.1131963e-09,7.597426e-08,-3.9335833,8.39713277946963e-05,3.8892117748551884,-0.22464354533684674,I
Q84,-1.0168426e-08,1.8515034e-06,-0.77668375,0.4373545635810285,0.5336942737761119,-0.18736791239064357,Q
R47.02,-1.8302732e-07,6.110028e-06,-4.23631,2.282395109332036e-05,4.675592220751331,-0.45910098566402385,R
S9,-3.8526704e-08,2.441113e-06,-2.231973,0.0256277837618983,1.8230306217276493,-0.3684936118854598,S
I71.2,7.9479975e-08,3.6511742e-06,3.0785072,0.0020832213725827,2.6779001063218595,0.05305799115562718,I
G92,-3.4811812e-08,2.8856773e-06,-1.7060584,0.088012736624943,1.036803777293896,-0.08759274453865742,G
I50.1,-1.4351477e-07,4.252372e-06,-4.772878,1.8289512393465657e-06,5.757359705920948,-0.15715012629718558,I
Z22.51,4.5781483e-08,6.784824e-06,0.954259,0.3399641008166876,0.18125098039533583,0.0789888109331701,Z
N21.0,-1.4414531e-08,5.693028e-07,-3.5807347,0.0003434413663994,3.5735637019340585,-0.06315948893313031,N
E11.51,-6.612889e-07,4.392686e-05,-2.1290019,0.0332662896471156,1.4486140081722003,-1.630458070950621,E
S69.80,-2.4402505e-06,2.3540579e-05,-14.659943,0.0,45.27218501300786,-2.733080447659371,S
N50.8,-1.6023314e-09,1.1387254e-08,-19.899784,0.0,84.77392921880637,0.20269646586332202,N
I27.20,-2.5960226e-08,8.4827997e-07,-4.32797,1.5122048187654611e-05,5.025372354711275,0.16678018116987883,I
R94,9.612232e-07,8.690241e-06,15.642546,0.0,51.86514831908174,2.179877458790134,R
M15,-1.8399793e-05,0.00016020206,-16.24276,0.0,55.99468017571284,-3.5448344104167595,M
I70.24,-3.215525e-09,8.8230955e-08,-5.154018,2.5738882425407894e-07,6.394650586570942,0.09697532342291054,I
E87,-4.4982776e-06,7.345138e-05,-8.660866,0.0,15.229026898828687,-2.8846947148945485,E
F31.60,-2.53025e-07,2.8254639e-05,-1.2664518,0.2053661129503963,0.8069120533493556,-0.5520687609594943,F
840.6,-2.8971472e-08,2.285878e-07,-17.9239,0.0,68.48005783795617,0.12223228032512459,8
M48.06,-3.308042e-06,7.107734e-05,-6.5819545,4.758193838938496e-11,10.367405494968569,-2.6739740822495577,M
Y8,2.0491886e-07,2.737418e-06,10.586583,0.0,23.4204447695147,0.4548692698594348,Y
Z78,-2.3486905e-08,8.302209e-07,-4.0008025,6.335524070033571e-05,4.1850090720973965,-0.0781372665706285,Z
Z47,5.02311e-06,3.0690535e-05,23.146389,0.0,114.89699918150872,3.0248639394189416,Z
M75.20,8.279204e-08,1.6415122e-06,7.1327906,1.0171863351615684e-12,9.855289744361308,0.01806929566583082,M
H35.37,-4.956981e-07,1.7139082e-05,-4.090201,4.326866898352044e-05,4.324280537577501,-1.076692036327513,H
C44.52,-9.2348316e-08,4.5117295e-06,-2.8946826,0.003799524643006,2.3201322671261875,-0.15970977700160466,C
T84.7X,-1.6978317e-08,7.7644515e-08,-30.924227,0.0,206.1901560704103,0.003088681057583642,T
A41,1.15621965e-07,1.3242279e-05,1.2347885,0.2169237218528157,0.6848081736958954,0.2754833576649747,A
F41.1,8.250619e-06,0.000105509906,11.058807,0.0,25.138425967596888,3.14423767030345,F
K22.4,-3.958117e-08,1.0345609e-06,-5.4106264,6.35262911163892e-08,7.314338895221215,0.003207604589815033,K
D3,5.393009e-07,4.8842508e-06,15.615224,0.0,51.52090517390482,1.228331297896006,D
J0,-7.948059e-06,0.00040238586,-2.7934015,0.0052206495384419,2.166454735582697,-3.0307331033143545,J
H35.60,-6.061841e-08,5.5462334e-07,-15.456864,0.0,50.460417187681266,0.046016965395621556,H
K85.9,-5.2870142e-08,3.5070533e-07,-21.3198,0.0,97.24674494272585,0.03718165500971102,K
L30.9,5.480617e-10,2.4029074e-08,3.225577,0.0012592102085804,2.9887493195535977,-0.05690188559734475,L
Q0,-3.7701415e-09,6.11785e-08,-8.71513,0.0,15.531563906124308,0.014548988660200539,Q
707,-6.787192e-08,1.7238102e-06,-5.5682116,2.6067468184010067e-08,7.735859466196278,-0.21254110900523734,7
Z51.12,-2.5650173e-09,8.160447e-07,-0.44452006,0.6566714418674349,0.49305424956370403,-0.12868427585812334,Z
I66.09,-3.1890966e-08,5.1180325e-07,-8.812104,0.0,15.816147484948129,-0.3016952510131789,I
786.3,-4.4516453e-09,2.8574773e-08,-22.031942,0.0,103.88574692267339,-0.13515687788910608,7
M65.4,-6.81339e-09,1.8101836e-06,-0.532299,0.5945248505184315,0.1291411619563726,-0.18214570601748312,M
G93.6,8.6786715e-12,9.048689e-07,0.0013563838,0.9989177761793632,0.3656080369236149,0.10283034142994389,G
F39,3.187509e-07,2.0836793e-05,2.1633937,0.0305227145794566,1.5963397634952432,0.832438590073181,F
S32.40,-2.0786282e-09,5.101552e-07,-0.5762215,0.564471941775627,0.2593066799010181,0.059317689353320206,S
R55,-4.734981e-05,0.00034831083,-19.224997,0.0,78.82101367266041,-4.215591974286906,R
J01.00,-4.246432e-06,5.7105757e-05,-10.516211,0.0,22.564160618288522,-3.091417397348908,J
J12.0,-1.167336e-08,1.0083987e-08,-163.71129,0.0,5817.6669469151775,-0.1701519737741423,J
G11.3,-2.0102966e-09,3.342845e-09,-85.04698,0.0,1568.6827038489503,-0.018897809260300283,G
K43.2,2.131589e-08,6.816707e-07,4.4222555,9.819074343386802e-06,4.853404595783863,0.13944614218143303,K
Z98.82,9.670429e-09,1.275439e-06,1.0722623,0.2836151793483148,0.45092551606565917,0.07325581199987927,Z
F22,-3.5354265e-07,2.0329588e-05,-2.4593947,0.0139255545381038,1.9860342723449556,-0.9313443493548018,F
Z88.2,2.8991455e-08,2.131905e-06,1.9231677,0.0544731732466881,1.4087312274148251,0.15817482468430075,Z
C76.1,-4.449059e-09,3.6356758e-07,-1.7306051,0.0835376421341986,1.0012643157528904,-0.06487798095053976,C
831.01,-1.1129794e-08,8.4405926e-08,-18.647867,0.0,74.36600043616835,0.2716239845730332,8
Z93.0,2.5766681e-08,7.477506e-06,0.48732275,0.6260349711269342,0.23975561549585153,0.012721617326052904,Z
M77.30,2.4833506e-07,1.5986085e-06,21.969032,0.0,103.34486225042222,0.49189823853889303,M
H60,1.2636237e-08,6.2341263e-07,2.8665345,0.0041542610201164,2.1686230559667288,-0.12954787223194486,H
S01.90,-1.8404964e-07,2.73262e-06,-9.5251255,0.0,18.532198741085338,-0.06152222380958999,S
R45.85,-7.1781486e-08,6.133264e-06,-1.655144,0.0979109870310539,0.6685161926005914,-0.24540820163792035,R
S80.81,-5.5746256e-09,3.5951368e-07,-2.192882,0.0283273534526666,1.4546594340978019,0.07612765083185986,S
J96.11,-3.716386e-09,4.9364118e-08,-10.646931,0.0,23.463267952052433,-0.13282458128224595,J
C80,-1.491017e-07,7.5040102e-06,-2.8099859,0.0049591788407929,2.2900557722752626,-0.13708387562729665,C
I45.9,4.370193e-10,1.0376806e-07,0.5955962,0.5514517594440909,0.6029793650132813,-0.04176296536004639,I
N63,1.0961928e-08,1.8818693e-07,8.2378235,2.220446049250313e-16,13.542100889427507,-0.011609321678398253,N
S90.30,-2.0403734e-08,2.615574e-07,-11.032085,0.0,25.40655207489108,0.08822300738300212,S
R45.89,-1.2722689e-08,3.2557855e-07,-5.5263467,3.3104764929348114e-08,7.509069407574281,0.019628730391463418,R
C34.80,-8.1448256e-08,1.6350493e-06,-7.0447555,1.9182433419473455e-12,9.768251619348655,-0.24289210036533074,C
G93.9,-3.8726298e-09,1.2774449e-06,-0.42872497,0.668128001130845,0.4425779021221078,0.2637228217367949,G
T5,-7.4547835e-08,1.2936931e-06,-8.149271,4.440892098500626e-16,13.082299684518803,-0.2020911895199131,T
F32,3.079124e-06,0.0005098166,0.8541384,0.3930385544864871,0.22390984663903007,2.9140935627426474,F
G24.9,-2.0569667e-08,8.332608e-07,-3.491092,0.0004820876119759,3.3064845129009566,0.07158225485429334,G
M65.31,6.349171e-09,2.3038916e-07,3.897355,9.756596236210058e-05,4.20323947587687,-0.061395994594587625,M
S29.9X,4.398615e-08,3.6158542e-06,1.7203629,0.0853819653207843,1.2520989897887933,0.0674659115362127,S
N13.8,-2.5796602e-08,7.0980786e-07,-5.1396875,2.777853058688607e-07,6.542711804413869,-0.0895186419501985,N
H53.2,2.926545e-08,6.748216e-06,0.61331165,0.5396772676091344,0.2679711043567644,-0.056437252300226434,H
I67.81,-8.603744e-06,4.136446e-05,-29.415424,0.0,186.39570624674337,-3.4796614973912225,I
H25.89,-5.5768655e-06,3.642542e-05,-21.65213,0.0,100.47945255542736,-3.012541710186945,H
M95.2,-2.4060096e-09,1.6489144e-08,-20.635464,0.0,91.01763097865656,0.03266278726574662,M
Y92,-1.9499796e-08,1.8523101e-06,-1.4887829,0.1365603192489632,1.112999492961677,0.020832747217811143,Y
J13,-4.483204e-08,3.5779865e-07,-17.720043,0.0,66.74145153118198,-0.17276283925270794,J
I87.33,-1.0726634e-08,2.0528685e-06,-0.7389538,0.4599437065698601,0.32225606820164054,0.2964506032818572,I
H44,1.25500605e-08,5.45004e-07,3.256575,0.0011295284866876,2.6781825635175682,0.20214358478290181,H
H02.00,-1.3068185e-07,2.2185543e-06,-8.330293,2.220446049250313e-16,14.065221326786114,-0.67135508516568,H
M25.47,1.029577e-08,8.967775e-07,1.6236376,0.1044689452062281,0.9909374441169746,0.026025898025293703,M
C43.30,-3.8013393e-08,8.8132975e-07,-6.0997663,1.0817500228910146e-09,8.86637347744401,-0.262678123214565,C
H47.20,-8.417803e-08,1.0016197e-06,-11.885321,0.0,29.57186891352605,-0.3131865292158421,H
