code,description,log_or,z,pval,p_two,group
Q28.1,Other malformations of precerebral vessels,0.4708746619499423,0.8624214126212815,0.38845566161059186,0.4106585444737525,Q
M23.03,~Cystic meniscus,-0.225359439675912,0.1561224152539098,0.8759365301882405,0.05752736139772624,M
V49.00,~Driver injured in collision with unspecified motor vehicles in nontraffic accident,0.19932064482540157,0.15775852476205016,0.8746470817554479,0.05816714853673126,V
T39.95,~Adverse effect of unspecified nonopioid analgesic,0.8349280144270883,1.952999848486389,0.05081961314486356,1.2939686452614567,T
C92.51,Acute myelomonocytic leukemia in remission,0.6320442070815309,2.461224020143878,0.013846387912400745,1.8586635056109593,C
W90,Exposure to other nonionizing radiation,0.5865937458132325,0.3656618726050944,0.7146173998903005,0.14592641356830394,W
S00.86,~Insect bite (nonvenomous) of other part of head,0.2760491757703331,1.5762758994976285,0.11496223332465533,0.9394448079292159,S
H74.42,Polyp of left middle ear,0.518458569804948,0.9591815846260401,0.33746727593532555,0.47176833415073827,H
M25.32,~Other instability,0.11081902991196865,1.1553175743121515,0.2479604017474557,0.6056176686724491,M
M1A.05,nan,1.102620928601179,1.9703276114484867,0.048800835920162544,1.31157273880867,M
M88.85,~Osteitis deformans of right thigh,0.47747406906475826,2.0288935755733575,0.04246913127033267,1.3719266226532938,M
F11.11,Opioid abuse in remission,-0.08937790026438808,0.6239937220691383,0.5326317079941829,0.27357298322751306,F
P03.0,Newborn affected by breech delivery and extraction,0.3961146245796692,1.0854420077101161,0.277725935542925,0.5563835615992909,P
W46.1X,~Contact with contaminated hypodermic needle,0.5489993532664827,1.6768512268326914,0.09357157758381127,1.0288560484096065,W
M25.15,~Fistula,0.6732866198531118,2.1904249789776524,0.028493430096509502,1.5452552663688763,M
N89.6,Tight hymenal ring,-0.23215196222251355,0.23602721118460804,0.8134115551357801,0.08968966240098847,N
V28.0X,~Motorcycle driver injured in noncollision transport accident in nontraffic accident,-0.04879276897947303,0.31393012971489104,0.7535741061263593,0.12287403293232585,V
M65.86,~Other synovitis and tenosynovitis,-0.3275279553234828,0.22293904798462902,0.8235829451802048,0.08429265536485715,M
V49.40,~Driver injured in collision with unspecified motor vehicles in traffic accident,0.07351891927282596,0.8349702908010045,0.4037344360697619,0.39390420635570944,V
Y92.31,~Basketball court as the place of occurrence of the external cause,-0.2821503233965351,0.7977954595309783,0.4249891966169078,0.3716221097362687,Y
M36.4,Arthropathy in hypersensitivity reactions classified elsewhere,0.07237551673545115,0.9718681303811769,0.3311161563485834,0.48001962794061726,M
M86.48,Chronic osteomyelitis with draining sinus other site,0.31030914100161044,0.5970120735138718,0.5504993197924786,0.25924321331449207,M
M06.21,~Rheumatoid bursitis,0.018886013636541882,0.47073324119571774,0.6378312432204527,0.1952942112989058,M
Q52.4,Other congenital malformations of vagina,-0.16864606895409018,0.25661489226061635,0.7974760775368437,0.09828233591914466,Q
B56,African trypanosomiasis,0.2915191852189392,0.5970120735138718,0.5504993197924786,0.25924321331449207,B
L10.2,Pemphigus foliaceous,0.3489476627683017,0.15775852476205016,0.8746470817554479,0.05816714853673126,L
H21.23,~Degeneration of iris (pigmentary),0.11892271996590972,0.09540977046259214,0.9239893557761988,0.034333031760723914,H
O71,Other obstetric trauma,0.05251767076653385,0.44602885996724456,0.6555763991435175,0.1833766894917645,O
N21.8,Other lower urinary tract calculus,0.16493613368592097,2.4869699054009002,0.012883629717009367,1.8899617655482843,N
E93.27,nan,0.12167708365000668,1.6068810500693849,0.10808046411637919,0.9662527990457069,E
A32.89,Other forms of listeriosis,0.8271249093662578,1.7387049976822693,0.08208666650825627,1.0857273804220622,A
K50.80,Crohn's disease of both small and large intestine without complications,0.031368158227371705,0.32712419801426784,0.7435739504046028,0.1286758332542297,K
L40.59,Other psoriatic arthropathy,0.10957865042119894,2.1018298090097765,0.03556818691747748,1.4489382723403237,L
P92.09,Other vomiting of newborn,1.0856239848124958,1.5384162867335167,0.12394686254724349,0.9067644620035792,P
M22.02,Recurrent dislocation of patella left knee,0.18276477354839432,0.15775852476205016,0.8746470817554479,0.05816714853673126,M
O13.1,Gestational [pregnancy-induced] hypertension without significant proteinuria first trimester,0.02861013360376205,0.3856001213522461,0.699792843337999,0.15503050328596293,O
S76.02,~Laceration of muscle,0.4108359906682979,0.9681281686409245,0.33298036340036563,0.47758137705920334,S
S36.81,~Injury of peritoneum,-0.021697144192992013,1.8879514678512728,0.05903246611012454,1.2289090735355832,S
S76.90,~Unspecified injury of unspecified muscles,0.13821946446985287,1.0837260681589627,0.27848627383404845,0.5551962056788959,S
G37.3,Acute transverse myelitis in demyelinating disease of central nervous system,0.414520373060019,1.777342108221808,0.07551196950626549,1.12198420229788,G
M14.69,Charcot's joint multiple sites,1.0867184164053874,2.4589009167152027,0.013936307460865013,1.855852280886633,M
K82.A1,Gangrene of gallbladder in cholecystitis,0.32100010649369914,1.8770805907819073,0.06050704913960077,1.218194026602152,K
C84.45,Peripheral T-cell lymphoma not classified lymph nodes of inguinal region and lower limb,0.3049859827044098,0.5216551199220518,0.6019104781041756,0.22046809637746026,C
M85.10,Skeletal fluorosis unspecified site,1.5025797701643133,2.196483229235627,0.02805737425003464,1.551952974864285,M
E22.1,Hyperprolactinemia,-0.3475113670418001,0.17675603260787984,0.8597000260700856,0.06565306009192456,E
Q04.6,Congenital cerebral cysts,0.4127614009825987,1.9921157728313708,0.04635835675065266,1.3338719667285477,Q
L41.9,Parapsoriasis unspecified,0.0019123383319818443,1.1747548242003292,0.24009281857605136,0.6196208299447915,L
O22.30,Deep phlebothrombosis in pregnancy unspecified trimester,0.18541160544591984,1.6092616961211537,0.10755913088778858,0.9683527156730065,O
J10.01,Influenza due to other identified influenza virus with the same other identified influenza virus pneumonia,0.44043373094440597,2.1203827975556506,0.033973776226144316,1.468856178092296,J
M71.18,Other infective bursitis other site,1.5469280947871709,2.196483229235627,0.02805737425003464,1.551952974864285,M
T24.32,~Burn of third degree of right knee,0.34326369780400634,1.7421476796716708,0.08148260633118183,1.088935087954309,T
H04.03,~Chronic enlargement of right lacrimal gland,0.034384026465517345,0.2412723559926062,0.8093440348110386,0.09186682985928933,H
A18.50,Tuberculosis of eye unspecified,0.35533219242666575,0.15775852476205016,0.8746470817554479,0.05816714853673126,A
R43.8,Other disturbances of smell and taste,0.010606265401115936,0.7207464510207086,0.47106552730642437,0.32691867637816335,R
S01.45,~Open bite of right cheek and temporomandibular area,0.49079400070749746,1.2196497689895451,0.2225976710451918,0.6524793838356008,S
E72.53,Primary hyperoxaluria,-0.28162354977997917,0.13861777373434403,0.8897521974993741,0.05073093070745607,E
E86.68,nan,0.10155563264020229,0.7377333371726701,0.46067650968763896,0.336603932251617,E
A18.4,Tuberculosis of skin and subcutaneous tissue,0.12053239945600398,1.8914447181343277,0.058565003948282346,1.2323618230992088,A
H53.69,Other night blindness,0.2931444396154698,2.434055318957968,0.014930713027419159,1.8259194517204298,H
Z46.51,Encounter for fitting and adjustment of gastric lap band,-0.050889756613441424,1.9374961108679725,0.05268472832402602,1.2783152551057968,Z
C43.52,Malignant melanoma of skin of breast,0.35557101303269745,1.079752683232904,0.2802523267729421,0.552450773022179,C
B46,Zygomycosis,0.17131034191652894,0.2972193417881099,0.7662990561291317,0.11560170937501432,B
D02.1,Carcinoma in situ of trachea,0.102341225125849,1.2750103247525157,0.20230558758454475,0.6939921220555765,D
T33.82,~Superficial frostbite of right foot,0.4241674033629871,2.109506254457806,0.03490090672573425,1.4571632899214029,T
R29.1,Meningismus,0.22771855354667025,1.8045079777505346,0.07115170965840571,1.1478146600731474,R
H50.81,~Duane's syndrome,0.17303920739618867,1.139746587059022,0.254391892155277,0.5944967344085904,H
T78.05,~Anaphylactic reaction due to tree nuts and seeds,-0.21932338878109703,1.776870034552674,0.07558962565447866,1.121537805427109,T
V15.2,~ Personal history of surgery to other organs,-0.07411405405306605,0.05286774105132556,0.9578372873481173,0.018708260450303413,V
K08.13,~Complete loss of teeth due to caries,0.5002551956283346,0.9681281686409245,0.33298036340036563,0.47758137705920334,K
V90,Drowning and submersion due to accident to watercraft,0.31631475931367853,2.3297262687018914,0.019820623245133718,1.7028826935607908,V
M26.61,~Adhesions and ankylosis of right temporomandibular joint,0.33741178843634906,1.7314061198368706,0.08337935587734223,1.0789414642108783,M
D28.7,Benign neoplasm of other specified female genital organs,0.008731464823145754,0.7635125595889789,0.4451577749300557,0.351486037025044,D
M67.95,~Unspecified disorder of synovium and tendon,0.32082150242751045,2.134642802945851,0.03279019833741105,1.4842559564144204,M
N85.7,Hematometra,0.15088456010427365,1.0395891822143346,0.29853080491786943,0.5250108480670267,N
S13.18,~Subluxation of C7/T1 cervical vertebrae,0.34172219849395485,0.9186437365347178,0.35828194749733067,0.4457750737758581,S
M93.27,~Osteochondritis dissecans,-0.23226623680712558,0.7468683253770071,0.4551430473374011,0.3418520870667318,M
S81.05,~Open bite,-0.08222074220422834,0.014917624853662123,0.9880978988871169,0.005200024197655191,S
M99.80,Other biomechanical lesions of head region,0.32769653003396254,2.4786649873154794,0.013187510484266652,1.879837182087533,M
N02.8,Recurrent and persistent hematuria with other morphologic changes,-0.18275513372390195,0.17227289629119474,0.863222991400738,0.06387700101108416,N
C84.65,Anaplastic large cell lymphoma ALK-positive lymph nodes of inguinal region and lower limb,0.1818031175479069,0.9681281686409245,0.33298036340036563,0.47758137705920334,C
L49.9,Exfoliation due to erythematous condition involving 90 or more percent of body surface,0.15438854407955904,0.5970120735138718,0.5504993197924786,0.25924321331449207,L
C83.73,Burkitt lymphoma intra-abdominal lymph nodes,-0.0015340459873759982,0.9006266182416668,0.3677868769854452,0.43440377089588444,C
D48.2,Neoplasm of uncertain behavior of peripheral nerves and autonomic nervous system,0.36999586266452095,0.14522789172977515,0.884530944961033,0.053286968869878604,D
Z80.51,Family history of malignant neoplasm of kidney,-0.186081434390094,2.1571483017082103,0.030994111122403238,1.508720814230002,Z
L68.1,Acquired hypertrichosis lanuginosa,0.9946916781310526,1.9703276114484867,0.048800835920162544,1.31157273880867,L
813.92, Open fracture of unspecified part of ulna (alone),0.470484052816808,2.2150322955676858,0.02675784788657892,1.5725488194755461,8
E86.58,nan,0.033396579577052554,0.7663088291272812,0.44349256608484133,0.3531136555061909,E
E90.56,nan,0.006511178021415209,0.12177974861103207,0.903073452829016,0.044276924259071045,E
V48.1X,~Car passenger injured in noncollision transport accident in nontraffic accident,0.47817418557224634,1.5384162867335167,0.12394686254724349,0.9067644620035792,V
L81.5,Leukoderma not elsewhere classified,-0.10771196348022977,1.3388871670795723,0.18060740797428765,0.7432644401998469,L
S89.09,~Other physeal fracture of upper end of right tibia,0.9087201672673099,2.311762659991403,0.02079076619649343,1.6821295054363223,S
F31.72,Bipolar disorder in full remission most recent episode hypomanic,-0.3527750697296638,0.52443840982583,0.599973647165956,0.22186782485261125,F
S83.31,~Tear of articular cartilage of right knee,-0.2362758663862967,0.37225894634730217,0.7097000616931324,0.1489251570185616,S
Z31.69,Encounter for other general counseling and advice on procreation,-0.18631397722020931,0.006050750779024512,0.9951722288308942,0.002101751859226878,Z
D09.21,Carcinoma in situ of right eye,1.1032258524119332,1.9703276114484867,0.048800835920162544,1.31157273880867,D
B88.2,Other arthropod infestations,0.39863227707951787,2.5070241409780905,0.012175239594889644,1.9145224836069938,B
N75.0,Cyst of Bartholin's gland,-0.2102999896501951,1.120284487834411,0.2625925502384757,0.5807175990242056,N
M16.31,Unilateral osteoarthritis resulting from hip dysplasia right hip,0.005285287301397101,2.0456652715907366,0.040789314786607134,1.3894535902674843,M
M90.55,~Osteonecrosis in diseases classified elsewhere,0.42130440316749174,0.7663088291272812,0.44349256608484133,0.3531136555061909,M
B47.0,Eumycetoma,0.31230283270551906,1.3701847791309487,0.17062922840347705,0.7679465731270025,B
M86.43,~Chronic osteomyelitis with draining sinus,1.0104321726232732,2.196483229235627,0.02805737425003464,1.551952974864285,M
L90.1,Anetoderma of Schweninger-Buzzi,0.3169712626647737,1.0837260681589627,0.27848627383404845,0.5551962056788959,L
S68.62,~Partial traumatic transphalangeal amputation of right index finger,0.3406345636532901,1.342648212363036,0.1793859111177386,0.746211669230036,S
L81.3,Cafe au lait spots,-0.28658207901847566,1.2410036438684757,0.21460440277597181,0.6683613723901266,L
D06,Carcinoma in situ of cervix uteri,-0.07176886718517765,1.2875671254791836,0.19789668913351288,0.7035614715999391,D
Z22.4,Carrier of infections with a predominantly sexual mode of transmission,-0.6779239604926335,1.6228255328014942,0.10462670595499565,0.9803574477007069,Z
V11,Pedal cycle rider injured in collision with other pedal cycle,-0.05912932714369365,0.4513958112813385,0.6517043017183102,0.18594941233820594,V
B34.1,Enterovirus infection unspecified,0.2937622956210969,0.2671467305964891,0.7893561887759073,0.10272698169130305,B
M72.1,Knuckle pads,-0.0675132711232279,0.4561324815754587,0.648294714021437,0.1882275194748078,M
C10.9,Malignant neoplasm of oropharynx unspecified,0.025374224269413215,2.278874409829968,0.022674532016525677,1.6444616676521178,C
T36.5X,~Poisoning by aminoglycosides,0.029562708487485767,1.731352376722037,0.08338893501103913,1.078891572653096,T
H50.16,Alternating exotropia with A pattern,0.5473116996951493,0.5216551199220518,0.6019104781041756,0.22046809637746026,H
S67.30,~Crushing injury of unspecified wrist,0.2213167594430179,2.062421198436525,0.039167652807786855,1.4070724535521952,S
P74,Other transitory neonatal electrolyte and metabolic disturbances,0.6484420796793847,2.461224020143878,0.013846387912400745,1.8586635056109593,P
D30.22,Benign neoplasm of left ureter,0.5558560612176395,2.461224020143878,0.013846387912400745,1.8586635056109593,D
995.2,~ Arthus phenomenon,-0.30056065943203736,0.9479885488481555,0.3431352838239041,0.464534622129921,other
C13.1,Malignant neoplasm of aryepiglottic fold hypopharyngeal aspect,0.46885831837987724,2.372330697814264,0.017676261940141963,1.7526095713598373,C
A56,Other sexually transmitted chlamydial diseases,-1.2161417719449923,2.476392859295645,0.01327174519642536,1.8770719649017718,A
V44.5X,~Car driver injured in collision with heavy transport vehicle or bus in traffic accident,0.3310600012872465,2.318746453066162,0.020408788146396475,1.6901827824940325,V
N93.0,Postcoital and contact bleeding,0.008375235362714728,2.4477215796580825,0.014376269825835251,1.8423537846211462,N
L73.1,Pseudofolliculitis barbae,-0.21853999000314156,0.4219036887726848,0.6730953174536892,0.17192343070472732,L
G70.2,Congenital and developmental myasthenia,1.1672475528361772,1.9703276114484867,0.048800835920162544,1.31157273880867,G
838.02, Closed dislocation of midtarsal (joint),0.07877102993630775,0.8114530772787859,0.4171055288902399,0.3797540533797549,8
T49.5X,~Poisoning by ophthalmological drugs and preparations,0.008227982761533803,1.1940312145945078,0.2324657580229481,0.6336410092122149,T
C81.25,Mixed cellularity Hodgkin lymphoma lymph nodes of inguinal region and lower limb,0.6992525769692285,1.7387049976822693,0.08208666650825627,1.0857273804220622,C
V80,Animal-rider or occupant of animal-drawn vehicle injured in transport accident,-0.11545950919088487,2.0649389102261613,0.03892878087248603,1.4097291968120844,V
J01.31,Acute recurrent sphenoidal sinusitis,0.15703650688999787,0.6777330118174301,0.4979409913968228,0.3028221203510411,J
V93.32,~Fall on board fishing boat,0.9664662102921784,1.7387049976822693,0.08208666650825627,1.0857273804220622,V
E86.94,nan,-0.25838517670220773,0.7977954595309783,0.4249891966169078,0.3716221097362687,E
A04.6,Enteritis due to Yersinia enterocolitica,0.13384736347442447,0.4513958112813385,0.6517043017183102,0.18594941233820594,A
M05.67,~Rheumatoid arthritis of right ankle and foot with involvement of other organs and systems,0.5862179871460963,1.952999848486389,0.05081961314486356,1.2939686452614567,M
S20.30,~Unspecified superficial injuries of right front wall of thorax,0.07072351119093023,1.8398479263942495,0.06579056691953143,1.18183637125651,S
T40.69,~Poisoning by other narcotics,0.4544791270870512,0.5216551199220518,0.6019104781041756,0.22046809637746026,T
S91.14,~Puncture wound with foreign body of right great toe without damage to nail,0.41808540414982276,1.88004451003772,0.06010201203080352,1.22111098890826,S
M43.11,Spondylolisthesis occipito-atlanto-axial region,0.8175640195822693,2.0495662037339377,0.04040678122897578,1.3935457437214305,M
784.9,~ Jaw pain,0.03465569339015568,0.15775852476205016,0.8746470817554479,0.05816714853673126,7
D80.6,Antibody deficiency with near-normal immunoglobulins or with hyperimmunoglobulinemia,0.14866102855895258,1.0202174412936567,0.3076253476246118,0.5119778825248489,D
Q11.0,Cystic eyeball,0.17814545069201818,0.3856001213522461,0.699792843337999,0.15503050328596293,Q
T33.71,~Superficial frostbite of right knee and lower leg,1.2684897804413084,2.196483229235627,0.02805737425003464,1.551952974864285,T
W17.2X,~Fall into hole,0.09346791154904124,1.559123455262407,0.11896716316083732,0.9245728942879975,W
Z72.9,Problem related to lifestyle unspecified,-0.3572402527316932,1.723842708756826,0.08473624220368466,1.0719307995560612,Z
N89.1,Moderate vaginal dysplasia,0.13201593761927055,0.2412723559926062,0.8093440348110386,0.09186682985928933,N
Q85.03,Schwannomatosis,0.1784841485539714,0.7205351063797296,0.4711955926869362,0.32679878036164917,Q
Y07.01,Husband perpetrator of maltreatment and neglect,-0.050596670768804836,0.5754392847601056,0.5649942418827953,0.2479559782536076,Y
C82.02,Follicular lymphoma grade I intrathoracic lymph nodes,0.5703249646475775,1.2925397779363852,0.19617027971871426,0.7073667886577096,C
599.6,~ Urinary obstruction,0.5888643931017851,0.9681281686409245,0.33298036340036563,0.47758137705920334,other
S10.87,~Other superficial bite of other specified part of neck,0.6392032531135833,1.5384162867335167,0.12394686254724349,0.9067644620035792,S
P22.1,Transient tachypnea of newborn,0.08800942870358777,0.2653887106340004,0.7907100320704751,0.1019827510909383,P
N03.2,Chronic nephritic syndrome with diffuse membranous glomerulonephritis,0.30828043943738537,1.551131535839112,0.12087016511951705,0.9176808846062302,N
A63.0,Anogenital (venereal) warts,-0.09872489811268656,1.8825578266059888,0.05976031626257167,1.2235871128203974,A
N61.1,Abscess of the breast and nipple,0.3875341458998371,2.0001396190728293,0.04548518966378424,1.342129990031737,N
B38.89,Other forms of coccidioidomycosis,0.2967723962122062,1.4944952543992567,0.1350462213650461,0.8695175630001719,B
M06.30,Rheumatoid nodule unspecified site,0.405726645562204,1.6696327518073408,0.09499204629096286,1.0223127567801436,M
K94.31,Esophagostomy hemorrhage,0.7857663479079333,1.7387049976822693,0.08208666650825627,1.0857273804220622,K
C50.42,~Malignant neoplasm of upper-outer quadrant of right male breast,0.011797206609365604,0.14896423586450847,0.8815818536830164,0.054737357837164484,C
N84.9,Polyp of female genital tract unspecified,-0.5639357165437853,1.0287168311423227,0.3036127584265438,0.5176799824543443,N
S92.91,nan,0.1980689758000635,1.8256566321453327,0.0679019995292764,1.1681174367394507,S
E89.5,Postprocedural testicular hypofunction,0.020631516401512735,1.0271983336089743,0.3043270826239691,0.5166593972613658,E
M10.10,Lead-induced gout unspecified site,0.2418664395453323,1.150141679686889,0.2500855220559489,0.6019114497057654,M
M62.45,~Contracture of muscle,0.2869986543910267,0.827908078806298,0.4077225593440892,0.38963525831089796,M
S51.05,~Open bite,0.39649160118400273,0.7377333371726701,0.46067650968763896,0.336603932251617,S
C75.8,Malignant neoplasm with pluriglandular involvement unspecified,0.2632822320436268,0.9027979581808225,0.3666331350167683,0.43576828758807995,C
M36.2,Hemophilic arthropathy,-0.10418639711790531,0.5911074079089863,0.5544484566519587,0.2561388210785579,M
F48.1,Depersonalization-derealization syndrome,-0.37851567476683956,0.8929641190618222,0.37187638795703637,0.429601396003793,F
S24.4X,~Injury of thoracic sympathetic nervous system,0.049035246512695974,0.3856001213522461,0.699792843337999,0.15503050328596293,S
C91.92,Lymphoid leukemia unspecified in relapse,0.3261587022980979,1.2925397779363852,0.19617027971871426,0.7073667886577096,C
F52.9,Unspecified sexual dysfunction not due to a substance or known physiological condition,-0.1842376103834444,2.1171207547702044,0.03424960065866293,1.4653444879014876,F
W55.09,~Other contact with cat,0.5273105903403799,0.8624214126212815,0.38845566161059186,0.4106585444737525,W
Y93.K9,Activity other involving animal care,0.23745665939762178,2.3943925179310086,0.016647921989589896,1.7786399678498903,Y
P78.81,Congenital cirrhosis (of liver),0.5427587502294776,1.3664384404722403,0.171801390315795,0.7649733259294873,P
S33.6X,~Sprain of sacroiliac joint,-0.2430492091806898,2.5224379162731103,0.011654452055820455,1.9335081403954544,S
K56.52,Intestinal adhesions [bands] with complete obstruction,0.33854008870036273,2.115622997800064,0.03437688429177457,1.4637334876317343,K
E87.14,nan,1.042930306140729,1.5384162867335167,0.12394686254724349,0.9067644620035792,E
A03.8,Other shigellosis,0.16933643025445255,0.15775852476205016,0.8746470817554479,0.05816714853673126,A
T47.6X,~Poisoning by antidiarrheal drugs,0.7874120716481923,1.9324369828763246,0.053305593045752914,1.273227220589354,T
S95.00,~Unspecified injury of dorsal artery of right foot,0.9142781416962508,1.7387049976822693,0.08208666650825627,1.0857273804220622,S
747.3,~ Pulmonary arteriovenous malformation,0.1385341872253727,1.0812545811736425,0.2795838848643655,0.5534878648154093,7
A67.1,Intermediate lesions of pinta,0.9010386939402171,1.2170246792143866,0.22359482618562376,0.6505382499136566,A
R85.61,~Atypical squamous cells of undetermined significance on cytologic smear of anus (ASC-US),-0.25727688883859684,1.3662976637716124,0.17184555399759893,0.7648616994842011,R
H15.11,~Episcleritis periodica fugax,0.15550026548642024,2.0777600167313257,0.03773146815564771,1.4232962957931399,H
I60.10,Nontraumatic subarachnoid hemorrhage from unspecified middle cerebral artery,1.0678273194047077,2.4589009167152027,0.013936307460865013,1.855852280886633,I
M26.57,Lack of posterior occlusal support,0.614736220429507,1.2170246792143866,0.22359482618562376,0.6505382499136566,M
M61.44,~Other calcification of muscle,0.5939063850959028,1.7387049976822693,0.08208666650825627,1.0857273804220622,M
F11.21,Opioid dependence in remission,-0.2402994696492419,0.13735601694020233,0.8907493948556957,0.050244464021483866,F
M99.47,Connective tissue stenosis of neural canal of upper extremity,1.3743483900303992,2.196483229235627,0.02805737425003464,1.551952974864285,M
G56.83,Other specified mononeuropathies of bilateral upper limbs,0.49476070616933904,1.0854420077101161,0.277725935542925,0.5563835615992909,G
Q07.01,Arnold-Chiari syndrome with spina bifida,0.5499816371643472,1.2170246792143866,0.22359482618562376,0.6505382499136566,Q
T62.94,~Toxic effect of unspecified noxious substance eaten as food,0.12409388854425546,0.21016517328491205,0.8335387602058177,0.07907420033253715,T
N80.8,Other endometriosis,-0.25009867052178114,1.3577623297905033,0.1745391116663626,0.7581072387473113,N
H21.24,~Degeneration of pupillary margin,0.15736890835415068,0.47481684919902156,0.6349175223958009,0.19728268714080507,H
C17.8,Malignant neoplasm of overlapping sites of small intestine,0.45396439727120674,1.7444136936758856,0.08108697890355615,1.0910488799978941,C
Q75.9,Congenital malformation of skull and face bones unspecified,0.12604480091504683,0.14896423586450847,0.8815818536830164,0.054737357837164484,Q
Z15.02,Genetic susceptibility to malignant neoplasm of ovary,-0.1767972585252728,1.4770060953974926,0.13967400337085412,0.8548844188192943,Z
M66.27,~Spontaneous rupture of extensor tendons,-0.12262391475361552,0.5586487603532371,0.5764014553981769,0.23927493127477417,M
P00.89,Newborn affected by other maternal conditions,-0.1271987106479015,0.14896423586450847,0.8815818536830164,0.054737357837164484,P
W50,Accidental hit strike kick twist bite or scratch by another person,0.11721750467339694,1.193383285474119,0.23271929798799473,0.6331676018349056,W
S66.90,nan,0.08966807284005102,1.399158957639712,0.16176532105231733,0.7911145759861856,S
Q66.41,Congenital talipes calcaneovalgus right foot,0.34571404111445475,1.2750103247525157,0.20230558758454475,0.6939921220555765,Q
S43.15,~Posterior dislocation of right acromioclavicular joint,0.7188403562401399,1.3664384404722403,0.171801390315795,0.7649733259294873,S
S78.91,~Complete traumatic amputation of right hip and thigh,0.8961806845673349,2.0495662037339377,0.04040678122897578,1.3935457437214305,S
B65.1,Schistosomiasis due to Schistosoma mansoni [intestinal schistosomiasis],0.4864051792995395,1.721134212003631,0.08522647239395996,1.0694254870536233,B
B97.0,Adenovirus as the cause of diseases classified elsewhere,0.04415773821886808,0.3862907701322816,0.6992813354003533,0.15534806340971186,B
T23.32,~Burn of third degree of single right finger (nail) except thumb,0.4701555676244997,2.195988697811756,0.028092752356889017,1.551405709183916,T
C09.9,Malignant neoplasm of tonsil unspecified,-0.0803239331501231,1.1498997130656936,0.250185179090305,0.6017384213809922,C
B67.8,Echinococcosis unspecified of liver,0.003694901869354925,0.014917624853662123,0.9880978988871169,0.005200024197655191,B
T34.82,~Frostbite with tissue necrosis of right foot,0.9965461906117428,1.9703276114484867,0.048800835920162544,1.31157273880867,T
G25.70,Drug induced movement disorder unspecified,0.5957781073865891,1.9324369828763246,0.053305593045752914,1.273227220589354,G
M25.73,~Osteophyte,0.3852139555697802,1.0688352653202553,0.2851439056423869,0.5449359061204897,M
M41.57,Other secondary scoliosis lumbosacral region,0.5025175352105791,1.7421476796716708,0.08148260633118183,1.088935087954309,M
Z28.1,Immunization not carried out because of patient decision for reasons of belief or group pressure,0.36617677921378056,1.6252886778484095,0.10410106278033143,0.9825448367019773,Z
H74.02,Tympanosclerosis left ear,0.07020775628069614,0.24399184247356506,0.8072371377914048,0.09299886613826464,H
E84,Cystic fibrosis,0.14958783141455168,2.221898971209974,0.026290133959641974,1.580207200969138,E
S91.34,~Puncture wound with foreign body,0.08810736456957147,1.5099690379519835,0.13105132482140192,0.8825585843341979,S
V84,Occupant of special vehicle mainly used in agriculture injured in transport accident,-0.021026680556965494,0.7900544008142654,0.4294959985232246,0.3670408779966,V
H01.12,~Discoid lupus erythematosus of right upper eyelid,0.12454976495922121,2.4770231821771236,0.013248329663070026,1.8778388737150753,H
Q44.7,Other congenital malformations of liver,0.6985427909471951,2.5050924358167777,0.01224193951739088,1.9121497705097834,Q
S01.0,~Unspecified open wound of scalp,1.1641201138521788,2.196483229235627,0.02805737425003464,1.551952974864285,S
K00.9,Disorder of tooth development unspecified,0.1251863709720479,0.5185504183611023,0.6040742923182063,0.2189096462137734,K
T63.79,~Toxic effect of contact with other venomous plant,-0.14950194859184285,0.5586487603532371,0.5764014553981769,0.23927493127477417,T
Q39.2,Congenital tracheo-esophageal fistula without atresia,0.6823087572523558,1.2170246792143866,0.22359482618562376,0.6505382499136566,Q
E08.36,Diabetes mellitus due to underlying condition with diabetic cataract,0.5085475465272389,1.0837260681589627,0.27848627383404845,0.5551962056788959,E
K76.1,Chronic passive congestion of liver,0.2688336763682893,0.8972775595411265,0.3695708277760902,0.432302317310928,K
K08.0,Exfoliation of teeth due to systemic causes,0.36940556506817707,1.6728017844473366,0.09436632348041127,1.0251829647699746,K
S10.95,~Superficial foreign body of unspecified part of neck,0.10836531495922991,0.10789882108799638,0.9140759522988693,0.03901771641734119,S
Z55,Problems related to education and literacy,0.05023387887665348,1.652231779547804,0.09848731033290915,1.0066197228771823,Z
C84.70,Anaplastic large cell lymphoma ALK-negative unspecified site,0.41241156302679804,1.5350483614564863,0.12477194915659197,0.9038830404212126,C
T26.52,~Corrosion of left eyelid and periocular area,0.5724018795425387,1.5384162867335167,0.12394686254724349,0.9067644620035792,T
M06.28,Rheumatoid bursitis vertebrae,1.2117352405884854,1.9703276114484867,0.048800835920162544,1.31157273880867,M
M67.45,~Ganglion,-0.03623471999652575,0.18612696699015052,0.8523451948079623,0.06938448288753761,M
Y23.3X,~Machine gun discharge,1.5479752520170578,2.196483229235627,0.02805737425003464,1.551952974864285,Y
W56.81,~Bitten by other nonvenomous marine animals,1.193420178772044,1.9703276114484867,0.048800835920162544,1.31157273880867,W
V43.92,~Unspecified car occupant injured in collision with other type car in traffic accident,0.30119035153836476,1.5527922671013092,0.12047277071842717,0.9191111013300808,V
A52.71,Late syphilitic oculopathy,0.4274548993675967,1.150141679686889,0.2500855220559489,0.6019114497057654,A
