code,description,pos_exposed,neg_exposed,pos_absent,neg_absent,total_exposed,total_absent,prior_odds_ratio,lam,log_or,se,z,p_two,ci_low,ci_high,group
M25.52,~Pain in right elbow,68,93,17784,17759,161,35543,0.715863458133003,1e-12,-0.9307868863576012,2.0734406367512825,-0.4789749868600732,0.11381429279799059,-5.0569951738573975,3.070742770371223,M
H66.01,~Acute suppurative otitis media with spontaneous rupture of ear drum,352,248,17500,17604,600,35104,1.008303791827694,1e-12,0.8545210286989382,2.0655808304298606,0.4462105700848985,0.09977464524429573,-3.126780034896317,4.97014803470141,H
B07.9,"Viral wart, unspecified",53,51,17799,17801,104,35600,0.6913787675652648,1e-12,0.3414295302827637,2.0734193707332755,0.0495248266537919,-0.11764546164617444,-3.9611415565687422,4.166513026401102,B
E55,Vitamin D deficiency,140,17,17712,17835,157,35547,2.181037272795881,1.8753966564105065,4.166425723240056,2.2711267975215232,1.7313706680173246,0.9264998710522985,-0.5191644068890904,8.383489048042865,E
M54.6,Pain in thoracic spine,41,14,17811,17838,55,35649,1.1552799696906353,0.0587015356236712,4.834242018986921,2.4304447467495818,1.9753836472089767,1.371122908534642,0.0374766381303333,9.56464497821784,M
J32,Chronic sinusitis,881,722,16971,17130,1603,34101,1.1032019134194713,1e-12,0.6915059579512134,2.0644795239092635,0.2621561711545646,0.058766105365011805,-3.5050894662675027,4.587521561097605,J
Q10.0,Congenital ptosis,114,17,17738,17835,131,35573,1.9308516981799675,1.3023587891739627,4.154060525429987,2.266544647988307,1.753373077606283,0.8273757870897915,-0.4682475144337887,8.416444244384405,Q
P05.9,"Newborn affected by slow intrauterine growth, unspecified",254,28,17598,17824,282,35422,2.24667883381182,1.8753966564105065,4.7313537862564425,2.31380549875288,2.0509557766407656,1.3124268338854161,0.210537308904005,9.28048819847677,P
B08.3,Erythema infectiosum [fifth disease],119,101,17733,17751,220,35484,1.0867733943660962,1e-12,0.34339209598345927,2.068272741518739,0.2076673085156779,0.05943402817672508,-3.6242274500751104,4.483252717090188,B
H61.21,"Impacted cerumen, right ear",213,39,17639,17813,252,35452,1.6110181092586608,0.7536798548460434,5.307526152495801,2.317216901993038,2.2521293231876927,1.2478500996326711,0.6770104608908278,9.7603338054385,H
Z41,Encounter for procedures for purposes other than remedying health state,4475,1717,13377,16135,6192,29512,1.6982908550355844,1e-12,4.106350791951174,2.065087918052347,2.0969218817342217,1.2426074886486003,0.2828300987775307,8.377825987360337,Z
R91.8,Other nonspecific abnormal finding of lung field,1054,139,16798,17713,1193,34511,2.3295292075420275,1.3023587891739627,6.040188165104723,2.250538297339713,2.754315498424749,1.8417043369729649,1.7877185035472856,10.609666520775152,R
R09,Other symptoms and signs involving the circulatory and respiratory system,2896,664,14956,17188,3560,32144,1.9774371572167977,0.4361573234062751,5.866171154001607,2.085810780935192,2.808368130534453,2.2142009522320434,1.7696105143052323,9.945838532701911,R
799,No Data,44,34,17808,17818,78,35626,1.1951713458833713,1e-12,0.5154950175722463,2.076433219553121,0.3215574494991682,-0.0425512667036369,-3.4020417564918204,4.737426896761517,7
H50.9,Unspecified strabismus,121,9,17731,17843,130,35574,3.450307028517002,4.66658700807939,3.674035883084153,2.454597447260001,1.503041365710006,0.7136721219704876,-1.1215610937755909,8.500284092571523,H
Z72,Problems related to lifestyle,83,13,17769,17839,96,35608,3.114265060283397,1.0852989909783024,4.42732199850548,2.4580979316236107,1.830671539052502,1.3188118406949747,-0.3178134928275105,9.317753340081843,Z
S01.90,~Unspecified open wound of unspecified part of head,30,30,17822,17822,60,35644,0.2255027657859016,1e-12,-0.1067785999314327,2.0807101513288937,1.06715779121478e-16,0.053672336106004685,-4.078116958871517,4.078116958871517,S
P92.9,"Feeding problem of newborn, unspecified",1025,203,16827,17649,1228,34476,2.4178850507099647,0.6280665457050362,5.683920591835494,2.129266713731915,2.611739209605035,1.6586307822858928,1.3878032915659917,9.734375436355013,P
R23.0,Cyanosis,276,31,17576,17821,307,35397,2.135691343935373,1.8753966564105065,4.386254781158487,2.253912427652795,2.0141442291615035,1.4344112071587511,0.122117526685554,8.95729189169899,R
P38,Omphalitis of newborn,227,220,17625,17632,447,35257,0.9976616507907914,1e-12,0.08808790531778939,2.0661049431228995,0.0409388149117725,0.04763921194913591,-3.964907388946253,4.134075164655867,P
K90.4,~Non-celiac gluten sensitivity,97,16,17755,17836,113,35591,1.5292268137578395,1.0852989909783024,3.900624952062912,2.270307505595784,1.7428062871652914,1.2244610095708661,-0.4930147502478217,8.406427139349585,K
B97,Viral agents as the cause of diseases classified elsewhere,4577,4852,13275,13000,9429,26275,0.956167680440132,1e-12,-0.35436581032796266,2.063994167091312,-0.1045454434424604,-0.06453423052726784,-4.261135417260931,3.829573046338505,B
H65.19,~Other acute nonsuppurative otitis media,1222,981,16630,16871,2203,33501,0.9797647538375108,1e-12,0.41684236562813315,2.0643165515013338,0.2943009511334052,0.2482384694096439,-3.438455769085264,4.653516418179811,H
T78,"Adverse effects, not elsewhere classified",1172,687,16680,17165,1859,33845,1.3164090774945911,1e-12,1.6684330532596912,2.064534653048606,0.7257780694414329,0.38878574131761984,-2.548019590025608,5.544807539594719,T
P07.37,"Preterm newborn, gestational age 34 completed weeks",164,13,17688,17839,177,35527,3.4179008038877936,3.2406854222773545,4.2855388230453615,2.474665708186062,1.7712464278809548,1.3287241754900516,-0.4670128659969332,9.233498457645045,P
T17.0X,~Foreign body in nasal sinus,62,81,17790,17771,143,35561,0.6788354311529092,1e-12,-0.6760866599625552,2.073606293006676,-0.3945070462079018,-0.0356725828984954,-4.882245946060875,3.246141358756514,T
H65.21,"Chronic serous otitis media, right ear",100,26,17752,17826,126,35578,2.066482456821149,0.3028870301432467,4.942916592761209,2.409608690560907,2.175091664628305,1.7519618097350667,0.5183735275208559,9.96386602818905,H
P02,"Newborn affected by complications of placenta, cord and membranes",416,173,17436,17679,589,35115,1.5597785935096202,1e-12,2.9742024048189553,2.0697330248298145,1.4334271244060974,0.9269502970824258,-1.0897907282094468,7.023413644349716,P
M65,Synovitis and tenosynovitis,43,47,17809,17805,90,35614,1.2089051798432808,1e-12,-0.2599428979809376,2.075881234100154,-0.1190023311807961,-0.05721339378919852,-4.315687161131248,3.8216177489064753,M
K12,Stomatitis and related lesions,269,262,17583,17590,531,35173,0.7726109632077205,1e-12,0.33893186815243936,2.065756370930127,0.0345932659914171,0.008183058429626335,-3.977346828244163,4.120269347470264,K
P05.08,"Newborn light for gestational age, 2000-2499 grams",62,29,17790,17823,91,35613,1.7008078489785992,1e-12,2.3587381982941915,2.085871610735096,1.0786015367756363,0.6661590385651995,-1.838408908559793,6.338057558270886,P
J45.31,Mild persistent asthma with (acute) exacerbation,85,12,17767,17840,97,35607,1.1041479232268707,1.3023587891739627,4.28080044440162,2.495872034642172,1.8017994483488455,1.0250681747279282,-0.3947584427517867,9.38888015308694,J
L27.2,Dermatitis due to ingested food,414,282,17438,17570,696,35008,1.3612051911964962,1e-12,0.9148721273604381,2.0653794943358483,0.4917898161770325,0.1657430049211855,-3.0323368214505724,5.063802025161051,L
R25.9,Unspecified abnormal involuntary movements,603,49,17249,17803,652,35052,3.389897673017197,2.7005711852311287,5.38547461843493,2.350625720508511,2.335223486938656,1.7974716787532434,0.8820946382033785,10.096378144863772,R
R53.1,Weakness,515,146,17337,17706,661,35043,1.7356803239303094,0.2103382153772546,5.648992851039567,2.147195436444732,2.591582793565202,1.9887110628571965,1.356209024311454,9.773060470712329,R
P80.8,Other hypothermia of newborn,80,21,17772,17831,101,35603,1.5760813346269638,0.3028870301432467,4.660398187762942,2.367275583420287,2.058168752708087,1.4900074247326058,0.2324777498596351,9.512027519829248,P
K12.1,Other forms of stomatitis,69,24,17783,17828,93,35611,1.81885771350524,0.0339707960785134,5.296245532561699,2.460253172571937,2.223755523334726,1.6030228575923322,0.6489939702172247,10.293009192400032,K
M25.56,~Pain in right knee,93,67,17759,17785,160,35544,0.664111520356702,1e-12,0.9812407768931211,2.0701879332996582,0.4111583474221212,0.19805039567298643,-3.206318740988033,4.908668840005442,M
R55,Syncope and collapse,116,36,17736,17816,152,35552,1.414807546637218,0.1460682051230935,4.252542733019533,2.1964219976910533,2.0982145721906136,1.4259033551783404,0.303656631909404,8.913472652561367,R
R94.12,~Abnormal auditory function study,378,66,17474,17786,444,35260,2.359278357285882,0.904415825815252,4.495250476167276,2.1348655033488164,2.044658552480413,1.408362843516533,0.1808115114169064,8.549330508218215,R
K52.89,Other specified noninfective gastroenteritis and colitis,74,21,17778,17831,95,35609,1.9415577660876293,0.2524058584527056,4.096130036287973,2.222934487860741,1.8758228779233088,1.045232032940194,-0.1870401677451303,8.526702904652957,K
J39.8,Other specified diseases of upper respiratory tract,456,142,17396,17710,598,35106,1.5652344507634446,0.1217235042692446,5.852807105297937,2.16859491774277,2.684627810606309,2.175063141479097,1.5715022902793114,10.07223816194417,J
R06.02,Shortness of breath,853,313,16999,17539,1166,34538,1.441467122494918,1e-12,5.1259423429553,2.0830337519112208,2.4103974367460634,1.808947734540583,0.9382680839350072,9.103610348589676,R
Z13,Encounter for screening for other diseases and disorders,6428,3739,11424,14113,10167,25537,1.4491225352808108,1e-12,1.9758397282384206,2.0640154943106293,1.00081367556434,0.07948528059814258,-1.9797010990987007,6.111090965664239,Z
M20,Acquired deformities of fingers and toes,97,39,17755,17813,136,35568,1.7355982105428631,1e-12,3.3223636749949286,2.096231329103812,1.538897395291224,0.8872803178341372,-0.8826529760222845,7.334422840593718,M
T14.90,~Injury,237,197,17615,17655,434,35270,1.0475455642018163,1e-12,0.2755569675643673,2.0661059033491918,0.2352518376131006,0.11960332134563022,-3.5634379483438363,4.5355483692761815,T
L81.3,Cafe au lait spots,67,7,17785,17845,74,35630,4.11470344297447,2.7005711852311287,3.478408619944065,2.4720202622300307,1.4612612371599485,0.8864713490878526,-1.232803296353406,8.457338069694835,L
D23.5,Other benign neoplasm of skin of trunk,44,26,17808,17826,70,35634,1.5315034004330554,1e-12,1.3064626404794621,2.081141453656832,0.6722827705407126,0.366786358935729,-2.6798467535491834,5.478077838252265,D
E25.0,Congenital adrenogenital disorders associated with enzyme deficiency,120,14,17732,17838,134,35570,3.5857248858197077,1.8753966564105065,4.38818678703148,2.3713154323844625,1.771017996907624,1.2932065493622695,-0.4480505363599052,8.847335150555239,E
A38,Scarlet fever,95,75,17757,17777,170,35534,0.954540275473952,1e-12,0.4403359012302803,2.0696123132033364,0.2968533932875998,-0.023603317029480986,-3.4419941578749604,4.670737033803379,A
P54.5,Neonatal cutaneous hemorrhage,75,54,17777,17798,129,35575,0.8918070825259868,1e-12,1.1786982000134534,2.071705188740495,0.411243383140035,0.20646781988852847,-3.208492505829719,4.9124426072025305,P
G47.33,Obstructive sleep apnea (adult) (pediatric),638,50,17214,17802,688,35016,2.792182895529009,3.2406854222773545,4.19696741415719,2.185109153529133,2.052646501511928,1.4864258135583768,0.20252141620736,8.767991902619169,other
Z78,Other specified health status,404,53,17448,17799,457,35247,1.3425848600102122,1.5628305470087551,3.994353103422229,2.1440346089411597,1.9462188390606483,1.2103627122891947,-0.0294700676127765,8.374991162651405,Z
832.01, Closed anterior dislocation of elbow,11,27,17841,17825,38,35666,0.3001405750039567,0.2524058584527056,-3.1925435768341637,2.368791110232323,-1.4382880980828368,0.7311976509477691,-8.049749323645582,1.2357412022624228,8
P22,Respiratory distress of newborn,2026,318,15826,17534,2344,33360,2.234891043060201,1.0852989909783024,4.506435788714573,2.081036496804687,2.216211931453509,1.6811769753690282,0.5332613297581696,8.690774498259348,P
G40,Epilepsy and recurrent seizures,940,29,16912,17823,969,34735,4.293126541616474,11.611961783944109,4.821942727224071,2.377650621347336,1.9861998303176367,1.5092244645386226,0.0623796750146423,9.382598846334762,other
P03.81,~Newborn affected by abnormality in fetal (intrauterine) heart rate or rhythm before the onset of labor,154,60,17698,17792,214,35490,2.100128428296908,1e-12,3.630908765967415,2.092094802099924,1.7119071150126564,0.9404311796336781,-0.5189584873634479,7.681902441355157,P
D23.9,"Other benign neoplasm of skin, unspecified",52,43,17800,17809,95,35609,0.7796624007060899,1e-12,0.5869594051307451,2.074058370709287,0.2384360041362668,0.054500833438277586,-3.5705495181667275,4.559609898681324,D
L85.3,Xerosis cutis,277,75,17575,17777,352,35352,1.5768586988611517,0.2524058584527056,5.742711992350677,2.263260595812152,2.5464400229617024,2.022793212752867,1.3273481081477303,10.199166618988697,L
Z00,"Encounter for general examination without complaint, suspected or reported diagnosis",17720,17520,132,332,35240,464,1.7204926198900854,0.2524058584527056,3.985296731342498,2.106916850333586,1.8657859470271672,1.2343545324890535,-0.1984252941672499,8.060536995981543,Z
Q23.8,Other congenital malformations of aortic and mitral valves,142,9,17710,17843,151,35553,3.2407354373102697,6.719885291634322,3.443592188322058,2.483523454533151,1.4474167975044832,0.846140411447503,-1.2729229605578305,8.46231009073312,Q
P00.9,Newborn affected by unspecified maternal condition,184,76,17668,17776,260,35444,1.3241056262570925,1e-12,2.870005064255652,2.077732255078174,1.4432661361914816,0.6226987601091389,-1.07355978564332,7.071000993297499,P
B95.5,Unspecified streptococcus as the cause of diseases classified elsewhere,23,25,17829,17827,48,35656,0.5826413042806748,1e-12,-0.08356264332004562,2.0862179071960707,-0.1106365421790517,0.2113977904465378,-4.319723897491015,3.858100026522632,B
E87,"Other disorders of fluid, electrolyte and acid-base balance",784,72,17068,17780,856,34848,2.6772095340502964,2.2504759876926075,5.706504333053874,2.313338488713601,2.492937091404813,1.7517500667385846,1.232947201559513,10.301067445417468,E
K21,Gastro-esophageal reflux disease,4689,1509,13163,16343,6198,29506,1.8249450157188816,0.1014362535577038,5.383542986112793,2.069243849351419,2.7444300606320806,2.08935035090668,1.6232516029782689,9.734538442897884,K
J04.0,Acute laryngitis,54,45,17798,17807,99,35605,1.7349812388267885,1e-12,0.2606410361393515,2.073642608299818,0.2289941720840365,0.08391503338339802,-3.5894127567895437,4.539116901361141,J
P07.00,"Extremely low birth weight newborn, unspecified weight",1217,148,16635,17704,1365,34339,1.9174552965474936,1.5628305470087551,5.088245504638968,2.1282587398732797,2.405647645255492,1.5126639392122305,0.9485301461363472,9.2911511060048,P
H65.20,"Chronic serous otitis media, unspecified ear",1334,1102,16518,16750,2436,33268,1.0201866965301252,1e-12,0.5304018028612947,2.064272990649737,0.2583974159356392,0.13939949818187716,-3.512497909362647,4.579303522501899,H
P12.0,Cephalhematoma due to birth injury,187,115,17665,17737,302,35402,1.1951293772309524,1e-12,1.2290907109404232,2.067692797930093,0.6238096046911175,0.0984101809482952,-2.762756788136396,5.34245004193528,P
H66.23,"Chronic atticoantral suppurative otitis media, bilateral",52,41,17800,17811,93,35611,1.1620151216305064,1e-12,0.624742330360923,2.0743555954114754,0.2970956252737602,0.010845342563278779,-3.449380285476736,4.681944230794527,H
G47.9,"Sleep disorder, unspecified",642,172,17210,17680,814,34890,1.5901909819546896,0.3028870301432467,4.491267446810561,2.088284902876232,2.109936932115948,1.6096671106034368,0.3131862422625886,8.499112640454866,other
S92,"Fracture of foot and toe, except ankle",47,19,17805,17833,66,35638,0.1656453180931829,1e-12,3.2828806896052978,2.127138739832744,1.4903211163637535,0.9475488010046533,-0.9989955387839712,7.339235101600217,S
S63.50,No Data,13,24,17839,17828,37,35667,0.4900185636706194,0.0012759783202242,-3.9775509275713725,2.5054432229317305,-1.5398703131598446,0.5063955061033054,-8.768636122556245,1.0525208419560554,S
P39.8,Other specified infections specific to the perinatal period,68,17,17784,17835,85,35619,2.711519290837427,0.363464436171896,4.828695420555236,2.3866351660005307,1.9679743906055325,1.4841800593528,0.0191179168098152,9.374555856005442,P
S61.20,~Unspecified open wound of right index finger without damage to nail,93,94,17759,17758,187,35517,0.8444966087307464,1e-12,-0.035369821010729545,2.069324152608158,-0.014013006118532,-0.1549581138184928,-4.084798263462581,4.026803359439132,S
S42.00,~Fracture of unspecified part of right clavicle,50,59,17802,17793,109,35595,0.9856200941915226,1e-12,-0.15678153721172133,2.074677327608399,-0.2294057982173009,-0.037917139332495645,-4.54223585003761,3.590349833270927,S
Q82,Other congenital malformations of skin,641,314,17211,17538,955,34749,1.504350569501283,1e-12,2.1559987251066985,2.0657056021940785,1.0140786497731242,0.4223063393610675,-1.953920635061268,6.143496530864768,Q
R63.1,Polydipsia,71,27,17781,17825,98,35606,1.259290220621327,1e-12,3.7599222435385924,2.1496573192785675,1.8348230250729665,1.1990844378295358,-0.2690101794599679,8.157491670317857,R
Q40.0,Congenital hypertrophic pyloric stenosis,54,14,17798,17838,68,35636,1.6849017715667702,0.363464436171896,4.12520785280577,2.2789540911308284,1.764179057740866,1.2654640938454917,-0.4461848599107592,8.48715102216251,Q
Z83.51,~Family history of glaucoma,46,8,17806,17844,54,35650,1.3168924955330552,1.0852989909783024,3.4903540772659194,2.3605566088001466,1.5162411286024051,0.6972500274973711,-1.0474329200592916,8.205778953373294,Z
B37,Candidiasis,1817,1455,16035,16397,3272,32432,1.171892947323566,1e-12,0.7271050892516085,2.0641734669632834,0.3078740426427488,0.1513424328513153,-3.41020022310133,4.6812110830811,B
M54.2,Cervicalgia,135,62,17717,17790,197,35507,1.1447701597195168,1e-12,2.5036154082610227,2.074732205054431,1.1293626885600032,0.5681582040425363,-1.7232752583297586,6.40952554061435,M
Y93.89,"Activity, other specified",44,20,17808,17832,64,35640,2.0098449883549314,1e-12,2.4964550527029825,2.098410857922805,1.1376026591506934,0.8001058086156776,-1.7256519343328236,6.4999674782601655,Y
M54,Dorsalgia,270,118,17582,17734,388,35316,1.2231814323572865,1e-12,2.8834500963627323,2.070644889194317,1.2659935496147323,0.7928298820552437,-1.4369663343300747,6.67981248085551,M
R19.4,Change in bowel habit,121,26,17731,17826,147,35557,1.801367020929087,0.5233887880875302,5.592681385747134,2.463901150635881,2.1680082595273618,1.4169877462665301,0.5126005285244357,10.170915561950688,R
K31,Other diseases of stomach and duodenum,261,28,17591,17824,289,35415,2.976357032978429,1.8753966564105065,5.010971782310707,2.415601780625912,2.128417092048455,1.4192448963903734,0.406915626449261,9.875900608484486,K
765.29, 37 or more completed weeks of gestation,492,380,17360,17472,872,34832,1.0916785534319555,1e-12,0.649485410027171,2.0650000935914985,0.3315890423574145,0.37508333387192017,-3.3625944080092016,4.732057215013154,7
R16,"Hepatomegaly and splenomegaly, not elsewhere classified",115,17,17737,17835,132,35572,2.4877748537285767,1.3023587891739627,3.8915285124307246,2.278219683591957,1.774727435854702,0.8801302002918325,-0.4220095513356083,8.508447506085336,R
H50,Other strabismus,1662,245,16190,17607,1907,33797,2.845381764873046,1.0852989909783024,6.013528486895207,2.166721289411027,2.8670478018311805,2.3441760304114982,1.9653978182049057,10.458789201768507,H
K61,Abscess of anal and rectal regions,41,24,17811,17828,65,35639,1.4122533748701973,1e-12,1.3736990454639773,2.082705056849603,0.6853744549305522,0.3851656599315382,-2.6545940587252668,5.50945974496407,K
P08.1,Other heavy for gestational age newborn,470,315,17382,17537,785,34919,1.1351924179513997,1e-12,0.9805312920202542,2.0652256114952205,0.5146954189023649,0.3671116055898838,-2.984805657243917,5.110729979716767,P
P03.4,Newborn affected by Cesarean delivery,801,393,17051,17459,1194,34510,1.544145334499882,1e-12,2.364959502683387,2.065332995830872,1.0174868303851567,0.3761137132704977,-1.946529164292889,6.149427411528558,P
S10.93,~Contusion of unspecified part of neck,453,500,17399,17352,953,34751,0.9190274652631784,1e-12,-0.12837816052634324,2.0650209190837088,-0.1364789904813778,0.011288110744834899,-4.329198599085342,3.7655346583663993,S
P36,Bacterial sepsis of newborn,463,95,17389,17757,558,35146,2.152757204675027,0.6280665457050362,4.6244310609963915,2.119226303012584,2.1441444235518343,1.559276629627289,0.3903200308541699,8.697534488843434,P
N43,Hydrocele and spermatocele,466,44,17386,17808,510,35194,2.2882955390116995,2.2504759876926075,5.099332829085943,2.3026195528635247,2.248125526982581,1.7808931330157651,0.6635264020114757,9.68962918943194,N
I47.1,Supraventricular tachycardia,95,8,17757,17844,103,35601,1.75642486760812,3.888822506732825,3.4563625048139315,2.463027650649249,1.4731818529906155,0.7831597622410909,-1.1989578498482474,8.455933126549413,I
R10,Abdominal and pelvic pain,1713,776,16139,17076,2489,33215,1.4331202506374856,1e-12,2.284692791868032,2.064782858566814,1.2375798430359557,0.42648309937374507,-1.4915663926781662,6.602233684695067,R
A09,"Infectious gastroenteritis and colitis, unspecified",593,519,17259,17333,1112,34592,1.2794947158881462,1e-12,0.19637428069423815,2.0647461299332632,0.1742615906279007,0.10538063629175964,-3.687022107042682,4.406633996732627,A
Z11.1,Encounter for screening for respiratory tuberculosis,470,351,17382,17501,821,34883,1.3621186688074736,1e-12,0.7218290429797124,2.0650845850588424,0.3739698402121427,0.3487053794445003,-3.275212059445159,4.819770764043187,Z
W51,Accidental striking against or bumped into by another person,60,76,17792,17776,136,35568,0.7242226419895667,1e-12,-0.7439946028859803,2.073528015886059,-0.3415984064606375,0.28741080098999217,-4.772354098049639,3.3557263660933083,W
L29,Pruritus,206,90,17646,17762,296,35408,1.7112953986679946,1e-12,2.695715525038389,2.0727587796535487,1.262962361903041,0.6051803872402656,-1.4447162327536385,6.68034888076666,L
F50,Eating disorders,242,14,17610,17838,256,35448,2.078311343353895,5.599904409695268,4.236750185855067,2.425382008437741,1.7115035242787453,1.0014084770664158,-0.6026115301259392,8.904711240452851,other
T80,"Complications following infusion, transfusion and therapeutic injection",87,23,17765,17829,110,35594,2.3218494239434584,0.3028870301432467,4.492403892564691,2.295129637171305,2.0328885258375555,1.6090254900816277,0.1673712760090184,9.164114133421496,T
H90.0,"Conductive hearing loss, bilateral",749,107,17103,17745,856,34848,2.930050034159175,1.3023587891739627,4.4842522108186476,2.110736440897411,2.0872816557600635,1.6624740370884794,0.2687340482142692,8.542668858244635,H
T23.20,~Burn of second degree of right hand,50,30,17802,17822,80,35624,0.8419527527532299,1e-12,1.4278175166511549,2.0786921128105997,0.6513304601961201,0.16853548925975406,-2.720246185613273,5.428077166499218,T
H90.5,Unspecified sensorineural hearing loss,639,34,17213,17818,673,35031,3.906884969639344,4.66658700807939,5.507496242340251,2.489183766405019,2.2096768147118766,1.463745667759782,0.6215811231267541,10.379002189237957,H
Z00.00,Encounter for general adult medical examination without abnormal findings,618,507,17234,17345,1125,34579,0.9847169113840188,1e-12,0.4670074014441539,2.0647362086339744,0.2570210201143679,-0.03239058123103096,-3.5161279998881927,4.577489213108546,Z
R62,Lack of expected normal physiological development in childhood and adults,8221,553,9631,17299,8774,26930,4.992438745093251,3.2406854222773545,7.723078296199498,2.1974626717660577,3.5548654862583144,3.39693450361126,3.5047365151695065,12.118631903234776,R
H72.90,"Unspecified perforation of tympanic membrane, unspecified ear",74,58,17778,17794,132,35572,0.6165108677730037,1e-12,0.6762775475807677,2.0712746845164745,0.3052447320551019,-0.056733577426414036,-3.427378097654106,4.6918694698296,H
I88,Nonspecific lymphadenitis,116,95,17736,17757,211,35493,0.9738248758471598,1e-12,0.5619880625416297,2.068469194523873,0.2518735292238679,0.312145489407327,-3.5331324882817867,4.575117760512946,I
D69,Purpura and other hemorrhagic conditions,262,41,17590,17811,303,35401,1.351808608119336,1.0852989909783024,4.162020965355205,2.197983464548482,2.058319043867412,1.4464358185961104,0.216182794056218,8.83211965231541,D
H52.20,~Unspecified astigmatism,270,24,17582,17828,294,35410,2.3646938283510126,2.7005711852311287,4.627967759080416,2.3019291613606487,1.9369036809369164,1.4689713703020002,-0.0530831853338922,8.97031331712483,H
N30,Cystitis,43,51,17809,17801,94,35610,0.7904246093152175,1e-12,-0.4854119971766821,2.076481495873705,-0.2368091769878088,0.14042329290205974,-4.561558820544584,3.578099072408052,N
R06,Abnormalities of breathing,5162,2672,12690,15180,7834,27870,1.307603259849079,1e-12,2.321019235195703,2.064082311186984,1.1378849043927777,0.39558033780982543,-1.6968388877288598,6.39421509437651,R
Q66.89,Other specified congenital deformities of feet,178,48,17674,17804,226,35478,1.4941792092861916,0.2524058584527056,6.2399988832488935,2.4965577624747,2.4601684461583275,2.0930649743081906,1.2487893314775782,11.035115931026208,Q
L20.84,Intrinsic (allergic) eczema,262,42,17590,17810,304,35400,2.13846230849919,1.0852989909783024,4.39207312491493,2.165574336454525,1.955546642755489,1.4830481169748906,-0.0095660820040022,8.47932932858619,L
L03.21,~Cellulitis of face,122,86,17730,17766,208,35496,1.6598049695613846,1e-12,1.0132219864785557,2.0687935512788207,0.4397680074880962,0.20297550497466843,-3.1449716340050964,4.964550069905315,L
N48.5,Ulcer of penis,196,48,17656,17804,244,35460,1.7253732493762897,0.363464436171896,5.41791448181646,2.30401331955509,2.369323660837454,1.7695212900924713,0.9431701466779696,9.974736399135072,N
J35,Chronic diseases of tonsils and adenoids,1526,572,16326,17280,2098,33606,1.5842388890549366,1e-12,4.312529221727276,2.069306397525255,2.1229261550437317,1.3709175832439875,0.3372186619778601,8.44875068623351,J
X58.XX,~Exposure to other specified factors,178,98,17674,17754,276,35428,1.1016892729189858,1e-12,1.5928832043109922,2.068772166581402,0.7881057020710088,0.10713025038953478,-2.4243077979498477,5.685130079487044,other
L91,Hypertrophic disorders of skin,68,8,17784,17844,76,35628,1.3632256233943347,2.2504759876926075,3.36529193219977,2.398334300984424,1.4838388831799516,0.9553121987719084,-1.141907162151619,8.259390543481416,L
W22.09,~Striking against other stationary object,36,18,17816,17834,54,35650,1.9135562046954453,1e-12,2.2180596826279366,2.09436361500844,0.9380735620012388,0.3916717799666762,-2.140210119490896,6.069544392404413,W
Z87.44,~Personal history of urinary (tract) infections,139,47,17713,17805,186,35518,1.571667825845041,0.0587015356236712,5.106753755603555,2.2429632833667026,2.3533145102151685,1.736369902179802,0.8822707865822732,9.674525294671165,Z
T36.0X,~Poisoning by penicillins,44,21,17808,17831,65,35639,1.2262263130150095,1e-12,2.2419298924358744,2.092703875912342,1.0309712426281248,0.11952559671562613,-1.944106711693528,6.259141742497608,T
Q66.2,~Congenital metatarsus primus varus,50,31,17802,17821,81,35623,0.5392084184476611,1e-12,1.3177452747793401,2.0779487392948703,0.6055745841474278,0.2932306592674321,-2.814351747060193,5.331057634416519,Q
L92,Granulomatous disorders of skin and subcutaneous tissue,425,97,17427,17755,522,35182,1.89872323763424,0.4361573234062751,5.76701536823257,2.2603633365289317,2.636350549132576,2.0383689189843572,1.5288793919256944,10.389340855068683,L
D57.3,Sickle-cell trait,50,23,17802,17829,73,35631,3.5152802184009038,1e-12,2.39461895204873,2.0928808153245786,1.1124614448040018,0.6240350766165403,-1.77372180635244,6.430220237589556,D
Q38.1,Ankyloglossia,1029,266,16823,17586,1295,34409,1.701531761582718,0.3028870301432467,5.6870510601727275,2.112741620236529,2.6631369935148803,2.4038524114686974,1.4856228822880704,9.767417850892866,Q
D47,"Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue",64,20,17788,17832,84,35620,1.282580935382294,0.1460682051230935,4.413198505455188,2.2615730161833167,1.954649469831205,1.507567507255946,-0.0120191630596426,8.853184157194201,D
Z48.03,Encounter for change or removal of drains,87,21,17765,17831,108,35596,1.5296420291359565,0.4361573234062751,4.176130539265774,2.2364987564257786,1.8743231504048377,1.0468619093450324,-0.1915356190426775,8.575378409083612,Z
S13.4X,~Sprain of ligaments of cervical spine,22,28,17830,17824,50,35654,0.6760455438070074,1e-12,-0.9275694404732735,2.0902533728170787,-0.346028839405867,-0.04155793095390589,-4.820109277944941,3.373533380624756,S
L21.0,Seborrhea capitis,482,152,17370,17700,634,35070,1.798435647605931,0.1217235042692446,4.941494746777298,2.110004296210443,2.3879227974236383,1.8186301779130585,0.9029949337854832,9.174059789379989,L
