feature,mean_shap,std_shap,t_stat,p_value,p_two,log_or,group
E22,0.0,0.0,,,-0.20243897261462285,-0.08355181392364144,E
C91.91,0.0,0.0,,,-0.28717979774254665,-0.1874105012501961,C
B25.9,0.0,0.0,,,0.01141104875904984,-0.022273172264722155,B
H53.41,0.0,0.0,,,0.31098726175860036,0.11622765175410507,H
H81.20,0.0,0.0,,,-0.07879356410796122,-0.13334432143631791,H
S50.10,0.0,0.0,,,0.11777849988764967,0.024997914668519527,S
V61,0.0,0.0,,,0.018093481895046067,-0.2869166059408671,V
M47.10,-3.109235e-07,3.3381897e-05,-0.9314135,0.351662212403371,0.3668489029940892,-0.9052142812816922,M
O09.00,0.0,0.0,,,-0.1726295457632525,-0.0840102424844963,O
I69.16,0.0,0.0,,,-0.04455020181604399,-0.049941070492745966,I
Q18.8,0.0,0.0,,,0.09437687062043901,0.11408535613164783,Q
S62.16,0.0,0.0,,,0.08849952987239124,0.1901870949707997,S
Q76.41,0.0,0.0,,,0.21203302655202225,0.14006853381096454,Q
S11.02,0.0,0.0,,,-0.16179269004094035,-0.29655860149705476,S
Q98.7,0.0,0.0,,,-0.20061752788870052,0.10492067248402562,Q
S92,0.0,0.0,,,-0.09702236281877075,-0.02045686322788124,S
L05.91,0.0,0.0,,,0.16973077593591393,0.00971394635243846,L
Q13.81,0.0,0.0,,,0.17298428600406915,-0.053734865257189415,Q
S50.31,0.0,0.0,,,0.03579335815615479,-0.4422910764983878,S
F55,0.0,0.0,,,-0.1234922192274918,-0.17005732980555613,F
M15.1,0.0,0.0,,,-0.10205045439267128,-0.022827448089424485,M
S60.00,0.0,0.0,,,-0.045106085198531654,-0.0860289745677921,S
Z95.9,9.4851674e-07,5.336174e-05,1.7775222,0.0755127480927253,1.017457241464246,2.4738527145571663,Z
C82.98,0.0,0.0,,,-0.082606259553556,-0.14230688140794884,C
A08.8,0.0,0.0,,,-0.03533097464866857,-0.06725801139042793,A
I89.9,0.0,0.0,,,-0.21871157471753339,-0.08887380171077912,I
P58,0.0,0.0,,,-0.043600437222800964,-0.25841424693438,P
I87.9,0.0,0.0,,,-0.1600248892591849,-0.19866523140653106,I
S62.61,0.0,0.0,,,0.004897182443253264,-0.02215921148810317,S
R19.03,0.0,0.0,,,0.026181958955120665,-0.023614868517006362,R
B43.0,0.0,0.0,,,-0.3492011619186823,-0.006675976807209218,B
E93,-3.7975366e-07,5.398644e-06,-7.0342417,2.134736831749251e-12,9.836591612279786,-1.2461340339351235,E
K2,-9.179553e-07,0.00013682092,-0.67091733,0.5022886912546269,0.04115745575444796,-2.084910883785584,K
O74.1,0.0,0.0,,,0.2792241771040979,0.15350358258670008,O
M41.40,0.0,0.0,,,0.1417889075695394,0.024625123423905382,M
L86,0.0,0.0,,,0.17386119907000566,-0.003654074281331163,L
I77.3,0.0,0.0,,,-0.23515054819300502,0.031671786723457,I
D03.22,0.0,0.0,,,0.12015137950950051,-0.1425282626434119,D
G40.00,0.0,0.0,,,0.15504215979834507,-0.26976038642744316,G
Z34.81,0.0,0.0,,,-0.10772390252857009,0.04042184064419499,Z
P22.0,0.0,0.0,,,-0.057410527703105646,0.13188037793358975,P
H74.91,0.0,0.0,,,-0.16095894424512103,-0.21798445342610487,H
S33.0X,0.0,0.0,,,0.054539175244328345,-0.06277454626552102,S
H44.73,0.0,0.0,,,-0.13519346686556746,-0.14814891261207838,H
Y04.2X,0.0,0.0,,,0.1600292190872494,0.33686016533901947,Y
E07.89,0.0,0.0,,,0.1771700472160502,0.0564033652546102,E
C86.6,0.0,0.0,,,-0.07289205210393027,0.08270374243253235,C
N90.5,0.0,0.0,,,0.3294732435756684,0.11019421519239271,N
Q66.50,0.0,0.0,,,-0.1132310519063368,0.17168466366488788,Q
I27.89,-9.101735e-06,9.128192e-05,-9.971015,0.0,20.689987035481074,-3.377335301353118,I
L55.0,0.0,0.0,,,-0.029340022307342978,0.05116405747395887,L
E77,0.0,0.0,,,-0.01636878236712476,0.07111368888154698,E
C90.01,0.0,0.0,,,0.07415446055897414,-0.02031160756971977,C
Z22.32,0.0,0.0,,,-0.12418314726731239,-0.10067485247678491,Z
G21.11,0.0,0.0,,,-0.09715065504991821,-0.16990556126286255,G
M67.43,0.0,0.0,,,0.13116432845430567,-0.06639045446964358,M
L68,0.0,0.0,,,-0.021466060318166415,-0.049494737965590424,L
H04.53,0.0,0.0,,,0.01525538427725612,-0.056296751332637736,H
L90.9,0.0,0.0,,,0.060324940985346256,0.04601565394952174,L
D05.12,0.0,0.0,,,-0.022357996305193608,-0.23360473521434777,D
Z86.01,-1.1159091e-06,3.7240345e-05,-2.9965057,0.0027376319221026,2.590113462442764,-2.4204345517991817,Z
Y92.01,0.0,0.0,,,0.0015881841198380148,0.19957573673049037,Y
M16.9,0.0,0.0,,,-0.044110875609755816,-0.03258873399537832,M
L70.2,0.0,0.0,,,0.04268495264120316,-0.15088640613276016,L
W89.8X,0.0,0.0,,,0.021852903575981287,-0.046817524073216626,W
M66.28,0.0,0.0,,,-0.08857235601258155,0.1810579189009519,M
C81.29,0.0,0.0,,,0.11115550487357749,0.08513345094449658,C
Z90.2,0.0,0.0,,,0.06392813220807975,0.1937551765433233,Z
T22,0.0,0.0,,,0.018333630319503497,-0.0453399862128619,T
H05.30,0.0,0.0,,,-0.24452465741261561,0.1528512231642289,H
H54.0X,0.0,0.0,,,-0.09228787356768378,-0.015427772431606018,H
Z13.88,0.0,0.0,,,0.044761628458655056,0.12736251074094412,Z
C76,-7.401318e-08,2.3359207e-05,-0.31684798,0.7513655704149897,-0.009465715872176844,-0.21086381428831033,C
M19.92,0.0,0.0,,,-0.023150796496005557,-0.17188266899266763,M
L51.8,0.0,0.0,,,0.01772665217822892,0.21357148981105525,L
G43.82,0.0,0.0,,,-0.2664950358568295,0.1088945933605329,G
R50.84,0.0,0.0,,,-0.19908341349897066,0.17318143656174653,R
T79.8X,0.0,0.0,,,0.14066598058757304,-0.04489886730650686,T
M85.65,0.0,0.0,,,-0.15077774108608652,-0.2912903918642447,M
Z99.3,0.0,0.0,,,-0.0077633361694855385,0.03939233338929313,Z
M84.40,0.0,0.0,,,-0.016869036020423816,0.2903939346335578,M
M83.3,0.0,0.0,,,-0.017632084379464407,-0.08220257106044067,M
E70.1,0.0,0.0,,,-0.19994162121987777,-0.22616824088854387,E
I63.12,0.0,0.0,,,-0.05451723740221563,0.18893692809506182,I
W27.4X,0.0,0.0,,,-0.1629418757285536,-0.16681328831923595,W
M99.59,0.0,0.0,,,-0.1618031538264504,-0.17921023864878785,M
M96.84,0.0,0.0,,,0.08809096961473838,0.2795918677574841,M
D49.7,0.0,0.0,,,0.14421799728280035,0.13937440240778,D
K29.01,0.0,0.0,,,-0.09207970072143465,0.07868419109813689,K
S37.93,0.0,0.0,,,-0.32140467140933365,-0.012382139395868295,S
S12.12,0.0,0.0,,,0.2506969382159721,-0.05201658309011917,S
S39,0.0,0.0,,,0.1731197169188938,0.12936967655629664,S
M65.86,0.0,0.0,,,0.23063136194138367,0.08140092929674915,M
S64.21,0.0,0.0,,,-0.02669411591970657,0.0921030280652961,S
Q30,0.0,0.0,,,0.025546364766879114,0.12250003418587188,Q
L82.0,-9.14077e-07,2.7750857e-05,-3.2938695,0.0009916178879341,3.1489783036281844,-2.0407751285367666,L
N73.9,0.0,0.0,,,-0.0009087553835994926,-0.21025227867610555,N
C13.1,0.0,0.0,,,0.049776687144303486,-0.009769858996964679,C
H31.40,0.0,0.0,,,0.3731039451343167,-0.19038056195262215,H
E98.03,0.0,0.0,,,0.04857003047806003,0.10697087508986182,E
M25.36,0.0,0.0,,,0.0428556865631638,-0.21821731560305987,M
K22.5,0.0,0.0,,,-0.2383996908927979,0.11999922528145256,K
L02.53,0.0,0.0,,,-0.02301038003327805,0.14214124337951395,L
S42.45,0.0,0.0,,,-0.13736357317445355,0.002504649315031774,S
Y07.01,0.0,0.0,,,0.3916939261345209,0.2125501410857054,Y
O99.32,0.0,0.0,,,0.054890913961952996,0.08794207550344185,O
824.8,0.0,0.0,,,-0.21365598590058987,0.12267734216616163,8
L6,0.0,0.0,,,0.20247394200024096,-0.10349569547621493,L
S93.43,0.0,0.0,,,0.24134319207806887,0.11925451126058231,S
C57.20,0.0,0.0,,,0.06147542169137796,-0.15681906452005268,C
C10,0.0,0.0,,,0.05434700150337989,0.27198466811360583,C
L28.2,0.0,0.0,,,-0.1189656336197649,0.03619170972350661,L
S70.02,0.0,0.0,,,-0.15880931147506072,0.1161626552541499,S
H44.39,0.0,0.0,,,-0.25788591806419964,0.01604884034728306,H
J34.9,0.0,0.0,,,0.055255122629741436,-0.2069874067200167,J
C79.62,0.0,0.0,,,0.04304634922883396,-0.19380109226122844,C
M25.01,0.0,0.0,,,0.026092228784671424,0.21621881841220694,M
P12.2,0.0,0.0,,,0.24869097075249233,0.3703186773909218,P
C05.9,0.0,0.0,,,-0.09472161954664225,-0.03076433713246034,C
Z62.21,0.0,0.0,,,-0.03900835749102372,-0.0725314149405039,Z
M24.85,0.0,0.0,,,-0.0020503351660184576,-0.1688320695777878,M
M96.63,0.0,0.0,,,0.1832030020786557,-0.10737902977783507,M
T20.07,0.0,0.0,,,-0.05964872262510625,0.1980060185665499,T
E93.31,0.0,0.0,,,-0.018608903627230996,0.18012839341020637,E
I25.75,0.0,0.0,,,-0.09760455653407997,-0.10539657478615044,I
O35.0X,0.0,0.0,,,-0.0539979927248438,0.0990260500365513,O
E85.08,0.0,0.0,,,0.01107137797806108,0.0614751478156155,E
B00.4,0.0,0.0,,,-0.16394987236933506,-0.2649288318906469,B
M66,0.0,0.0,,,0.05489787582958939,0.0757174874023963,M
S38.00,0.0,0.0,,,0.19010952846738852,-0.20930191667968756,S
H40.23,0.0,0.0,,,0.1605812883459973,0.07396180696041844,H
G11.1,0.0,0.0,,,0.1960704809796437,-0.1973460122006255,G
S00.87,0.0,0.0,,,-0.08615648715700941,-0.14132274485767576,S
H33.21,0.0,0.0,,,0.12819452164961975,-0.2616114439293315,H
F12.22,0.0,0.0,,,-0.20000556104415143,-0.16076235355600701,F
T78.8X,0.0,0.0,,,0.12886229778598302,0.06590722883235359,T
H15,0.0,0.0,,,0.002749860520446926,0.06904088069924541,H
O71.5,0.0,0.0,,,-0.14332334400090002,-0.10029469100168721,O
173.6,0.0,0.0,,,0.10255919502865662,-0.051117273966891516,other
R13.13,0.0,0.0,,,-0.1477958866539146,0.22631117032847836,R
H40.30,0.0,0.0,,,-0.09666249275564627,0.11905031228368822,H
I83.89,0.0,0.0,,,-0.08149937861202411,-0.043648515899350045,I
R93.49,4.5536863e-06,0.0002546414,1.7882742,0.0737620526121722,0.7046414737811413,3.0077849606904126,R
K80.30,0.0,0.0,,,0.04633839557585868,0.1671985555180818,K
A00.0,0.0,0.0,,,0.2795103454955701,0.08881448974065027,A
I36.8,0.0,0.0,,,-0.12523699748231745,-0.14652857858957044,I
C72.50,0.0,0.0,,,-0.08142313474181881,-0.170905327814029,C
M26.20,0.0,0.0,,,-0.31300120900394257,-0.10148222600155579,M
I63.11,0.0,0.0,,,0.018854870341896347,-0.03682401388862454,I
J10,2.5077182e-07,2.5893993e-05,0.96845555,0.332840330562266,0.4909167562266552,0.5513465652632932,J
J63.2,0.0,0.0,,,-0.052294489673119005,-0.010444616868877998,J
H16.42,0.0,0.0,,,0.007563860803623287,0.09306495624358675,H
C62.10,0.0,0.0,,,0.30545736405713775,0.12890100191192735,C
Z60.2,0.0,0.0,,,-0.05693589110806442,0.16300079691929864,Z
T58.8X,0.0,0.0,,,-0.13755777921086548,0.022975179524943046,T
Z15.02,0.0,0.0,,,-0.17594855326209066,0.068629072172531,Z
G57.32,0.0,0.0,,,-0.06677312124020122,-0.006429570921448543,G
M35.9,-1.1208411e-06,2.816013e-05,-3.9802413,6.933198434855292e-05,4.276617902177521,-2.291782007114595,M
A00.9,0.0,0.0,,,-0.05712608963701411,-0.16015701626743722,A
Q69,0.0,0.0,,,0.327788359278033,-0.2689651976822257,Q
C82.97,0.0,0.0,,,0.010661255382538783,-0.12494197608573063,C
S96.00,0.0,0.0,,,0.15527239072573573,-0.06978419275571106,S
Q52.8,0.0,0.0,,,-0.2383569959232956,-0.08121657620703995,Q
T47.2X,0.0,0.0,,,0.07229216854784896,0.13801158551846218,T
S59,-7.649653e-07,1.2383233e-05,-6.177428,6.76914746478019e-10,9.198879335908908,-1.6551494310914265,S
Z85.72,0.0,0.0,,,-0.04066023545491731,0.24964656769669893,Z
T86.82,0.0,0.0,,,0.2241346724476392,0.1338467384011705,T
S90.92,0.0,0.0,,,0.0012604630103037878,0.06643225820100936,S
K82.8,0.0,0.0,,,-0.08447508811133288,0.15954727917002232,K
T83.79,0.0,0.0,,,-0.07534039569371245,-0.24006225118364344,T
M67.90,0.0,0.0,,,0.06119546889662038,-0.09987619440911942,M
O85,0.0,0.0,,,-0.054407877471081174,-0.08353437031644514,O
V09.20,0.0,0.0,,,-0.042645366291605764,0.051710686533226614,V
H57.9,0.0,0.0,,,-0.13949484222404798,-0.21637257094981246,H
Z13.85,0.0,0.0,,,-0.12331042751950748,-0.39515925382541545,Z
S00.03,0.0,0.0,,,0.2852722894171215,-0.19366625337567686,S
K22.2,0.0,0.0,,,-0.056798118384853484,0.5236003679076765,K
S92.52,0.0,0.0,,,-0.15894992005379258,0.046963807897806305,S
H70.93,0.0,0.0,,,-0.222522104235469,-0.1378719201052283,H
Z96.61,7.5379756e-07,8.2763196e-05,0.9107884,0.3624288220998384,0.5130640885157642,1.9398394619934751,Z
K31.0,0.0,0.0,,,0.009488740527747853,-0.05724011089295874,K
E93.19,0.0,0.0,,,0.03921153007028485,0.02754805575103324,E
P07.23,0.0,0.0,,,-0.16482788981342508,0.1261268163814648,P
T76.02,0.0,0.0,,,0.026272126283986282,-0.060365485821299414,T
K61.1,0.0,0.0,,,-0.061873331972470504,0.08290546499747994,K
Q87.41,0.0,0.0,,,0.05281439796165066,0.015450661094016547,Q
T24.22,0.0,0.0,,,0.10398449517089482,0.28665938176064176,T
S94.32,0.0,0.0,,,0.10398277492221024,0.0712031128576769,S
M9,-6.709238e-07,2.478293e-05,-2.7072012,0.0067968388781025,2.4721840216144937,-1.580614543031396,M
M99.18,0.0,0.0,,,0.12819708248673214,0.03404055027498909,M
B08.72,0.0,0.0,,,-0.052341260554471185,0.12332608402390723,B
D41.21,0.0,0.0,,,0.07314773816960742,-0.17812510055139488,D
S01.35,0.0,0.0,,,0.053345831579930926,0.010975758823465957,S
E94.26,0.0,0.0,,,0.33333750155103214,-0.20104470597139898,E
C82.20,0.0,0.0,,,-0.11516422454670003,0.005297968367463244,C
Z38.01,0.0,0.0,,,0.26687411497864616,-0.131001251357927,Z
R23.3,0.0,0.0,,,0.037718193761329254,0.07210147306245686,R
V48.5X,0.0,0.0,,,-0.002385226240269663,0.2693979990652183,V
V43.42,0.0,0.0,,,0.03279434570727256,0.3916076911750986,V
R43,0.0,0.0,,,0.2789981885096075,0.10402591830288253,R
S52.59,0.0,0.0,,,-0.058284449527882684,-0.08823561674968561,S
V94.22,0.0,0.0,,,-0.06090719662534355,0.014080251446213346,V
E95.00,0.0,0.0,,,-0.02244419827255348,-0.08807840832212657,E
C77,0.0,0.0,,,-0.06401956920861114,0.08609486841478893,C
I51.89,0.0,0.0,,,-0.08115462097327467,-0.26829384916496507,I
T22.20,0.0,0.0,,,0.02195786544180166,0.13868701852151985,T
G57.80,0.0,0.0,,,-0.11560606298468346,-0.1508375233246762,G
F69,0.0,0.0,,,0.04483721059653362,0.03720087337695085,F
J30.9,0.0,0.0,,,0.14371027788874338,-0.24380452519477863,J
J41.1,-6.448639e-08,9.627122e-07,-6.698408,2.220379435868836e-11,10.63565095925944,-0.3499181356056739,J
J43,-1.5953722e-06,0.000255883,-0.6234772,0.5329851884200765,0.3795520266402545,-2.537182280812995,J
D22.12,0.0,0.0,,,-0.328842329956329,0.07858604380136354,D
L74.0,0.0,0.0,,,0.05087613058236188,-0.07146195409774886,L
I83.21,0.0,0.0,,,0.08365925854156556,0.1843257903885359,I
E09.65,0.0,0.0,,,-0.2322463814374547,-0.0307598653514868,E
S52.36,0.0,0.0,,,-0.01971064861471209,0.12165192447395021,S
M31.0,8.4902396e-08,2.0169706e-05,0.42094016,0.6738078251913482,0.22965496427875426,0.22073273238964125,M
L57.9,0.0,0.0,,,0.0414642166138944,-0.438386027398499,L
D84.0,0.0,0.0,,,0.07051188403795422,0.1224456596098314,D
K43.5,0.0,0.0,,,0.2447978331232549,0.08570794133202986,K
C57,0.0,0.0,,,0.22888823273832598,-0.0660726625423583,C
M65.20,0.0,0.0,,,0.2129251414632544,-0.23113510770862997,M
E91,0.0,0.0,,,-0.27889207975401253,-0.29627721474752367,E
N73.1,0.0,0.0,,,0.04530940978570969,-0.007390135403103055,N
S22.21,0.0,0.0,,,0.14369879835678287,-0.039798526310810246,S
M46.93,0.0,0.0,,,0.05559351556308987,-0.05273325376375585,M
J31.1,0.0,0.0,,,-0.10109689436239547,-0.12693953284696113,J
H35.33,0.0,0.0,,,0.03929490851358356,0.18327939378714755,H
M86.63,0.0,0.0,,,-0.10738366013401401,0.06977007258326226,M
S05.71,0.0,0.0,,,0.05038834737824527,-0.04983195130316673,S
H61.32,0.0,0.0,,,-0.18258153511800881,0.1007151048857639,H
F98.29,0.0,0.0,,,0.10746481915221938,-0.3606721982777806,F
Z12.5,0.0,0.0,,,-0.0683641459474759,0.11739512758018222,Z
Y24,0.0,0.0,,,-0.06537234662479381,0.044741116224257235,Y
Z13.9,0.0,0.0,,,0.10831433591561183,0.02332023714793775,Z
G47.25,0.0,0.0,,,-0.0027532139439385346,-0.0955031829227381,G
R10.82,0.0,0.0,,,-0.13378728841655999,0.016438876974629424,R
R07.1,-6.082373e-07,2.3920476e-05,-2.5427477,0.0110134028930881,1.7658787314039033,-1.2546300986289227,R
S20.35,0.0,0.0,,,0.27682033294633507,0.25323388575229216,S
D56.3,0.0,0.0,,,-0.0545851673588303,-0.0855295214317852,D
F43.21,0.0,0.0,,,-0.03676675845320107,-0.24208458799884264,F
R78.1,0.0,0.0,,,0.1381824916976664,-0.07084935633330133,R
T78.49,2.2038384e-06,0.00013503114,1.6320965,0.1026906423545424,1.0405010662982237,2.7515026165194296,T
I50.30,-5.976647e-07,3.9574046e-05,-1.5102441,0.1310127404450323,1.001887820934666,-1.5022561340068747,I
Q66.72,0.0,0.0,,,0.27163118473325404,0.1916790118066807,Q
E85.3,0.0,0.0,,,0.0980141842716267,0.16589093858020387,E
T67.3X,0.0,0.0,,,0.10108514773244641,-0.0767561147012951,T
N75.0,8.187284e-08,3.5081906e-05,0.23337626,0.8154740197540051,0.10681497328420889,0.12442103863574222,N
J15.9,0.0,0.0,,,0.12371934350698224,0.14598773479206104,J
L98.41,0.0,0.0,,,-0.047797587342843104,0.11648976302841967,L
Z43.1,0.0,0.0,,,-0.2869885608133163,0.025315454212296112,Z
S50.91,0.0,0.0,,,-0.0750615076109619,-0.11492245624653849,S
H53.54,0.0,0.0,,,-0.21866863560788322,-0.2306142833607861,H
K20.81,0.0,0.0,,,-0.06163771843305624,-0.014381666406637046,K
F91.8,0.0,0.0,,,0.02858437630113561,-0.0837718724562877,F
I21.A1,0.0,0.0,,,-0.021814993339600366,0.025488499450354755,I
S82.65,0.0,0.0,,,-0.05226864766431449,0.24863767854655067,S
K91.3,0.0,0.0,,,0.08814268283807637,-0.10082593768197828,K
E86.69,0.0,0.0,,,0.1451712134220238,-0.40236819285278225,E
Z00.12,0.0,0.0,,,-0.1417412798102652,0.09535857587566551,Z
G40.01,0.0,0.0,,,-0.03454577633513733,0.21852397754005612,G
B18.9,0.0,0.0,,,0.017988957286415544,-0.05374431840481737,B
Z63.6,0.0,0.0,,,0.07581546562867006,0.07559279723329619,Z
Z46.59,0.0,0.0,,,-0.19538743903111566,-0.11773467867554255,Z
S86.30,0.0,0.0,,,-0.1297353951355377,0.05466812439863074,S
R82.90,0.0,0.0,,,0.1233019043082666,-0.03680550430702884,R
B30.8,0.0,0.0,,,-0.0785946792450139,0.02577244124256027,B
K80.44,0.0,0.0,,,-0.09365824521664112,-0.08788659836617316,K
R50.9,4.385831e-10,2.332598e-05,0.0018802343,0.998499828441799,-0.23368277756555358,0.17369077073209652,R
S70.31,0.0,0.0,,,0.06971926066354273,0.023703265837307773,S
C71.7,0.0,0.0,,,0.007135494885472016,-0.15071907508242213,C
M27.49,0.0,0.0,,,-0.03603487731657898,-0.2526588094976521,M
O43.01,0.0,0.0,,,0.036026897404271944,0.1671754165475338,O
Y09,0.0,0.0,,,0.08573290274243582,0.24140675404285708,Y
G57.10,-1.0544119e-06,3.5306795e-05,-2.9864275,0.0028294182923787,2.472681385871587,-2.508019750786202,G
H93.90,0.0,0.0,,,0.14345032580592532,-0.07094395335740152,H
N04.9,0.0,0.0,,,0.048884406046215495,0.3046430033413391,N
T82.81,0.0,0.0,,,0.19257422360800225,-0.0222471660293503,T
O04,0.0,0.0,,,-0.26817527713673817,-0.12695562152452228,O
T73.0X,0.0,0.0,,,-0.24886077623843636,0.029018303580569556,T
M67.83,0.0,0.0,,,-0.06171779887115764,0.007837483713928638,M
C21,0.0,0.0,,,0.07586959009315405,0.18137187726043155,C
S46.89,0.0,0.0,,,0.03547124847233083,0.020570683813702677,S
Q77.5,0.0,0.0,,,0.31175394011483104,0.041156889601906506,Q
M19.0,0.0,0.0,,,-0.13486620380935735,0.15181717149698282,M
K91.31,0.0,0.0,,,-0.07689874007738702,-0.23972219951204304,K
814.11,0.0,0.0,,,0.2161300263362156,0.09771267595559532,8
A94,0.0,0.0,,,-0.17413637965396092,0.030025967176559847,A
M47.26,0.0,0.0,,,-0.037860666227950784,-0.08944743265538886,M
S23.42,0.0,0.0,,,-0.08864572480829558,0.13970746540713522,S
Z79.3,0.0,0.0,,,-0.08278460954317476,-0.05927276631412958,Z
J70.5,0.0,0.0,,,-0.1880276493217133,-0.08615613803676189,J
A06,0.0,0.0,,,-0.03183417965339533,0.2600776181241475,A
G57.00,0.0,0.0,,,-0.06919808084527931,0.24401866803132166,G
C83.59,0.0,0.0,,,0.06672383976940376,-0.08690582628535624,C
N36.5,0.0,0.0,,,0.11937152401098786,-0.018288909153659046,N
J92.9,4.960063e-06,0.00025094792,1.9765309,0.0481221137870764,1.3219721436857423,2.69746835047876,J
T44.2X,0.0,0.0,,,-0.10427122737604151,0.26900133146233685,T
D07.60,0.0,0.0,,,0.26918399709604274,-0.020802804902113895,D
G71.9,0.0,0.0,,,0.09170425393090077,0.01959877613232264,G
V13.9X,0.0,0.0,,,-0.07697760095756759,0.1841144740056457,V
S35.59,0.0,0.0,,,-0.011246099249433372,-0.01558818125298892,S
M50.31,0.0,0.0,,,-0.09166011454086946,-0.0015427726978191486,M
M20.30,0.0,0.0,,,-0.2838931750970817,-0.08922030880988478,M
G93.6,0.0,0.0,,,0.251644013018736,0.21222892979562605,G
S71.04,0.0,0.0,,,-0.02412376074790041,0.029008001024011194,S
P59.3,0.0,0.0,,,0.12444023791703142,-0.001099209715080979,P
D69.0,0.0,0.0,,,0.013046184232263582,0.09951794140955184,D
C71,0.0,0.0,,,-0.193438623191581,0.09191086957756958,C
T17.22,0.0,0.0,,,-0.2278190320893684,-0.006821848936329256,T
M17.12,0.0,0.0,,,0.31165789142970163,-0.03190396217089077,M
T39.01,0.0,0.0,,,-0.21906560229446456,-0.003925053409162274,T
J90,0.0,0.0,,,0.12608170388185483,-0.050612279551985474,J
M86.19,0.0,0.0,,,0.031085151792149743,0.05740214449882555,M
K26.3,0.0,0.0,,,0.009321671922612452,0.23266253948345705,K
M31.6,1.0083043e-06,0.00010291505,0.9797442,0.3272361081205612,0.6643375370626986,2.410719943623504,M
D39.8,0.0,0.0,,,-0.10279760102797,0.04254032165195242,D
S95.91,0.0,0.0,,,0.05167168686608852,0.44983450511364587,S
N88.9,0.0,0.0,,,-0.15939087486005615,0.04099593990789844,N
M94.24,0.0,0.0,,,-0.0595833847482148,-0.19371134801005147,M
R83.6,0.0,0.0,,,0.08208786988418873,-0.05968522875658971,R
E78.41,0.0,0.0,,,-0.11201832574067203,-0.0709533686641776,E
A27,0.0,0.0,,,-0.24442341952279656,0.10008219966308958,A
M41.87,0.0,0.0,,,-0.36211319971621875,0.2666173455990868,M
N42.81,0.0,0.0,,,0.07076949409862734,-0.04656500648933021,N
K64.8,0.0,0.0,,,-0.04503570133749407,-0.04985667313079794,K
I28,0.0,0.0,,,0.0027816071795646684,0.13529413407938842,I
I25.72,0.0,0.0,,,0.03373538590821415,-0.060122633170392445,I
D73.3,0.0,0.0,,,0.019082478207774593,-0.14143951667166815,D
H93.92,0.0,0.0,,,-0.002079660436246367,-0.02419732332857417,H
Q55.63,0.0,0.0,,,0.1587288494619176,0.03493468744656552,Q
Z18.39,0.0,0.0,,,-0.05149852687623236,0.017939726736199504,Z
S60.36,0.0,0.0,,,-0.12084354906342432,-0.06718935305420666,S
S30.95,0.0,0.0,,,-0.03473308720872918,-0.24049453645445276,S
D45,0.0,0.0,,,0.03633220156654613,-0.004643990203749402,D
A27.89,0.0,0.0,,,-0.050493076784334394,0.1147814578561237,A
K13.4,0.0,0.0,,,0.27504482819588727,-0.06783810617295526,K
S39.84,0.0,0.0,,,-0.0843671950715895,0.17686685381148223,S
H50.89,0.0,0.0,,,0.20058453840194024,-0.08865851264304027,H
W8,0.0,0.0,,,0.018666166640036272,-0.12993998633942877,W
Y93.A3,0.0,0.0,,,-0.09415676037155717,0.10775201467895666,Y
L40.3,0.0,0.0,,,0.08223144116575781,0.014761063026535595,L
I36.9,0.0,0.0,,,0.06345832767955638,0.388243467231074,I
C84.45,0.0,0.0,,,-0.08561884416196601,-0.025736663357099,C
M80.80,0.0,0.0,,,-0.0740703833845684,0.2645432765646824,M
C79.70,0.0,0.0,,,0.012480998397869513,-0.08098888073320777,C
C17.8,0.0,0.0,,,-0.34190662254832777,-0.09324094230249809,C
E88.09,-6.048984e-07,2.29436e-05,-2.6364582,0.0083905990866628,2.3143263589829335,-1.4443170598766055,E
G96,0.0,0.0,,,0.14654429317944306,-0.14313899177612774,G
S72.22,0.0,0.0,,,-0.024698321229588052,0.21574416694267753,S
I35.2,0.0,0.0,,,0.16168795542613928,0.2034689357585542,I
H46.8,0.0,0.0,,,0.042884198650700485,0.08957500696424388,H
S29.9X,0.0,0.0,,,-0.046436720884474876,0.009767303117913243,S
R87.1,0.0,0.0,,,-0.15758371406746022,0.09851458144026645,R
H68.02,0.0,0.0,,,0.08982164479200756,-0.5451568207050144,H
813.54,0.0,0.0,,,0.04506699096380846,-0.15330085555441994,8
H25.20,0.0,0.0,,,0.025582352575821195,-0.05076727020757079,H
S84.21,0.0,0.0,,,0.05960479039412315,0.07062170832409491,S
707.22,0.0,0.0,,,0.31941795517646293,0.03269590655024077,other
T07,0.0,0.0,,,0.015666977538797623,-0.1517875659479119,T
H02.00,0.0,0.0,,,0.23149149789294332,-0.12338484566801947,H
C41.1,0.0,0.0,,,-0.019138110205707753,0.22561970548536514,C
C74.90,0.0,0.0,,,0.10635007445610083,0.18994900805023382,C
L97.40,0.0,0.0,,,-0.27849034329963734,-0.3217845639448565,L
E83.32,0.0,0.0,,,-0.24468713895646865,-0.1394981980957468,E
Z44.10,0.0,0.0,,,0.12020176907687172,-0.21332497581835116,Z
J84.9,7.639005e-06,0.0003765228,2.0288293,0.0425021200743738,1.3895213536077617,3.6012841085852663,J
H11.82,5.5955147e-06,0.00038022426,1.4716353,0.1411508473156677,0.9327443446921656,2.927215309349485,H
F06.33,0.0,0.0,,,0.2906273312830433,0.12547629486262485,F
J84.11,1.017326e-06,0.00022078173,0.4607836,0.6449638898358434,0.24588544732666753,2.2015840885571722,J
