code,log_or,p_two,group
R06.1,7.650963497163553,6.144568279503446,R
I82.43,6.725667553450529,5.007528805601731,I
G47.33,3.8024564613444407,2.1330738664813693,G
N90.7,4.344946962257103,2.7462525996113665,N
R82.3,3.5988777725104875,1.8097735118400613,R
R77,7.775970722296237,6.748037332652243,R
C43.8,4.882977031092819,3.422292686488613,C
H25.81,9.488331893377595,9.348726080550248,H
E11,4.000228201696663,2.3183707298504785,E
D22.71,2.530786620515271,1.1622890675193474,D
E01.8,5.374978537997929,3.8601416388656045,E
I72,8.993841937783595,7.817255430121069,I
R49,5.924719859154257,4.273618873450147,R
E88.81,1.7354945998513973,0.7040100193964707,E
M53.84,3.985572837931107,2.4474453813388455,M
N28.0,7.13252119504696,4.221334308129453,N
M47.89,7.607695357720618,6.529276755578045,M
N25.0,6.983832561975917,4.355649263230793,N
K80.21,5.662201455058857,3.8757716526804242,K
D57.1,5.299108501422055,3.211420134424478,D
H18.51,8.347811459783745,7.884785018494653,H
H04.32,5.882958451311345,4.093480970868956,H
E27.2,6.159089871475022,4.7714776420198675,E
H83.3X,5.409724273797254,3.905508202229149,H
S74,5.27193547553602,3.402742815391246,S
N13,5.155589386112273,3.391824386987931,N
H35.01,6.157035116605103,4.483933462375105,H
K42.0,3.8909103185396683,2.125569174025767,K
N41,5.632988991240244,4.116245449454831,N
C76.3,5.293077269654228,3.4977714428227675,C
N20.2,4.707113853087108,2.7012283134413484,N
G89.18,4.863874267077797,3.5590016830144555,G
H43.31,5.792797810039415,3.8646507194357644,H
H93.93,5.566803485161329,3.7367734074925982,H
I12.9,7.166456623424657,5.717583293538661,I
I42.0,7.485498834424969,5.902761048291934,I
M76.60,2.832351064733396,1.3818091924088405,M
N15.9,6.448988568544116,4.501280672495518,N
D04.70,7.95001469774846,6.719161477195528,D
R65.10,6.546211791730388,4.83746606964263,R
H35.23,5.510313726997428,3.86073591503855,H
H90.42,4.118191699399835,2.923588422908684,H
H53.8,7.430413589222408,6.129886288513737,H
L25,3.9509703573194463,2.508192386220943,L
D65,7.50881355262128,4.0414430591757275,D
D31.60,5.089234169403919,3.349862897374788,D
D70,5.1035056983573135,3.3984692860588197,D
M25.31,4.552889527162752,2.4666297351823547,M
N43.0,5.241785058141066,3.682267792089776,N
C77.2,5.0419894398791785,3.5451492414691788,C
S82.00,7.08728892008793,5.420682877449614,S
L29.0,3.813338541564574,2.282374536602792,L
J84.89,7.964949869792863,6.839736165058443,J
G57.92,5.849453867278247,4.514346981963875,G
H02.40,6.579356906878901,5.227374887655408,H
D81,3.66965988929514,2.1040007658121254,D
M75.51,4.760432353222428,2.8703084062095536,M
M70,4.738921956466002,3.2281235097948726,M
C67.4,9.37495324746221,5.89146847764707,C
E21,7.789600560229974,6.66754517123134,E
C44.62,9.172240147270058,8.192696189320865,C
M15.9,6.364965109073419,5.099866402037779,M
E11.33,7.186856848243948,5.764162647641721,E
D3A.09,5.319770062162838,3.7401824960499463,D
N95.9,-2.1371896239682697,1.1169029532285133,N
S92.35,5.062753190040563,3.346107924579458,S
H26,8.17556483300802,7.752018032148437,H
R93.4,4.716631434229749,2.961389146928551,R
H21.23,3.3103633399545407,1.4270208461302425,H
L23.5,3.8276923503438276,1.819753601318391,L
H16.20,4.780007343294056,2.8410459258597762,H
S42.01,3.797908075244515,2.1423303916674197,S
G12,6.718415728006846,4.9401788983850725,G
I27.20,7.452098229775233,4.1060862412093675,I
L11.9,4.482214104140536,2.9783402277729363,L
M43.6,4.932101395079748,3.377709260973764,M
H35.44,9.06151805955642,7.711471905134019,H
D21.21,3.7429852407483524,2.186369317387838,D
J32.9,4.1522176302902185,2.4027641039043925,J
S21.20,5.721603664148619,3.975419681379319,S
D3A.02,3.482064557109043,1.9941154948967048,D
M26,5.163934296912456,3.091223661420255,M
H25.10,5.943918880926585,4.366078571585556,H
R18,7.697351378269215,6.919017062437913,R
M47.27,5.478573616944395,4.232189843412252,M
M79.0,4.089632274771684,2.374259077184286,M
D15,5.8600992638584435,4.61773960894366,D
S91.12,7.193425346481455,5.742408498479512,S
H70.90,5.992339631592881,4.661240519845127,H
I49.49,8.02538573145782,6.597872123312749,I
S89.91,6.393726540630891,5.0148354999831435,S
H01.13,4.731386273334875,2.819645975618045,H
K60,3.4740574043782404,2.211807697167802,K
J68,5.487188886000592,3.4900442140787895,J
M62.10,3.981833025944677,2.6422689480756554,M
L24.89,5.393115852807688,3.5106992280688223,L
D61.1,7.867443061084147,6.273340475285965,D
J98.09,6.576005135023985,5.0597676936989675,J
J44,6.311253756193913,5.1393702041973945,J
G56.02,5.537810831961627,3.8302847485762848,G
H40.03,6.654703111969779,4.815177428036728,H
H35.36,7.753624577490714,6.461251690191045,H
M62,4.691795269268187,3.41055895111474,M
H18.23,7.394489656574818,5.993532018511987,H
L03.03,9.36483637958338,9.08745631447715,L
M23.00,3.4075178335850667,1.6961317142548518,M
C43,6.50390614661015,4.9588418349862895,C
M70.30,2.890885122983553,1.6699624248548628,M
I25.84,8.623959664622665,8.319812206686432,I
C41.0,5.1794050008473835,3.8743582945597175,C
G56,4.896236212304531,3.4513850855077735,G
M40.20,7.944871026329345,6.969490045646672,M
D23.10,5.605859423439497,3.998390637142692,D
H57.13,7.540590390495584,6.26508636841583,H
D51.1,5.822579735830766,4.190102383391003,D
S01.90,6.507111524563406,4.529941214978553,S
R99,-2.4623363425874354,1.1765216078216432,R
H25.03,5.698250006618564,4.486075006524464,H
M25.41,5.725050173067303,4.0491543020867224,M
L90.6,5.169954292885714,3.4213628665189013,L
K42,5.143270962172265,3.0721401426282435,K
M70.03,4.963191753265847,3.401881347248837,M
J84,8.475496381873732,7.574873187779499,J
I24.9,7.445485764406411,4.20863969204667,I
M77.00,-2.3993192685051707,1.0198652727533941,M
I45.10,8.451436548696442,7.501613807974382,I
M13.84,5.210976988834263,3.9025517653446316,M
J30.89,3.5656382946309475,1.8062328425078364,J
M25.44,4.535408365528417,3.2236479832216833,M
R60.1,7.549779812347273,5.257136391103773,R
S71,7.255089902284933,5.858519568105175,S
S46.81,4.745862578344884,2.6840703682738356,S
S39.91,8.473786854887303,7.260779489151796,S
R56,9.630911784131479,9.160380483324184,R
H10.31,3.3031836732033137,1.9829456312590272,H
N72,-2.5787224182236406,1.1013264530055353,N
S71.02,10.406318609956946,7.981629749553648,S
I71.4,7.73333914446436,6.377288642612406,I
S22,8.56129902323068,7.627201631914153,S
R63.2,1.7237811158890697,0.48653179862363183,R
R25.2,5.193237852173801,3.4117685508093745,R
I51.5,7.880218813653269,6.765019636713021,I
K29.60,7.28866320150788,6.185271372199596,K
S93.69,3.7636038040157174,2.3243264790203084,S
M76.61,1.7389984787025112,0.6237372055761508,M
S61.31,2.6719989247783986,1.5281946121467298,S
L73,3.589249173295414,1.7573219793198682,L
D20.0,4.564113501258959,2.8880250656198303,D
I78.1,3.7086180670955504,2.0171646463153543,I
S50.02,6.767222870513563,5.20287655322683,S
H52.20,6.01162092484095,4.574256990854787,H
M23.35,2.2581159326295426,0.8914870586391359,M
M24.83,3.454080563231134,1.9790835094340529,M
L28.1,4.751816336928325,3.110795197955536,L
H47.32,4.786933179745042,3.153786480358139,H
J32.1,4.038646403935286,2.4070226720523658,J
S22.00,7.068024023373674,4.85027721377393,S
K29.41,6.174480009992227,4.754406801715319,K
M66.33,4.0055314670702815,2.4488185161866145,M
H65.49,5.547740442444103,4.073183308142178,H
H90.3,9.318030198897223,8.835040880346735,H
N18.4,6.5919376581996705,4.33999291718532,N
E25,2.898832658154913,1.5762446903257985,E
M86.17,8.775393854709304,6.523429432123466,M
D29.0,4.502611511115928,2.8199086039128063,D
C65.9,6.320510414400624,4.605520433199742,C
H60.51,5.284688756861737,3.781569954452324,H
S92.34,5.01889007623593,3.2382928545169567,S
J39.2,5.298837142162091,3.576480076969812,J
S01.00,9.902870952039494,9.347622218389462,S
S90.31,5.364165647524307,3.9903602076883695,S
N48.29,5.747484904751991,3.7927189180520817,N
H53.46,6.263350075741693,3.2590466159716103,H
S92.41,5.862169503558338,4.126305787435138,S
M67.47,-1.1793407651534353,0.33058859906278565,M
H60.31,5.407235863475632,3.463193524935363,H
D46,5.73398933148617,4.051804482470651,D
R39.13,6.254605054973686,4.910266967454828,R
C06.9,5.02025967977533,3.721382945194132,C
G45.3,10.933688101511759,6.802618439067124,G
N35.9,8.68105534128244,7.648962133125937,N
S61.01,4.338362860229768,2.806253809451063,S
L23,4.185102481178739,2.1040008579175047,L
K35.2,3.898810724334732,2.687824371525842,K
N90.9,3.7261982634154727,2.082142885658927,N
H73.01,3.964071850416965,1.7387110338563907,H
C7A.01,4.725081704714391,3.1507396384165824,C
J95.85,8.14256374186451,6.716406545804889,J
K63,6.692073787797981,5.261044542011693,K
E72.8,4.213182788115182,1.9558045921025191,E
M50.33,5.314316527224709,4.004003989118121,M
L60,7.167989734360392,5.909978241868406,L
K75.4,4.035665792807831,2.5923089925925846,K
S06.4X,7.029640460092964,5.786891526797122,S
K91.85,3.0440133848231685,1.4358896502113272,K
M05,5.782710639783828,3.840889538839257,M
M65.86,3.298662098445267,1.7515408511012585,M
D12.0,4.323284753112953,2.5685704882398186,D
N18,9.269970035804274,8.443920313855338,N
G97,9.214747998604363,8.991395795697523,G
H35.89,6.232960993861155,4.483282512263405,H
H57,6.275882235806502,4.452574566876368,H
S88.11,7.3550586455805345,6.088881147563113,S
K02.9,4.303778603599486,2.5736586084254474,K
N83.8,2.467119329015578,1.2919236655866342,N
K50.90,4.282542039920528,2.4463778763533024,K
L01.00,4.850071326628891,2.949213015206255,L
N60.42,0.9347981999611428,0.06554920745940387,N
E46,7.268003681374598,5.495850812497113,E
M18.12,5.123662981606767,3.4003531613416387,M
J34.2,5.559014812051927,3.9063291971356855,J
H53.9,6.016982235654288,4.515569285451758,H
L93.2,3.678999299085822,1.9017059254990303,L
N60.02,-1.9140746760262108,0.8264634686562032,N
E86.0,8.839434294903729,7.955836762912922,E
K22.11,9.050305829525406,5.711926339927359,K
H73,4.756527106851896,2.8043314610369,H
D83,4.9117092662392245,3.199646669190644,D
N18.3,8.870995264794209,8.327669513866896,N
M53.2X,5.406065456983619,3.488727669414828,M
R97.2,6.65581717998894,5.06737677764458,R
D21.0,4.479792721741077,3.046450657502543,D
L66.8,2.823097978216597,1.3268926092617193,L
H10.01,4.642680422354969,3.163546577224611,H
S89,6.543543405456878,5.09479753770326,S
M30.0,5.439777876985164,3.738205974785878,M
S32.00,6.314092994346833,4.430195052107728,S
H52.31,5.291255703814531,3.572456964138292,H
K91.5,5.847356819711842,4.165738871646551,K
M99,4.005832278862504,2.443311926879387,M
E16.1,5.559068289451946,4.100304988525107,E
M22,-3.876308251124447,2.0852625766877564,M
N45.3,5.244390244326913,3.71111460855978,N
G93.6,6.431771170769145,2.7657894768425813,G
K90.89,4.684304447760665,2.912005220628116,K
H93.90,4.812368460631028,2.8626200971411437,H
H11.43,3.984235122098559,2.4551840843923363,H
S96.91,3.7234116899606464,2.343814733237689,S
C22,5.392544220398635,3.568098322876892,C
L20.9,4.133265253616041,2.553386260179707,L
R71.0,6.347249447677462,4.905503224339677,R
E72,4.880707990234176,3.106133293806962,E
M79.10,5.520606500784511,3.9152787840152943,M
H47.21,6.358950875783771,4.709121788917772,H
N64.9,3.695898115249339,2.076236141971738,N
G89.12,6.800368489568945,5.465817479003873,G
L50.3,3.823304163113486,2.066599030802785,L
N64.3,-1.9364766680512038,0.7451587125596486,N
I21.19,7.332815040623919,5.910973136549099,I
S11.80,6.1332486349721735,4.7089507064647576,S
M41,5.559443221055399,4.098149651088951,M
S83.24,-1.9177833828499362,0.5239726744973215,S
D22.62,3.3957889574104176,1.9661390608215321,D
I74.2,7.219185847098969,4.736204630715108,I
H47.09,5.362894851847977,3.6864535407026784,H
L81.1,-3.7295446432158337,1.28943537765843,L
M75.41,4.200262720709074,2.481078102173965,M
L56.8,4.704430819271762,3.349600335462693,L
S92.91,3.0089260281058237,1.5536847641899922,S
R16.2,4.843115394668644,2.935796363995122,R
R82.5,7.407115733215633,5.7789925605528,R
M20.02,4.113899475653575,2.615523260987223,M
L59,5.826826118101705,3.870057309439474,L
G56.20,5.117865656000792,3.6479863243303985,G
E10.35,5.352285726552278,3.915291708552323,E
K86.89,7.618314365534275,6.336930198522196,K
S63.52,3.5702893105695352,2.0408975139789938,S
M17.12,5.816440888887663,4.047817116690841,M
E04.1,3.991125066971183,2.5355803224319065,E
E44.0,6.378255718196748,4.083250334531336,E
H52.11,6.455421955643628,4.527178118622395,H
S52.53,6.357269343730178,4.6625828356575365,S
N13.9,8.74067744644618,8.278650472268664,N
D61.81,7.220877666201598,5.083198004097208,D
S11,6.398116055309758,4.9690384964056165,S
N32.81,9.532415116240177,9.311031493643119,N
R10.31,5.746810878741056,3.8161929706292272,R
H33.03,3.9236964204806397,2.259265146895257,H
L10,6.135490434300132,4.503828699437627,L
D36.9,4.196111171415339,2.5550617061817507,D
G43.70,3.3104970587386386,1.7765384594996037,G
D47,6.494260145792685,5.0173851404122205,D
C44.32,8.84836882836057,7.507867439273836,C
C88,6.054866808042234,4.532057661499753,C
K75.9,4.123328478762898,2.293968995937836,K
M99.11,-2.762419646210666,1.2227609130871728,M
L03.02,5.08711094019244,3.3621168805284123,L
E92.70,4.560412362639523,2.505288023266207,E
M71.21,5.0714916970909805,3.4436346287844275,M
M14.60,7.219946529033747,5.924699707022129,M
S12,6.292508626258097,4.075942807737405,S
S60,6.125816320126598,4.280342891718228,S
M95.9,6.100896978470716,4.3277239272931105,M
N85.9,-2.2334164600974873,0.6893337802506831,N
E06.5,2.5007573144090065,1.0849053520466714,E
S20.22,7.448548631897438,6.212422507951123,S
C17.9,5.13813927272249,3.188723393982269,C
I34.9,9.11510625987531,8.031323412777905,I
R06.7,5.65444703016055,3.9016162398223018,R
M75.21,3.9130804739702176,2.2813517091840705,M
M66.25,5.1791481042806975,3.790228239184128,M
L53,6.844453822936021,5.620174808801696,L
J31.1,4.907528457476045,3.0119535774185087,J
E10.62,7.662045013368303,4.594378082069709,E
H18.22,5.238106713401839,3.7006653401079044,H
M16.7,5.8298727790277365,3.7948891882917697,M
D64,5.713335743287931,3.661270006095667,D
S91.11,5.707020935107086,4.327736993405903,S
R87.62,-2.8242615227933303,1.1674305433301149,R
H01.9,5.422919251716937,3.7117941554945677,H
N76.2,4.258299557488425,2.5475608870819264,N
S82.62,5.3917444516097675,3.285567220637587,S
L76,6.65949302340621,4.8288317671236225,L
D05.10,4.2570842014757835,2.590734980051997,D
S59.81,5.746798170008983,4.05107366521249,S
S90.45,5.287619470953099,3.3776477626321584,S
M46.02,5.0157323925135655,3.3121561255100302,M
K56,7.056194610801482,5.667744877540769,K
N40,4.171674505176245,2.683831375986498,N
K52.1,6.086966398078261,4.937565330540502,K
D68.62,4.327353838110983,2.525011795339239,D
N48.9,5.014683863133063,2.894475750118838,N
L40.0,3.449023060049064,2.1083533367478386,L
G12.21,5.797752192624405,4.437956512907885,G
M10.09,5.729974491923394,4.155570768329721,M
M99.01,2.5997899876591255,1.085751829728775,M
S05.30,5.9355203783242665,4.396244376175808,S
R25.9,7.5477477946408165,6.232754518611674,R
L64,3.388193864345762,1.7640161557551934,L
R44.3,6.878492750243084,4.821929056958969,R
H04.55,6.791155099917569,4.922657416039563,H
H72.2X,4.969313303573663,3.2319664669897716,H
L52,3.825415533077416,2.383433314078015,L
R29.3,5.908240843859744,4.485426562786604,R
N20.9,4.144528620957571,2.7568306956847306,N
S30.91,5.940299580182497,4.0619367602036816,S
M21.95,4.454878708002218,2.752331580025911,M
L97.51,7.786668097142133,4.596558063162438,L
M80.08,7.197903606343041,5.102607533339284,M
N46,-2.6017257878165996,0.9195022300992214,N
N41.1,5.017761147047702,3.1410173103846315,N
H20.00,5.823786237840699,4.207783365456278,H
M77.32,4.281394273730077,2.5520129903050743,M
D38.5,6.00672124967881,4.631576860493039,D
N25.89,8.423904007145971,6.827062677576305,N
J34.3,3.5013268030732188,2.083797070620212,J
R82.2,5.3129471700713555,3.3564922050293173,R
H35.05,7.115617366446013,5.3410872643418665,H
N76.1,3.426914913402703,1.943379613812221,N
G57.60,3.8752555586843727,2.0199699301291267,G
M53.88,5.096166647004008,3.720988144463147,M
N17.0,5.979834989911113,3.566220863578633,N
I42.8,9.548746070932943,9.136978342309895,I
L67.8,5.188822804122809,3.509800630610106,L
K74.60,5.6188532501523,4.129563137377357,K
S13.9X,4.926764061447482,3.2776103572213944,S
I08.1,8.474482359674507,6.282578050087398,I
I83.02,8.013957885619984,5.1119114909341,I
M12.80,5.022680495230531,2.7677784741410023,M
H60.90,4.4289120031099145,2.730182614268763,H
D25.2,-3.262296537017968,1.61039907100802,D
L82,3.7845949531703376,2.3283304504965923,L
M65.34,5.727463516365845,3.755090952438085,M
R94.31,7.481823046245116,6.286976760363884,R
G81.90,6.452238620923081,3.846483778310972,G
M50.32,5.479421800481494,3.846842929371315,M
N83.33,-1.3956843676905075,0.41296893928356415,N
N90.89,4.403844975931596,2.862879831752639,N
S19.9X,7.1891685209474945,5.395970979570149,S
K45,5.7954359813655,4.296144273754146,K
J38.00,7.314197070655719,5.710185647777647,J
S33.14,3.0687522297805288,1.5489994741251911,S
H04.54,5.446834053042725,4.259120991233068,H
E44,6.589762502305367,4.441251054299703,E
H34.83,8.00722022106299,6.342414185417373,H
L89.90,6.082167198991362,3.220603998481231,L
L30,5.709428216288297,3.985973253393476,L
N91.2,-4.217520034677052,2.4517427752130967,N
D48.5,4.1234940084996055,2.597300599702484,D
S30.1X,7.582549033814203,6.008933417880945,S
N75.1,1.103210871660923,0.256710785947334,N
G97.41,6.607272558092693,5.385990915787398,G
S90.32,5.518531778262033,3.841678944743235,S
I30.0,6.301472766700145,4.780629211619637,I
M25.84,5.548183062291841,3.1127244028047345,M
N60.19,-1.0509147375900514,0.6331963188956924,N
I95.1,7.288206936748397,5.703497992139175,I
N64.4,4.949333313040527,3.3359548775878025,N
S82.65,4.974853357591377,3.062888480176766,S
N85.4,-2.1272584934958787,0.7056702400928014,N
K28,6.392206713125127,4.496672229989372,K
R31.21,5.040098915791662,3.219036117048722,R
N42,5.18218214149414,3.0383368255145062,N
R59.1,4.844082164710007,3.514096045118971,R
M47.16,7.104222374532326,5.43074131497407,M
I78.8,3.797256017629537,2.0569763648629578,I
S93.49,3.7369015397590917,2.080179286003543,S
N26.9,8.914513922170919,7.034731534121289,N
D64.81,7.541162861062121,6.163325158392752,D
R53,4.510336859002976,2.260352215347624,R
C20,5.431832312868694,3.278833822965956,C
N28.89,10.75689608903527,9.345715317692642,N
S80.86,4.396040873037325,2.5199149707636153,S
M19.07,5.224443065731924,3.8175768606077707,M
K29.61,7.175567556620553,5.850154081101352,K
S01.81,8.549838227457826,8.266134244787109,S
M25.48,4.6197546965578455,2.810896434102712,M
R01.1,6.546953477342378,4.800907797172137,R
D23.71,2.904799072827992,1.1419524049190917,D
M50,4.648062598964644,3.20144897882209,M
H92.20,7.004934593998081,5.533579285161135,H
J84.10,8.20645063299778,7.043013599771838,J
G57.10,3.6429332164456794,2.007233614359857,G
M71.34,3.9431050126723903,2.0881460412665933,M
K26.9,7.506823022743059,6.497079081009999,K
R49.8,7.733584756939843,6.582657136995826,R
J11,4.192645421757641,2.5693035869824286,J
E27.40,6.252202101881677,4.320257417658358,E
D05.11,4.324948632805903,2.44338595161353,D
M67.50,-2.4444613649934888,0.9942132761545692,M
D36.13,3.9298273050734736,1.9255642086417886,D
M12,4.8750494278290555,3.133753565751288,M
H05.01,5.183252042126449,3.605439533971849,H
C14,5.886865898341403,4.26297864431457,C
H18.71,1.7910501080027577,0.7353358297356173,H
D22.72,2.573342674320486,1.278060201176849,D
M85.85,5.5854069043742625,3.989305885053447,M
H81.10,6.759447014344331,5.378838772139369,H
S76,5.5068278322992015,3.665170912709907,S
M99.05,1.442489966592267,0.7657109282205905,M
M67.52,-2.331976739349961,0.9518075335289012,M
M25.06,6.6025586906132725,4.948068004799403,M
C80.1,7.177974331924061,5.853275858335671,C
S76.01,5.158767752363306,3.6280453974112414,S
S52.60,6.576825615873837,4.953816599419362,S
K05.10,5.225234527401455,3.346171649538695,K
S83.21,-2.5579946615564224,0.5822061039933619,S
D17.0,3.624417628689542,1.8939920578612537,D
D21.4,4.714376580355758,2.8044527070558667,D
S14,6.6352386805142896,4.688536606802954,S
E78.4,7.586653377211092,6.949814238139496,E
S10.16,4.335263631233048,2.3479757541117556,S
E13.9,5.892955395101122,4.193772154499051,E
M13.16,4.774943277421357,3.299495062116017,M
N76,2.9221148414323768,1.4639207808073713,N
N65,-2.5492425549932562,0.8780490953576919,N
H26.49,6.719516536473355,4.967545894921142,H
S20.95,4.163823265566851,2.6380530319072624,S
C91.40,5.264202465822403,3.5463944671394163,C
E23,4.528469404263227,2.249459277612277,E
I26.90,7.809275472448425,6.764753279500096,I
M43,7.481778169954852,6.713270769114293,M
M34,4.402564181538522,2.7823291954674128,M
E83.30,8.098644738481164,7.344039240898445,E
M46.90,4.5653308764827845,2.8259826219619826,M
H02.00,5.757546690985447,3.132511783254228,H
H83,7.694154781731364,6.367956884649312,H
L12.8,7.619555670937306,6.0188634875704565,L
K25.4,6.569293251770888,4.900265582885032,K
M85.86,7.353397452107222,6.029027922044432,M
K42.9,4.892984906274805,3.1340124850156705,K
L63.8,3.1693197178251302,1.4211896272348508,L
M76.62,-0.08875404372830102,0.20211984965367744,M
D64.0,6.2046783293226895,4.7508683254009085,D
M46.20,7.24736726550985,4.510556478910092,M
I63,8.790274605961216,6.657489534107197,I
M77,4.326101108263622,2.8926966132097656,M
N39.41,8.566743734940264,7.265303918512222,N
C32,5.966576186449544,4.158675153106262,C
R06.9,7.014513267537002,5.645799423684387,R
M10.07,5.58624870904254,4.091983663202653,M
K27.0,5.765423763606258,4.73315473118565,K
H20.02,5.115544731283302,3.4613872291019616,H
H60.11,4.192763350204402,2.6519874222242845,H
E72.10,4.552375023452307,2.722117136515705,E
R29,7.57695088261095,6.3873527154694525,R
I20.1,6.068275650941803,4.617140029570627,I
I50.23,6.98771093117237,3.4590248361985614,I
I48,8.10092434431046,7.338216952452388,I
H51.11,6.576221878924482,4.714227433778188,H
R06.82,8.512685515174923,6.076458653491276,R
E87.2,6.303141121391624,4.353809693462797,E
E20,4.406855456983055,3.0866584411830424,E
H16.11,3.8401327721704726,1.9946897554119305,H
M99.12,-3.2079029242609765,0.792632628027178,M
H31.09,4.99837368247278,3.2993573547238197,H
K38.9,3.9116436477954366,2.2965170331611,K
S92.30,6.123580967803089,4.692956894866911,S
E61.4,2.0118306995801585,1.0055802499571562,E
G40.90,6.649049438992303,5.322504099960648,G
N81.89,5.89905344035684,4.1352815070941835,N
M84.48,6.3477725373459535,4.043813366979457,M
D27.0,2.9418569353276047,1.4206467383982653,D
M32.9,4.523129119375203,2.5681888991681956,M
L43.8,4.7906489289505085,3.025493636252091,L
C41,5.943492847734932,4.526046294257844,C
N18.5,6.137997153046455,3.9835323641869684,N
M53.87,4.918310753860665,3.0876151603390176,M
G57.51,3.7090702083720544,1.900699349057039,G
M05.79,5.27184563522851,3.7428573488259524,M
R90.89,5.813345728355814,3.663704095332808,R
J47,10.88626376180094,9.666849672567634,J
L71.8,3.7983927010538427,1.9354812728665356,L
S42.02,5.116027249903437,3.0980598830819543,S
L85.1,5.667881052804484,3.628840507710345,L
M26.63,1.196203215441103,0.23461349773156187,M
S90.46,3.193997197030003,1.580568715148143,S
L56,5.476111718837664,3.510035387361838,L
H35.31,6.593127629924084,5.154365104716363,H
D29.4,4.2438334009492555,2.7769110857236443,D
D61,9.151466049923316,7.517005491828895,D
H49.20,7.145119658646592,4.212986247258583,H
S32.50,5.7701711259276065,3.7462988326260267,S
K83.8,7.063514437840523,6.114551127884837,K
C79.82,5.944720326202079,4.579474218569238,C
R05,4.03403349786843,2.4546211094801462,R
H65.30,4.414031862630052,2.780156351985783,H
N39.46,6.513160900048904,4.837020205182753,N
N43.41,3.4206819764590346,1.977004165941084,N
E66.3,3.281715323477778,1.8276181249690782,E
K59.1,5.807160020038437,4.291052191498855,K
M67.36,2.720171728638293,1.334155900295486,M
M06.89,6.305673936497497,4.782195209287316,M
H60.91,4.384238559339901,2.6026398129873596,H
D45,4.929038082354163,3.016550726899796,D
R58,11.414597430587635,9.105511378811936,R
D16.6,6.126409510697538,4.191364596983484,D
M62.89,5.349784259433655,3.5555373497603715,M
D23.9,3.008809467688378,1.5938241060913911,D
H43.81,5.82723453178065,4.425137484984446,H
K74,5.1798247641315465,3.313543848699164,K
D25,-2.757249412861236,1.485760499392761,D
N30.81,7.009585996145445,5.2137501710375584,N
K29,5.538213241562005,4.0315116864514575,K
D50.0,6.9450083767044175,5.61244290576244,D
D22.61,3.5410970715171137,1.934458454777927,D
H02.88,5.103867670516076,3.3130048701626342,H
R76.11,3.936424871271179,2.5320506769616427,R
N63,2.9589589878582685,1.40037228289742,N
I65.09,6.8320762467453875,3.227241544327086,I
H35.35,9.513279201797873,7.526416384732795,H
M79.3,5.501966893526332,3.666276917525522,M
S52.57,5.19523824404166,4.0396576777315705,S
E63,4.585069825024313,2.7651018631757975,E
C51.9,5.955394517097176,4.286046348783126,C
H18.21,-2.1463812036233856,0.9688840540860908,H
H40.40,6.502833430211005,5.0057385001482935,H
H65.11,3.623033527900948,1.963174025125385,H
S70,6.559750876068943,4.662334361555313,S
M21.07,4.963716342370354,3.080168903564722,M
G43.90,1.8214602976229028,0.572701453410746,G
L94.0,5.0243907742498255,3.3767875924667186,L
R10.12,6.512902385346796,5.248395985541673,R
M70.71,5.737874714903601,4.2787304446258885,M
M13.87,5.472156155694299,3.4233007620320093,M
K52.0,6.648980142189337,4.92005584215756,K
S93.41,3.5602639508466796,1.9887181935186227,S
S05.10,7.849775319501934,6.6811800085929836,S
I73,9.558123649028643,9.333416806229087,I
N86,1.1242066129472663,0.6054504434363572,N
C50,5.329562119627108,3.7641548553423645,C
H65.03,2.990605810043675,1.481204286182376,H
H00.11,4.473314195166659,2.9828711869851903,H
K91.1,4.6674529249684085,3.1231092779612255,K
I82.41,11.055416738457538,8.862160229926154,I
D64.89,9.400374243222167,6.436392507785177,D
G93.89,7.0576479333695685,5.37599516798903,G
R03.0,3.3152166759644723,1.7122229635839088,R
R39.89,6.5205967397588065,4.862932199718617,R
H16.14,6.451200518250333,4.558845740512339,H
D34,4.171639261147502,2.4791239378053365,D
J81.0,5.804708252144803,3.5824934111507942,J
M17.10,4.703449493537631,2.8264364660847647,M
L98.42,9.00941152565393,8.094811026679734,L
M13.0,5.636340594342693,3.734754288001088,M
K55.1,7.162968458880164,4.233248613477133,K
N82,6.577784618757636,4.536658810415136,N
D16.00,4.063113565675644,2.468145134569038,D
I79,5.94990825634758,3.92240363035352,I
M79.7,5.032757223588621,3.4280830035336165,M
D28.1,3.269520509234128,1.7465414425390813,D
M67.41,3.504467771084322,1.9412590722099086,M
D12.6,3.7669031934587838,2.1077009987323554,D
K55.0,8.470785486144846,8.171334836088501,K
S92.42,4.484319155782027,2.8739989392823886,S
I77.1,6.7326192292624745,5.2033413570131435,I
R97.1,4.397361176107539,2.651986134561926,R
D75.1,3.9179574612127643,2.4261953136325216,D
R94.39,5.86923780939222,4.548304045688783,R
M23.23,-1.3475262575085114,0.49502233832601417,M
E86,11.120597576784677,10.827153445735458,E
M75.91,4.988149561873674,3.571799958680717,M
S73.11,3.904074021637785,2.2401214064051147,S
S97.80,5.033799191117118,3.118021575365464,S
H93.11,4.695332250530455,2.9121146278044856,H
N26.1,5.894118863270746,3.422013968945965,N
M43.27,6.477950297134664,5.305474996266192,M
D53,6.7932746965633575,5.059411004771198,D
R93.7,10.090247414124793,8.10983526041994,R
S39.81,9.746413293853772,9.410639825065699,S
