ln_true,ln_naive,se_naive,ln_lam,se_lam,lam,feasible,n,varphi,pi,theta,p_sel,q_sel,detK,a_hat,b_hat,c_hat,d_hat,m
0.6931471805599453,0.5904311199067328,0.035048972217514664,0.6430442248862358,0.035958296055424804,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2553.020833333334,1541.7708333333333,7401.979166666666,8503.229166666666,0.02
0.6931471805599453,0.6571152070724732,0.035485648030623325,0.7175650525751136,0.03649366266988423,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2578.791666666667,1444.1250000000002,7439.208333333333,8537.875,0.02
0.6931471805599453,0.682131974180482,0.0358236405301776,0.7467690249919733,0.03690568400194848,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2532.0,1395.0833333333333,7431.999999999999,8640.916666666666,0.02
0.6931471805599453,0.6641903081419276,0.03557132123829809,0.7255430905037058,0.03659680029912663,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2601.8958333333335,1421.0208333333335,7507.104166666666,8469.979166666666,0.02
0.6931471805599453,0.6197909675805059,0.035660333458500004,0.6780170968864879,0.036691593667399866,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2481.729166666667,1442.2291666666667,7495.270833333333,8580.770833333332,0.02
0.6931471805599453,0.6209161245903878,0.035015294446642975,0.6759136816277261,0.03592602025187467,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2599.979166666667,1532.3125,7351.020833333333,8516.6875,0.02
0.6931471805599453,0.68422298008988,0.03574537051432931,0.7486274328461774,0.03681264983377574,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2542.854166666667,1406.1041666666667,7400.145833333333,8650.895833333332,0.02
0.6931471805599453,0.687146866035206,0.03560530579436614,0.7508321037690878,0.03664522571326258,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2599.5208333333335,1415.0625,7423.479166666666,8561.9375,0.02
0.6931471805599453,0.6734450917000526,0.03549870404084835,0.7354824199493817,0.0365144075225666,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2578.0625000000005,1441.7291666666667,7374.937499999999,8605.270833333332,0.02
0.6931471805599453,0.5815367548950909,0.03528923024583703,0.6345527635219431,0.0362402388694444,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2498.5625000000005,1510.8125,7470.437499999999,8520.1875,0.02
0.6931471805599453,0.5693431789285356,0.03542363475065076,0.6221285900560266,0.03639631301056657,0.0,True,20000,0.5,0.2,0.6931471805599453,0.98,0.98,0.96,2414.104166666667,1515.0625000000002,7408.895833333333,8661.9375,0.02
