j,is_signal,ln_true,ln_naive,se_naive,p_naive,ln_lam,se_lam,p_lam,lam,feasible
388,True,0.1823215567939546,0.1493012480087803,0.09624278482865971,0.12083026503192493,0.41944507345969234,0.10877340645879813,0.00011519330830852532,0.0,True
389,False,0.0,0.2110993864067233,0.10816709467140913,0.050985181107099646,0.5744465111347605,0.11889748426202225,1.3554649362822397e-06,0.0,True
390,True,0.1823215567939546,0.11573607176219071,0.10131894357388774,0.25333162758032884,0.32863233884443693,0.11577628820904612,0.0045324469756093996,0.0,True
391,False,0.0,0.08508304223141201,0.13809028057304362,0.5378016617234003,0.24116367270108674,0.1591686324413071,0.12973550475426518,0.0,True
392,False,0.0,-0.17553078833890615,0.14123653079293833,0.21393625036064542,-0.634686249819438,0.20430306400597628,0.0018925745292969144,0.0,True
393,False,0.0,0.036774205074408435,0.16696560296703003,0.8256763134919266,0.10225973880600774,0.19807705352765628,0.60567114013784,0.0,True
394,True,0.1823215567939546,0.08530406693155873,0.08881743712108074,0.3368324121095711,0.24707066511452933,0.10335405046140576,0.016824204544010315,0.0,True
395,True,0.1823215567939546,-0.11164283964068088,0.2964649316619175,0.7064855633637525,-0.41570973903713,0.4089149152289457,0.3093357980628636,0.0,True
396,True,0.1823215567939546,0.011420822967106222,0.1591384928481628,0.9427876815684026,0.02787364010349294,0.19202130230233388,0.8845852545111302,0.0,True
397,True,0.1823215567939546,0.09504042749434136,0.21000859373543493,0.6508692484142763,0.26221231660688993,0.2408046795864607,0.2761978012685578,0.0,True
398,True,0.1823215567939546,-0.15702663419257767,0.14583673265235814,0.28160136833111815,-0.5580216508431104,0.20622239980744997,0.006811512005927922,0.0,True
399,False,0.0,-0.1111534767878329,0.09439274331698981,0.2389705517262709,-0.36618635488611395,0.12377724082935065,0.0030921003668276967,0.0,True
400,False,0.0,0.0068580812873971,0.13482510113420146,0.9594318984061935,0.016155343008434297,0.16300748393910447,0.9210525334806341,0.0,True
401,True,0.1823215567939546,-0.28757022517617564,0.33594310038652836,0.39199295315689164,-1.395241246974289,0.6689078307147481,0.036992233181800976,0.0,True
402,False,0.0,-0.018035209974771517,0.0879466061794381,0.8375174397681213,-0.05694314297021117,0.10768625645499968,0.5969528916626093,0.0,True
403,True,0.1823215567939546,0.07509762115378768,0.09866561137881019,0.4465778231153996,0.2170986823088688,0.11492519398869624,0.05888600992901286,0.0,True
404,True,0.1823215567939546,-0.0795081177116321,0.10439628266354267,0.44629929618571756,-0.2583211128875477,0.1340730703804291,0.054014676558686824,0.0,True
405,False,0.0,-0.18108598581764065,0.24091393745514833,0.4522540140088832,-0.693956882791981,0.3621119820620349,0.05531227592765729,0.0,True
406,False,0.0,0.12408845086782937,0.12260938994349109,0.3115078389014283,0.34794822884496684,0.13883350753564513,0.012202738964142626,0.0,True
407,False,0.0,-0.21189976003005076,0.1110036368278812,0.05626927716237423,-0.7797534535758998,0.16545852627765123,2.444773053800181e-06,0.0,True
408,True,0.1823215567939546,-0.025236194207839173,0.17167050535731454,0.8831291240604984,-0.0869901072046275,0.21319537710597367,0.6832516587918991,0.0,True
409,True,0.1823215567939546,0.0047797473481361995,0.099306270826869,0.9616115416436313,0.012309759026088904,0.12008487039224733,0.9183528080050809,0.0,True
410,True,0.1823215567939546,-0.035078143702661664,0.251957702927869,0.889274447117839,-0.13061196191348237,0.31831624387063295,0.6815702071528713,0.0,True
411,True,0.1823215567939546,0.04623117237966434,0.08931081256835556,0.6047069413229061,0.13564462375017977,0.10573324055792467,0.19952893737808947,0.0,True
412,True,0.1823215567939546,0.1692876818082628,0.11057959885496517,0.12579103807067304,0.4678471422509417,0.12324015368841923,0.00014691717754514215,0.0,True
413,False,0.0,0.008569232314905664,0.09309121232129071,0.9266567245823006,0.024114233174612157,0.11231873391348722,0.8300053807546146,0.0,True
414,True,0.1823215567939546,-0.03444504350265634,0.10596348524748518,0.7451317121428218,-0.10992893672288326,0.13154365985623756,0.4033326778461538,0.0,True
415,False,0.0,-0.14595506717950785,0.11589973655269431,0.20791411499127002,-0.5036184904851685,0.15954180994380143,0.0015958991170408401,0.0,True
416,True,0.1823215567939546,0.13917222137883828,0.11603593125153616,0.23037671666876355,0.38863837281336683,0.13069113891626216,0.0029421694017492924,0.0,True
417,True,0.1823215567939546,-0.09983839335207424,0.09610666222094132,0.2988842447017437,-0.3267998692418502,0.12498718865141913,0.008931450349321942,0.0,True
418,False,0.0,0.1520507840503737,0.31250040649167643,0.6265688460846046,0.40332967418756643,0.3500218214921924,0.249198369413285,0.0,True
419,True,0.1823215567939546,0.4362719040467829,0.18477015227390847,0.0182178656717648,1.0758968995428082,0.1890526105943282,1.2630340632746997e-08,0.0,True
420,True,0.1823215567939546,-0.06728278382548676,0.12364349012440415,0.5863261312396908,-0.21957999602349654,0.15804890870853,0.16473645299766726,0.0,True
421,True,0.1823215567939546,0.21685875639962102,0.11625777401495493,0.06213559295958546,0.5863566988654242,0.12712661332858483,3.980775888625678e-06,0.0,True
422,False,0.0,0.047581171538728914,0.14360349073059198,0.7403898319521276,0.13542674260441503,0.1691119672466107,0.4232410048575527,0.0,True
423,True,0.1823215567939546,-0.02581478401859855,0.17760734169795378,0.8844365092082581,-0.08953338361202404,0.22079778151530377,0.685110407164403,0.0,True
424,False,0.0,0.02306064205969598,0.12174738096231463,0.8497684579640783,0.06558268473505773,0.14558676893824263,0.6523705267078995,0.0,True
425,False,0.0,-0.14447009461720384,0.1278643261296768,0.25853091296743735,-0.501772444228704,0.17678118583729513,0.004534295482920305,0.0,True
426,True,0.1823215567939546,0.16710579707801884,0.14615870294189984,0.25290680812616273,0.4567869893886408,0.1618719736921904,0.00477396316188646,0.0,True
427,False,0.0,0.02046644681047414,0.09910614564341942,0.8363922651973099,0.05936337621461765,0.11875415996260223,0.6171563337258494,0.0,True
428,True,0.1823215567939546,0.025619866534709507,0.17933559787772632,0.8864008246116258,0.06836798766125257,0.21448647414903427,0.749914596925559,0.0,True
429,False,0.0,0.05425475814021786,0.23196125614483132,0.8150658920914794,0.1461531966790948,0.27303803498025625,0.5924527157757097,0.0,True
430,False,0.0,0.11988759231671951,0.16597168805304033,0.47008693561264464,0.3326394653250933,0.18766389043968348,0.07630698259729994,0.0,True
431,True,0.1823215567939546,-0.01239169053543785,0.19641019883785732,0.9496941436337507,-0.049296484027999694,0.24195345398775783,0.8385538162978401,0.0,True
432,False,0.0,0.07023795082277805,0.09714864656137202,0.469683176760473,0.20358322950993668,0.11346647166411343,0.07277888129169759,0.0,True
433,True,0.1823215567939546,-0.029668098233783878,0.10438109019408219,0.7762351471224035,-0.09461538255573987,0.12911190006179205,0.46367011136354735,0.0,True
434,False,0.0,0.1732215447504392,0.13910577913708155,0.21303967499586218,0.4731249556790508,0.15379643329482603,0.0020958233922722556,0.0,True
435,True,0.1823215567939546,-0.16655168915831614,0.13220197976365536,0.20773159842788289,-0.5930591543203431,0.18816414640547613,0.0016225734268840502,0.0,True
436,False,0.0,0.2578623386095715,0.18979449789098932,0.17426079033649866,0.6739410705848381,0.20259529225152925,0.0008793182348563032,0.0,True
437,False,0.0,-0.21394543178475892,0.09239585032964402,0.02058390420857283,-0.7675624259558643,0.1343035741667101,1.0961999628089999e-08,0.0,True
438,True,0.1823215567939546,-0.11357878833228202,0.20684908121034137,0.5829436001756485,-0.4000464758907707,0.28138840536969156,0.15511689003110604,0.0,True
439,True,0.1823215567939546,0.16420625395207106,0.10838856128296882,0.12977804996836145,0.45524726454342856,0.1211296058258669,0.00017103859330311065,0.0,True
440,True,0.1823215567939546,0.09563451128118203,0.092946387551527,0.30351669187691244,0.2751257870339084,0.1074836284219262,0.010476271450705052,0.0,True
441,False,0.0,0.25275156716804903,0.2675376632810764,0.3447953807583697,0.6561974065147029,0.28641333089141097,0.02195847373123677,0.0,True
442,True,0.1823215567939546,0.06512672080385194,0.09441622244224285,0.49033055672388454,0.18940023202951173,0.11062626493511112,0.0868832318008199,0.0,True
443,True,0.1823215567939546,-0.03366062764235975,0.12288277474016371,0.7841424867277496,-0.10892599756024689,0.15284533821088495,0.47605925643486585,0.0,True
444,False,0.0,0.11717952899844274,0.25061945441095956,0.6400995696527747,0.31793300952023934,0.2844883774603886,0.2637546925687126,0.0,True
445,True,0.1823215567939546,0.12247292551405471,0.1053927860668342,0.24521038269107154,0.34606180220996813,0.11991653977915406,0.003903513710826253,0.0,True
446,False,0.0,0.08782584000446844,0.4534829719370961,0.8464346413242514,0.20683713224692662,0.5364489383147416,0.6998172052445287,0.0,True
447,True,0.1823215567939546,0.2344088280905038,0.09964382237337373,0.018649332301011828,0.6360994985851667,0.1092814289871046,5.858535897616242e-09,0.0,True
448,False,0.0,0.13624528039420694,0.09303576550904623,0.14307381272302636,0.38564281400764144,0.10585933076322471,0.00026950582870255847,0.0,True
449,False,0.0,0.1028204919938243,0.1311454191229775,0.43302899913717063,0.29011439974108955,0.14985349606925136,0.052869309976126946,0.0,True
450,False,0.0,-0.03297850399919992,0.10032166619415442,0.7423615649525881,-0.10477797173434367,0.12428381787348192,0.3991982349549768,0.0,True
451,True,0.1823215567939546,0.1581116346494354,0.098140937212599,0.1071650992537992,0.44206563268285526,0.11044320347281981,6.263658430762469e-05,0.0,True
452,True,0.1823215567939546,0.1809878323821925,0.09752214223806606,0.06347294630243377,0.501748618583077,0.10890982623097814,4.085010842915773e-06,0.0,True
453,False,0.0,-0.05086751544478274,0.10350853445603925,0.6231201890158656,-0.16266293803272225,0.12996411247619616,0.21071606174270324,0.0,True
454,False,0.0,0.10207986413758689,0.10837270402254108,0.34622676437630046,0.29054865922151407,0.12432975276037635,0.019443355329274884,0.0,True
455,True,0.1823215567939546,0.004818233722006982,0.09578455903015602,0.9598810741662468,0.012633464383216848,0.11581657715091381,0.9131377220174125,0.0,True
456,True,0.1823215567939546,0.047825092629001434,0.11276539056768414,0.6714845398378968,0.1384272215144255,0.13291715104889845,0.2976644628179076,0.0,True
457,True,0.1823215567939546,-0.2561976376821247,0.12201921092198043,0.035759639899350916,-1.011934958048784,0.19823013076666154,3.3105811226882796e-07,0.0,True
458,True,0.1823215567939546,-0.1359698303398422,0.15398464161868383,0.3772313880533207,-0.475209736752819,0.21269171564893077,0.025465616865935393,0.0,True
459,False,0.0,0.020696937105025258,0.15726863819617462,0.8952987525414023,0.05580268543621184,0.1885252692230789,0.767233298792082,0.0,True
460,True,0.1823215567939546,0.1943950727608563,0.096216245542417,0.04334216090003412,0.5367520864247399,0.10707393157558345,5.361270625562805e-07,0.0,True
461,False,0.0,0.08457215740332748,0.1117858481363318,0.44931642898813956,0.24211345588899405,0.129239435576167,0.06101712343055574,0.0,True
462,True,0.1823215567939546,-0.033094138418356456,0.10079003469280381,0.7426490645526078,-0.10518495192991298,0.12488517346973589,0.39964617408170816,0.0,True
463,False,0.0,-0.13589586012566532,0.10095256614167934,0.17825873537335912,-0.4591433771945351,0.13611661183951657,0.0007431022889639725,0.0,True
464,True,0.1823215567939546,-0.060983263691785784,0.11179194741571923,0.5854050284133289,-0.1969547678249057,0.14176210404844808,0.1647315167197344,0.0,True
465,True,0.1823215567939546,0.14298019876356385,0.09829958767431116,0.14579801459682676,0.40215347199384804,0.1112397126549726,0.00030011934909314854,0.0,True
466,True,0.1823215567939546,0.21285371965959202,0.11146863125274283,0.05619257137864855,0.577782331798979,0.12227754958192166,2.2992179232208984e-06,0.0,True
467,False,0.0,0.1607584226248143,0.13317577225194965,0.22738800262731365,0.44217362028752527,0.1481303362055082,0.002835497446786469,0.0,True
468,True,0.1823215567939546,-0.15280823243719083,0.19359719548048068,0.42993075259269586,-0.5538967531265881,0.27593574949634186,0.044713516838480453,0.0,True
469,True,0.1823215567939546,-0.032546644253925484,0.1320345471511517,0.8052944518469456,-0.1062143247730204,0.1642718394366891,0.5179060170233964,0.0,True
470,True,0.1823215567939546,-0.008160365957231658,0.10315450786921014,0.936946572728276,-0.02740966367083216,0.12576384209807215,0.8274715739020342,0.0,True
471,True,0.1823215567939546,-0.3223975458545238,0.30250137512202446,0.28652664595711985,-1.6746665337319482,0.6749603244816657,0.013096538823262192,0.0,True
472,False,0.0,-0.13132176617585972,0.1356016781209916,0.33282585975517476,-0.45256285261160983,0.18523870754979144,0.0145603586589041,0.0,True
473,True,0.1823215567939546,0.027576899638441944,0.10033661491831819,0.783436222027533,0.08033100783768679,0.11973909974883967,0.5022946339459888,0.0,True
474,True,0.1823215567939546,0.12408283890588256,0.09252886628973997,0.17991473592597196,0.35304027405875577,0.10580058183559875,0.000847348108274403,0.0,True
475,False,0.0,0.30037987625388124,0.4280638003762798,0.4828553332987634,0.7592926815097337,0.45714932024016036,0.09672765518703846,0.0,True
476,True,0.1823215567939546,-0.0904386933386166,0.14165717733965114,0.5231915030373776,-0.30245468428091743,0.18568992824264804,0.10335202430493373,0.0,True
477,True,0.1823215567939546,-0.027779152730539894,0.10636116602743756,0.7939555611368321,-0.08880005538916592,0.13142899731066865,0.49926263040057717,0.0,True
478,False,0.0,-0.02458713339802804,0.09575507744315737,0.797355506633186,-0.07793193995255283,0.11787267304850721,0.5085138261220806,0.0,True
479,False,0.0,0.04046617671213376,0.12121998729156964,0.7385121498333307,0.11658107549286015,0.1434226064417178,0.4163040250869491,0.0,True
480,True,0.1823215567939546,0.05383937270893598,0.08999862846781374,0.5496902334655218,0.1575681718331107,0.10614615183836829,0.13769078550015582,0.0,True
481,False,0.0,0.01883867869034308,0.09288715893686769,0.8392815725110903,0.05489428857108205,0.11144277836683401,0.6223106204134033,0.0,True
482,True,0.1823215567939546,0.18375019498334264,0.14434518077046926,0.2030210414031433,0.4989659626941709,0.15880463641415044,0.001677915578812793,0.0,True
483,False,0.0,-0.20730025268092436,0.18198943103904616,0.254670403606974,-0.797199953324683,0.28092134627211884,0.004542494883144774,0.0,True
484,True,0.1823215567939546,0.10634839707810548,0.10257565972164881,0.29983837760186227,0.30297066925550115,0.11764123470326632,0.010013053761844753,0.0,True
485,False,0.0,-0.19540214916805504,0.16271185318520062,0.22978645438462295,-0.7322968677380381,0.24453402659242301,0.002747487052996184,0.0,True
486,False,0.0,0.11229183589088677,0.09387059027484866,0.23160257892016978,0.3207053326597807,0.1077590863312039,0.002919085907557675,0.0,True
487,False,0.0,0.032886242905096265,0.11933149890467529,0.7828650824689544,0.09465241543264087,0.14183953798851268,0.5045675065816293,0.0,True
488,True,0.1823215567939546,0.09323764020235242,0.0906766571208503,0.3038355243863593,0.26888160006561596,0.10507464600248634,0.010498644159502161,0.0,True
489,True,0.1823215567939546,-0.1330763770221202,0.10148981105858583,0.1897804289038985,-0.44879209685109805,0.13652056615221628,0.0010113185838593554,0.0,True
490,True,0.1823215567939546,0.008838224952459133,0.2232665948592284,0.9684232121817886,0.012986187198394509,0.27117747692628075,0.9618053849362099,0.0,True
491,False,0.0,0.22979270968844484,0.17102203466101135,0.17906357384457228,0.6089156144317968,0.18447405810830386,0.0009640279485623804,0.0,True
492,False,0.0,-0.17370751168420756,0.18875098823565245,0.35741607215884197,-0.6427032544363418,0.27676242740342133,0.02022109061102347,0.0,True
493,True,0.1823215567939546,0.23534921301807646,0.15237460151291732,0.12245670144885899,0.6245241660257186,0.16430483470978313,0.00014410802971947078,0.0,True
494,False,0.0,0.042351899786866536,0.10247373417019041,0.6793903652942823,0.12337417489148553,0.12127438482047377,0.3090039007571391,0.0,True
495,True,0.1823215567939546,0.09958159722047466,0.14743775241743975,0.49941244970252796,0.279910187533938,0.16855887398381042,0.09679223350078611,0.0,True
496,True,0.1823215567939546,-0.006221727691716496,0.11141082643777118,0.9554653569055285,-0.02200351947902654,0.13573607688915415,0.8712230369502859,0.0,True
497,True,0.1823215567939546,0.08196923957478053,0.12898987303226764,0.5251216994433556,0.2333491895050027,0.14901856345668024,0.1173704256481728,0.0,True
498,True,0.1823215567939546,0.14182785836676318,0.09975062509627143,0.15507727600443744,0.3987400021710449,0.11285252552782411,0.0004104316024263116,0.0,True
499,True,0.1823215567939546,0.17383395495903695,0.102327023244555,0.08935538558208839,0.4816824026236874,0.11424981802647353,2.48623893307001e-05,0.0,True
500,True,0.1823215567939546,-0.2825565484318351,0.23273321861206947,0.22471750069752172,-1.2680107090457187,0.43321179360784595,0.003422494163252847,0.0,True
501,False,0.0,0.039575532535861976,0.117420409561614,0.7360857343251397,0.11426828118931304,0.1390216790781351,0.4111077613722625,0.0,True
502,True,0.1823215567939546,-0.26671810304846816,0.1459751519880184,0.0676776269037512,-1.096759169499945,0.24813286412528116,9.867898084827074e-06,0.0,True
503,False,0.0,-0.00794079313292371,0.1681316234747299,0.9623302183951858,-0.03218771424510559,0.2059074832626801,0.8757798106962286,0.0,True
504,False,0.0,-0.013219020842868537,0.11598177958835261,0.9092576283802019,-0.043935930834726904,0.1420268234778682,0.7570556592391035,0.0,True
505,True,0.1823215567939546,0.15338330869371497,0.10016238078858077,0.1256837852266155,0.42909628988911624,0.11279656087067957,0.00014228555805235026,0.0,True
506,False,0.0,-0.14786500160807722,0.10707926769222342,0.16731189012425765,-0.507551480226407,0.1468568540807708,0.0005480587858990648,0.0,True
507,False,0.0,-0.06422450756795335,0.09317161094178227,0.4906256103651922,-0.20519401955965957,0.11770827198974161,0.081291328009892,0.0,True
508,False,0.0,0.03805210135447618,0.15373803633172992,0.8045115400910041,0.10710449863627025,0.18215806997870976,0.5565486774606127,0.0,True
509,False,0.0,0.04650558514084578,0.10764978100416886,0.6657354735411422,0.1350037757897909,0.12703964605140586,0.2879225061120094,0.0,True
510,True,0.1823215567939546,0.27197165193996925,0.12759253143466798,0.033042702488514104,0.7167464507153656,0.13664474550285777,1.560049035474001e-07,0.0,True
511,True,0.1823215567939546,0.19705969144548302,0.09108680209817455,0.03050831528726357,0.5461673901100953,0.10170334174581702,7.864892127607614e-08,0.0,True
512,True,0.1823215567939546,0.1366481561907207,0.0902260602038196,0.12989686039787282,0.3875844935073946,0.10283590885100193,0.00016392872817818055,0.0,True
513,True,0.1823215567939546,0.0961637025830827,0.10008839360819334,0.33665889875116084,0.27546556329645533,0.11540379193710541,0.016987807772207167,0.0,True
514,True,0.1823215567939546,0.22466690529356378,0.3360593284392358,0.5037931314253205,0.5838616803626329,0.36521611589936187,0.10989295324367258,0.0,True
515,True,0.1823215567939546,0.2823442556523091,0.08975976527672255,0.0016577216636124187,0.7624392678564351,0.09819127855399061,8.17503221101276e-15,0.0,True
516,True,0.1823215567939546,-0.2638248035789074,0.13150855010055768,0.04484111784932272,-1.0652994166321075,0.21920796422214875,1.175245652294354e-06,0.0,True
517,False,0.0,0.27773311449291643,0.34015834036122267,0.4142245942826468,0.7108053552330924,0.36280804418806045,0.050092003738219745,0.0,True
518,True,0.1823215567939546,-0.08149176125324561,0.09459278971062719,0.38896229678773586,-0.2632396711224825,0.12112330259063837,0.02975625667639848,0.0,True
519,False,0.0,0.32984252501639133,0.35520279327584436,0.35309465410476143,0.8309851028538247,0.37348562247477063,0.02608490640972877,0.0,True
520,True,0.1823215567939546,0.2003539826870862,0.10304119126551058,0.05184642653491575,0.5491912067858059,0.11396000690761825,1.441658096346139e-06,0.0,True
521,True,0.1823215567939546,0.5425293964838239,0.2418559681938802,0.024884429708474157,1.2975816327968432,0.2441913841298994,1.0736859298604456e-07,0.0,True
522,False,0.0,0.016309534285532074,0.13196529189856035,0.9016402474742247,0.04477923496709018,0.15851872628858824,0.7775712957110336,0.0,True
523,False,0.0,0.09235346625908457,0.09375182704772424,0.32458259464378975,0.2659014753253233,0.1085297937420667,0.014284349113586989,0.0,True
524,False,0.0,0.05892899958040869,0.08752558947303585,0.5007708405060741,0.17245804777864468,0.10307236271963316,0.09429295100573425,0.0,True
525,True,0.1823215567939546,0.01694899279247575,0.14054667055377057,0.9040131421988248,0.046027706076302605,0.16879905314550975,0.7851011215954915,0.0,True
526,True,0.1823215567939546,0.36279916270363427,0.140721936224656,0.009933719621448048,0.9227985499618674,0.14681862307595123,3.2722894940203774e-10,0.0,True
527,True,0.1823215567939546,-0.011473191057832633,0.13375574188389427,0.9316435431062005,-0.03992602034786737,0.16381747525352436,0.8074456718731426,0.0,True
528,False,0.0,0.06598893707369123,0.13827438864541183,0.633197060424074,0.18809500573792431,0.16108074909314077,0.24292525416959854,0.0,True
529,True,0.1823215567939546,0.0014235378878819142,0.11189047054437462,0.989849106396644,0.001333425331685224,0.13564078160308585,0.9921564714047169,0.0,True
530,True,0.1823215567939546,-0.2710250302457086,0.4509348310500337,0.5478204942828484,-1.3912007755821725,0.9108462597804934,0.1266686162101489,0.0,True
531,False,0.0,0.004065913465866287,0.25872164530333863,0.9874614431841229,-0.006726835461933506,0.31651107399671846,0.9830437713915485,0.0,True
532,False,0.0,-0.11333305284951954,0.12036466667475228,0.3464073302858046,-0.3811899753285091,0.16041178076280702,0.017486216068599136,0.0,True
533,False,0.0,0.1597576215973307,0.20108587032413328,0.4269191750424427,0.4331011625529674,0.22301775661889248,0.05213673161038672,0.0,True
534,False,0.0,-0.08689695948001282,0.183990651055355,0.6367197493828284,-0.29683191513662277,0.24215112567951388,0.2202691824860964,0.0,True
535,False,0.0,0.03205359877156687,0.0988494931475177,0.7457361295948056,0.0935921646677563,0.11768810676888314,0.42646464397203776,0.0,True
536,True,0.1823215567939546,0.11109836911891081,0.1062646995813532,0.29579791473875516,0.3153105270820696,0.12147932356191676,0.009442864720501909,0.0,True
537,False,0.0,-0.11840048038068668,0.1107969368136393,0.2852382566252858,-0.39742369912851166,0.14777334563291633,0.007157759548778628,0.0,True
538,False,0.0,-0.10962188445807161,0.2357434783470258,0.6419279114981951,-0.39153709202260184,0.32081642713512093,0.22229824959639244,0.0,True
539,False,0.0,-0.007120477085592809,0.107592325832228,0.9472343940375135,-0.024505631777150823,0.13112800607536299,0.8517521494531959,0.0,True
540,True,0.1823215567939546,-0.002366823782675736,0.09192932810302495,0.9794598352533451,-0.008974833137819513,0.11160267564801357,0.9359050310581486,0.0,True
541,True,0.1823215567939546,0.23685574544220153,0.09308828969682587,0.010945924945329092,0.6461661504060339,0.10257824025183523,2.99086060206298e-10,0.0,True
542,True,0.1823215567939546,0.133680467338865,0.08848633724048559,0.13085292615004085,0.3801668308547405,0.10108762992032365,0.0001693944446264744,0.0,True
543,False,0.0,-0.15394644787464087,0.3571528889669132,0.6664407792192347,-0.6164597550483797,0.5296549120689041,0.24446882264707548,0.0,True
544,True,0.1823215567939546,0.18328420730004308,0.09029652311484875,0.04237650732857419,0.5108969968297153,0.10131739983367025,4.593937395938793e-07,0.0,True
545,False,0.0,-0.3698412533952166,0.3589144118765526,0.3028015605259696,-2.4695585887128026,1.1575032477229057,0.032881932819753996,0.0,True
546,False,0.0,0.029454226054533045,0.0915366905850944,0.7476230933662056,0.08643157358145159,0.10922454109342539,0.42875722843999636,0.0,True
547,True,0.1823215567939546,0.03187756732820427,0.12945708909477893,0.8054961319411096,0.0909828186340673,0.15394981282893505,0.5545270396758692,0.0,True
548,False,0.0,0.23827091013377838,0.1739183491826037,0.17068192678373026,0.6289619533221295,0.18700829056784488,0.0007702114039155598,0.0,True
549,False,0.0,0.1813948981697466,0.145030982469465,0.21103225276276602,0.4929771549537346,0.15969726008176754,0.002022228947661491,0.0,True
550,True,0.1823215567939546,-0.11632397500149286,0.18671477266319844,0.5332821580367184,-0.40619566511019584,0.25387553769553234,0.10960312314842804,0.0,True
551,True,0.1823215567939546,-0.06418548225043322,0.19243917120945397,0.7387293632623378,-0.21859816697473622,0.2479293914161423,0.3779416298761698,0.0,True
552,True,0.1823215567939546,0.08322523185694547,0.10170581295120859,0.41318946966522024,0.2394651907764394,0.11791568502979749,0.042273550635945636,0.0,True
553,True,0.1823215567939546,-0.011680996902963552,0.10811479497275225,0.9139619488079488,-0.038603852560268395,0.13216718709218522,0.7702227937303767,0.0,True
554,False,0.0,0.21650529697179835,0.09358805481583472,0.020701425421531864,0.5944698729016848,0.10366734395913584,9.785894341011388e-09,0.0,True
555,True,0.1823215567939546,-0.12336006078599508,0.11357533609235614,0.27741181832124945,-0.41656347689554074,0.15244241212599804,0.006283741720265496,0.0,True
556,False,0.0,-0.00026467194551209496,0.09279913365603011,0.9977243605152323,-0.002619740787569035,0.11252748746976482,0.9814262099804408,0.0,True
557,False,0.0,-0.0014301931860836198,0.11947826948657912,0.9904492941198589,-0.007891174881272639,0.14516623490844255,0.9566486854245925,0.0,True
558,True,0.1823215567939546,0.049450666938151706,0.10463543807031843,0.6364988627243922,0.14370742384556787,0.12332720108872822,0.24391649019138584,0.0,True
559,False,0.0,0.040421911051805384,0.09478680965381633,0.6697793896040622,0.1183286408708861,0.11241168669372195,0.29250763647521694,0.0,True
560,False,0.0,0.0014830813319987193,0.09652244027950087,0.9877408700617054,0.002478233989340928,0.11693892980581853,0.9830920580579289,0.0,True
561,True,0.1823215567939546,-0.02096428710929521,0.09286612384057359,0.8213978804199391,-0.06639219225971854,0.1140018447485023,0.5603119437730335,0.0,True
562,True,0.1823215567939546,0.002065856145136447,0.09775706897366984,0.9831399195657279,0.004175224634350501,0.11839839688057298,0.971869070586679,0.0,True
563,True,0.1823215567939546,0.11579385369282467,0.16349343226849525,0.47879142512396017,0.3219972556453793,0.18525564510792408,0.08218899275941316,0.0,True
564,True,0.1823215567939546,-0.10045793082740083,0.10692646323301401,0.3474716031782371,-0.33166890604339777,0.1399659786629863,0.017805438685318427,0.0,True
565,True,0.1823215567939546,0.5153960708465443,0.3502947681487973,0.14120430952764693,1.2396707758928995,0.3563288333455879,0.0005032740154780575,0.0,True
566,True,0.1823215567939546,0.024641742219173556,0.09348657497175804,0.7920990310227563,0.07209253802339194,0.11180779328223597,0.5190633354020492,0.0,True
567,True,0.1823215567939546,-0.044501386315752116,0.11387823302034189,0.6959595322466264,-0.143020347436067,0.14262325645912335,0.3159649961266329,0.0,True
568,True,0.1823215567939546,0.08372789446010462,0.1063209109463782,0.4309882537682966,0.24034330550128086,0.1231021522071465,0.05089202100975282,0.0,True
569,False,0.0,-0.03776984567530484,0.09163311280682765,0.6802034221953841,-0.11924839529575873,0.11364953452800118,0.29405650816118817,0.0,True
570,True,0.1823215567939546,-0.21842525828455878,0.13051156399479344,0.09420757377701523,-0.8255625101201892,0.20001879177906828,3.668484320720787e-05,0.0,True
571,False,0.0,0.021069393434405566,0.14865372712229977,0.8872895542649794,0.057640615363244274,0.1780910904938668,0.7461969326454129,0.0,True
572,True,0.1823215567939546,0.1318726923987549,0.09980082290887732,0.18638176731497133,0.37226044268389735,0.113351504634957,0.0010229975447723018,0.0,True
573,False,0.0,-0.06496856799556606,0.12897034743835484,0.6144384001092791,-0.21244489718980344,0.16471012345004712,0.1971163548986238,0.0,True
574,False,0.0,-0.08059502335222375,0.13539240086864585,0.5516630606753833,-0.2668649712237754,0.17558213556201233,0.12853942703142335,0.0,True
575,False,0.0,-0.17076367756637903,0.16597934091987798,0.3035619672633407,-0.6225280374504024,0.24072596810515587,0.00970844287158231,0.0,True
576,True,0.1823215567939546,0.06855811034506105,0.10169866008395269,0.5002287142204401,0.1983754095928749,0.11874868188420985,0.09481093001984502,0.0,True
577,True,0.1823215567939546,0.017578118921857445,0.12803855564126784,0.8908033916987169,0.048853444527718545,0.15365937173062444,0.7505354662488344,0.0,True
578,True,0.1823215567939546,0.11251633429860845,0.09156263164194632,0.21912971207628942,0.3218247307981139,0.10522663583015475,0.002225252424754085,0.0,True
579,False,0.0,0.010162521572665246,0.09049410627118407,0.9105852488317688,0.029057782582579062,0.10909467702464819,0.7899667369812359,0.0,True
580,True,0.1823215567939546,0.005345132422431292,0.15578621795410347,0.9726294015674357,0.00979796393873518,0.18875734604443764,0.9586022209063502,0.0,True
581,False,0.0,-0.05293139955649239,0.09716653536934351,0.5859259709912884,-0.16867252497974058,0.12195936402322945,0.1666580161294288,0.0,True
