j,is_signal,w_base,logOR_true,p_true,logOR_noisy,p_noisy,logOR_lambda,p_lambda,se_lambda,var_counts_lambda,var_extra_lambda
142,0,0.0004820431253855823,0.9106249758978955,4.102878394765018e-115,0.6815427507674995,2.7264102792826163e-63,1.7579955099996827,1.6904062141774796e-34,0.14351572781524202,0.020341704114206542,0.00025506001613208974
143,0,0.0004778623618743125,0.8434778968458742,1.0963160186308278e-106,0.5936619679684374,1.337101444325681e-52,1.4710781152448522,7.123604466842085e-35,0.1194116585019011,0.014004084170042556,0.00025506001613208974
144,0,0.00047374641619196765,0.8842815574987538,2.6041609952540446e-115,0.6606809941039138,3.683477765590765e-63,1.6855566993261295,2.76473289839063e-36,0.13400065361319383,0.017701115152631064,0.00025506001613208974
145,0,0.0004696938467162337,0.9129483648227891,5.8402453851000524e-121,0.6396195727702003,2.973720497295034e-59,1.6157746743108876,9.408677007614435e-36,0.1294526140987344,0.016502919280863757,0.00025506001613208974
146,0,0.00046570325346872836,0.9158995732488839,4.641180302139289e-121,0.6320605516588773,9.211936999525953e-58,1.5913304915088613,1.9329311941351544e-35,0.128083750793422,0.016150387201179336,0.00025506001613208974
147,0,0.0004617732766390219,0.9505137639932244,1.3372730831629701e-123,0.5615770753541008,5.825522715456998e-45,1.375833554036031,1.388427157183149e-31,0.1176656779570954,0.013590151752970797,0.00025506001613208974
148,0,0.00045790259517051893,0.9230387095729227,2.285963867510432e-115,0.6167685118911814,4.363296824744836e-52,1.5431493076389664,4.988407956379181e-33,0.12889780426150999,0.01635958392730645,0.00025506001613208974
149,0,0.0004540899254052109,0.8916247581870521,2.4595942354020546e-108,0.562314411312241,4.2209589668342837e-44,1.378104561485262,5.942624564341909e-31,0.11912430064993042,0.013935538989202923,0.00025506001613208974
150,0,0.0004503340197844777,0.8962876083166582,1.0397710032340933e-106,0.5774014360999722,3.8519723972662275e-45,1.422778472878963,7.067319484369171e-31,0.12314436573833701,0.01490947479696522,0.00025506001613208974
151,0,0.0004466336656032648,0.9157389093698822,4.286959182594313e-114,0.6555891253622479,4.2604884420644946e-58,1.6691698621001674,8.414725776340992e-34,0.1377357792146665,0.018716084859739267,0.00025506001613208974
152,0,0.0004429876838151114,0.9130562728025562,1.2126270516897036e-111,0.6644683163088752,1.680557272814824e-58,1.6993409071724368,2.5816389863288744e-33,0.14130084037742482,0.0197108674752344,0.00025506001613208974
153,0,0.0004393949278856346,0.9336631522205808,3.455637116714696e-113,0.6740866645279725,1.5119805661691706e-58,1.7326590861525175,1.5086527206880062e-32,0.14585011703059736,0.021017196621706858,0.00025506001613208974
154,0,0.00043585428269220765,0.9832143890222443,9.476807839414009e-122,0.5903765423072368,8.658843784098999e-46,1.461953485446446,1.340239727386904e-30,0.127141523289562,0.015909906928258142,0.00025506001613208974
155,0,0.0004323646634676861,0.8267628294086004,4.183668162268788e-93,0.573531217138353,8.1201131908229e-45,1.4112421364472683,7.288183118712555e-31,0.12217383368343682,0.01467138562077599,0.00025506001613208974
156,0,0.00042892501478614787,0.9091862626859498,3.2994713537120903e-106,0.5963306852257627,1.9703572120150314e-46,1.4801193795580994,1.1047407542177124e-30,0.12853502273521716,0.016266192053410705,0.00025506001613208974
157,0,0.0004255343095887245,0.9254110283412837,4.1826127140518227e-110,0.6456229927964552,1.1635512705573502e-53,1.6365378728937545,5.679591805632776e-32,0.1390621330118527,0.019083216821674118,0.00025506001613208974
158,0,0.000422191548247693,0.9166492237414811,1.0818380430728149e-105,0.6062189530346214,6.445285774596927e-47,1.510714277400891,2.0240033292722525e-30,0.13179057563199814,0.017113695809281335,0.00025506001613208974
159,0,0.00041889575766709917,0.9024001879139967,1.9194136931558097e-101,0.6703977759534259,3.8683834295265784e-55,1.7204463311292852,5.909068934620371e-31,0.14871031136929727,0.02185969669142126,0.00025506001613208974
160,0,0.00041564599041826685,0.8952598687226767,1.1058549482234884e-101,0.6540009013710649,1.148245146661643e-53,1.664586060223731,2.3155456572555694e-31,0.1428924271822752,0.020163185729909737,0.00025506001613208974
161,0,0.0004124413239086331,0.8888953421927037,2.636967481336627e-99,0.5964063455040645,3.5699919012172406e-45,1.4805296461967836,7.361227233533096e-30,0.13043565521128658,0.01675840013426554,0.00025506001613208974
162,0,0.00040928085958242936,0.9299609081350748,8.518458338497167e-106,0.653489848106933,2.9259787173179622e-52,1.6631116783609436,1.3857223352823577e-30,0.14467187304214088,0.020674890833389237,0.00025506001613208974
163,0,0.0004061637221518005,0.8704242156948591,1.3349542146399788e-95,0.545861973063756,1.422556217573607e-38,1.33084673869018,7.501067523330058e-28,0.12166056792263256,0.0145462337711254,0.00025506001613208974
164,0,0.0004030890588570264,0.8697409050790949,4.176105891922295e-93,0.543845939425634,2.137467914981709e-37,1.3251754368218827,4.226254222072232e-27,0.12291610223137686,0.014853308171622198,0.00025506001613208974
165,0,0.0004000560387545749,0.8446144442524446,7.468169346723439e-87,0.552108994743639,9.936602120902626e-38,1.3490372044496886,5.444986515343182e-27,0.12540075016022287,0.015470288124614548,0.00025506001613208974
166,0,0.00039706385203178016,0.9793474324483451,2.4852483587671077e-113,0.5887458231271141,9.147791393602166e-43,1.4573956612362509,1.0786990609789874e-28,0.13113763093618672,0.016942018231423422,0.00025506001613208974
167,0,0.0003941117093469968,0.8657465017093746,2.4781179260017864e-87,0.6835485838079666,8.632576406908377e-53,1.7672082376484357,1.1703574097610833e-28,0.1591190844667354,0.02506382302539998,0.00025506001613208974
168,0,0.0003911988411941391,0.9216443348914166,9.040756183454262e-104,0.6158563555988267,6.075393043322561e-47,1.5410361149798446,7.34433983909058e-30,0.13576391387898795,0.01817678029560917,0.00025506001613208974
169,0,0.0003883244972905649,0.8979917052838021,1.2850853691722646e-96,0.6136534629754347,1.933987861911778e-45,1.5342939057229166,4.790195083436726e-29,0.13716545376161257,0.018559301689496988,0.00025506001613208974
170,0,0.000385487945987316,0.8711182449922916,4.043383411480262e-92,0.5381221228661025,3.161154376997359e-36,1.3088910786012253,1.702461486240937e-26,0.122874897865034,0.014843180509210447,0.00025506001613208974
171,0,0.00038268847370077317,0.8827588173758467,5.988159348584346e-91,0.5904151528588509,3.349409931746503e-41,1.4627100248684992,1.4106741866706105e-27,0.13442051234371774,0.017813814122615484,0.00025506001613208974
172,0,0.0003799253843648283,0.8615678307558675,1.1351803673472826e-87,0.6575013209348469,5.659040691565394e-50,1.6770983749844812,5.522189719992613e-29,0.150101491499432,0.022275397734221967,0.00025506001613208974
173,0,0.00037719799890272135,0.8555079596995854,3.2722099509528665e-85,0.5344683105259275,3.265922393198009e-34,1.2986960460115013,3.4721848930835524e-25,0.12526174419576783,0.015435444542833885,0.00025506001613208974
174,0,0.0003745056547177252,0.9292923973933243,6.9471969864391e-97,0.6108898154992202,1.1094996132812811e-42,1.5259996356431624,1.8508603093835836e-27,0.14055680039919305,0.019501154122326506,0.00025506001613208974
175,0,0.00037184770520190514,0.872722311137806,1.860272663332388e-85,0.6310561944461335,2.1481561572694568e-44,1.5902270915521834,2.219114320548632e-27,0.14669679798048488,0.021264890521595105,0.00025506001613208974
176,0,0.00036922351926221153,0.9334115165353454,3.7930292162668464e-97,0.6251768883094992,3.148958226359936e-44,1.5712381775131599,1.272020073934501e-27,0.1442690962160965,0.020558512106877213,0.00025506001613208974
177,0,0.0003666324808632008,0.8688590295325072,7.67093724749902e-88,0.5767192169100933,2.9383911751819896e-39,1.421508276975061,6.01527776843364e-27,0.13225026616496294,0.017235072884571448,0.00025506001613208974
178,0,0.00036407398858571207,0.8709859290546683,2.499211312639124e-88,0.506020397356782,3.409898151326637e-31,1.2192544732904647,6.255291670790326e-24,0.12086420538721236,0.014353096127750162,0.00025506001613208974
179,0,0.00036154745520085616,0.9016863939734572,1.864095948197344e-92,0.5830209563189429,1.6303828491998953e-39,1.4404604077655405,8.034512866088993e-27,0.13434762907757627,0.017794225422633928,0.00025506001613208974
180,0,0.00035905230725870524,0.8703564313726883,1.64291129074568e-83,0.6036637492258056,2.328087726499985e-40,1.5037190359813077,2.3328147080104393e-26,0.14155490081642097,0.019782729929014687,0.00025506001613208974
181,0,0.00035658798469109695,0.8213963620543883,3.605291572303116e-79,0.6027520045657245,3.4402803957303084e-42,1.5006048612013778,1.3931176199144482e-27,0.13788851908948266,0.018758183680558534,0.00025506001613208974
182,0,0.00035415394042799525,0.8917552238502421,2.283042885896233e-87,0.5678562356170014,2.2686469364873975e-36,1.3954533720763518,2.2212722332817595e-25,0.1340432905973983,0.017712543738046482,0.00025506001613208974
183,0,0.00035174964002687264,0.820640342163283,1.1090938848196681e-69,0.6418091846298252,1.4340238502462977e-41,1.6259918464466856,4.574052549251041e-25,0.15723005109295113,0.024466228950559936,0.00025506001613208974
184,0,0.00034937456131460575,0.8949587106358587,3.970497271606596e-86,0.6153629741648404,4.947813634135752e-41,1.540395125914825,3.525364324400845e-26,0.1455363333000473,0.020925764294290373,0.00025506001613208974
185,0,0.00034702819404139535,0.882038012969078,2.4396681784977186e-83,0.5900804528372252,7.629495456043234e-38,1.4621693043787294,2.2087981258273447e-25,0.14044460160647276,0.019469626104268764,0.00025506001613208974
186,0,0.00034471003954624505,0.9121997978877096,1.845237437239249e-88,0.5574970945775857,2.5624493247043464e-34,1.3651872009467396,2.196284090510998e-24,0.13397243867887076,0.017693554309431696,0.00025506001613208974
187,0,0.0003424196104335547,0.9843891233238351,3.115686255874538e-94,0.5188167669521663,2.138741596327725e-28,1.2551580050241935,1.8563663021787166e-21,0.13194441543511912,0.017154268748383206,0.00025506001613208974
188,0,0.0003401564302604003,0.922201810331333,9.552752363019479e-90,0.6074688716326199,1.0095616739910527e-39,1.515709995861979,9.291844788383023e-26,0.14444811622389905,0.02061019826450096,0.00025506001613208974
189,0,0.0003379200332340945,0.9207071623121413,3.621183990873217e-86,0.5982245888617821,2.864730259661087e-37,1.4873008136783301,1.2529554713589533e-24,0.14518068974786658,0.0208223726595342,0.00025506001613208974
190,0,0.00033570996391963666,0.879863524324183,7.852984431352564e-82,0.6532649690062998,1.515208913799666e-44,1.6637503589416522,3.8926149722476355e-26,0.15732894011002166,0.02449733538001069,0.00025506001613208974
191,0,0.00033352577695668084,0.9208030606915572,1.6236455280469797e-83,0.5470767188271092,6.4486421822511405e-31,1.3352930543466137,2.2263465030333944e-22,0.13722207777250586,0.01857483861207156,0.00025506001613208974
192,0,0.000331367036785662,0.889812446625042,7.27536603015134e-80,0.6461161411499664,7.171551104162427e-42,1.6402524551073185,5.3242980836173165e-25,0.15883269311513057,0.024972764386073158,0.00025506001613208974
193,0,0.0003292333173827405,1.0110033661325657,1.1641201822727293e-94,0.5998626265176091,3.066748092027836e-35,1.492690328874635,3.0674640986433224e-23,0.15031387431787982,0.02233920079631928,0.00025506001613208974
194,0,0.00032712420200323687,0.8612758970200958,6.756356201965357e-75,0.5995071690140689,1.7168229427465804e-36,1.491392386091537,4.5802815439451314e-24,0.14739468292755847,0.021470132539183406,0.00025506001613208974
195,0,0.00032503928293324145,0.9358187486647531,1.1824237107152105e-89,0.624092090270002,1.3675058124193234e-40,1.5683475457974174,1.9250433060745803e-25,0.15045422476081866,0.02238141373224685,0.00025506001613208974
196,0,0.00032297816124910074,0.8656821276213258,3.0335679687850885e-73,0.5972840152719309,3.6033906869473146e-35,1.4847158034314714,2.623309832122151e-23,0.14927658126812077,0.022028437698965776,0.00025506001613208974
197,0,0.00032094044658448963,0.8778611581793097,1.1880339234491466e-74,0.6526694740750322,8.536735161854885e-41,1.6624455249133736,5.291336211120787e-24,0.16452977441486943,0.02681498665287574,0.00025506001613208974
198,0,0.00031892575690479596,0.9042938077533417,2.166958709929211e-82,0.5620876155783245,5.7383937778738176e-33,1.3788522264336949,2.8595281658542886e-23,0.13875262180039127,0.018997230040350328,0.00025506001613208974
199,0,0.00031693371828854944,0.8909618967827092,2.090704895305146e-77,0.5901106979782859,1.258443863528424e-34,1.4627396977228082,2.915506080902944e-23,0.14722276081463745,0.021419481285751857,0.00025506001613208974
200,0,0.00031496396471564447,0.8389332055419338,1.4504089327717224e-69,0.6208862363720054,9.933644836816149e-38,1.5585400619517609,7.751891348453943e-24,0.15482101331352932,0.023714486147295936,0.00025506001613208974
201,0,0.00031301613786211024,0.974400636468037,5.134169704910891e-89,0.622570736870266,1.4453247607750496e-37,1.5639691641100706,1.182894009231298e-23,0.15600598709736888,0.024082807994092337,0.00025506001613208974
202,0,0.00031108988690119573,0.8716432675498534,1.2778517881841531e-71,0.5794766006189886,2.872012964813773e-32,1.4307897384482418,3.993570740052751e-22,0.14794214897501717,0.021631819427214087,0.00025506001613208974
203,0,0.00030918486831054537,0.8391137215147053,7.554932322539809e-69,0.6153707625816143,9.218047745546813e-37,1.5411156289625285,1.685222468994733e-23,0.1542652884052851,0.023542719190633703,0.00025506001613208974
204,0,0.00030730074568525014,0.8967982535310031,1.4766924323824213e-78,0.6799672831907457,2.2081579841693275e-44,1.7562013058663055,2.238504754143494e-24,0.17237586481207745,0.029458378753579515,0.00025506001613208974
205,0,0.00030543718955656644,0.9326366625240952,1.284593496073407e-82,0.546103674826069,7.208059103242582e-30,1.3326152697211298,1.14355365722216e-21,0.13935069368921194,0.01916355581553248,0.00025506001613208974
206,0,0.000303593877216106,0.8610521126270011,8.77001501088603e-67,0.6631522219704581,7.828952135841848e-39,1.6985696898024985,2.6430853321706365e-22,0.17486829159534156,0.03032385938934131,0.00025506001613208974
207,0,0.00030177049254530454,0.9931016391144597,9.712922048070315e-86,0.6659639914287265,1.9562264543533832e-39,1.7081514550069716,1.7304843376420079e-22,0.17507856301813557,0.030397443212363182,0.00025506001613208974
208,0,0.00029996672584998757,0.8465182986342271,4.0980824735603364e-68,0.682688996937331,7.784462859210879e-43,1.7662235493054894,2.2559799843776e-23,0.1773124509632815,0.031184645250474013,0.00025506001613208974
209,0,0.0002981822736998566,0.8588242767938684,2.324137344459338e-70,0.5803755379806816,1.322028627322974e-32,1.4334526552401161,2.5723254872304706e-22,0.147532417854292,0.021510754301801324,0.00025506001613208974
210,0,0.00029641683877272714,0.8647449752354449,1.982838779228655e-67,0.6128202722787076,5.589017279457218e-34,1.5334991407837115,7.24778101767981e-22,0.15957159348465436,0.025208033431099692,0.00025506001613208974
211,0,0.00029467012970335615,0.8637474128492142,1.4811458805804951e-67,0.619047193693295,1.0417170406424789e-34,1.5531754371728674,4.778804406383788e-22,0.16090258052529346,0.025634580403566455,0.00025506001613208974
212,0,0.00029294186093670237,0.9425651035381648,4.1158608234911747e-78,0.5623278657370527,2.863121628413132e-29,1.3800750570688138,1.0548217313150573e-20,0.14791183163599883,0.02162284992178397,0.00025506001613208974
213,0,0.00029123175258546994,0.8928976750616036,4.830849842156186e-72,0.6103507731641845,4.15268767939518e-34,1.5256764255168163,4.688599096983207e-22,0.1580218173970823,0.02471583475734473,0.00025506001613208974
214,0,0.00028953953029179095,0.8474054075063887,2.2637593962635226e-63,0.5356532853567392,3.356881503874513e-26,1.3030667519077157,2.3028326239568016e-19,0.14482057535887446,0.02071793903114335,0.00025506001613208974
215,0,0.0002878649250929077,0.9407702929521199,8.940624571839757e-78,0.6520001914529374,9.196692777652936e-38,1.6607732056015605,2.7615921631247716e-22,0.17105585011169192,0.029005043841301523,0.00025506001613208974
216,0,0.00028620767329072116,0.8869862007614138,9.317636902275003e-71,0.5971782261463785,1.240237053103495e-32,1.4847904292673175,1.1565214426268205e-21,0.15528249385158016,0.02385759288063394,0.00025506001613208974
217,0,0.0002845675163250776,0.8526437226200271,6.515029533590782e-66,0.6002831892148474,7.719812442198133e-33,1.494380700207882,1.1394686028295594e-21,0.15626034750635026,0.02416223618667325,0.00025506001613208974
