feature,logOR_true,logOR_naive_noisy,logOR_lambda,se_wald_noisy,p_wald_noisy,neglog10p,alpha,gamma,prev,p,q,lam,table_noise_disabled
3195,0.027025007964741332,0.03922123047140797,0.09796005648935617,0.01594205249011567,0.013884521903058219,1.857469070068453,-3.547174135613595,0.02,0.027703333333333333,0.8,0.7,0.05,0
3196,0.01754758713329808,0.003081811799701116,0.00785860735610468,0.005738474471518614,0.591237400041865,0.22823810147713103,-0.8580790633032913,0.02,0.29799333333333333,0.8,0.7,0.05,0
3197,0.014143831563897931,0.005874484652914055,0.014983880670662555,0.005284736273253035,0.2663124669498138,0.5746085023527328,-0.23048549224562276,0.02,0.44227333333333335,0.8,0.7,0.05,0
3198,0.008697723200848958,0.012124608996166807,0.03071822089852114,0.00839010308345207,0.14842742137830106,0.8284858574589553,-2.09462197666403,0.02,0.10973166666666667,0.8,0.7,0.05,0
3199,0.010320453221758027,0.021325933696615233,0.053731773545099594,0.012626629972645237,0.09122617380460454,1.0398805398725175,-3.0403140226519434,0.02,0.04509333333333333,0.8,0.7,0.05,0
3200,0.029146988119875247,0.007368406893727861,0.01873536124345526,0.011137320035210962,0.5082301425270247,0.29393958103112006,-2.7648155109342616,0.02,0.05897,0.8,0.7,0.05,0
3201,0.0182833736788492,0.013230160185810556,0.033620200080296044,0.005933181154817049,0.025756773816727592,1.5891085357741004,-1.0078742429616039,0.02,0.2665266666666667,0.8,0.7,0.05,0
3202,0.02613761060539331,-0.0011085392490862594,-0.0028447992680408424,0.0071861571860063755,0.877404445293243,0.05680016961031307,-1.6681432731228796,0.02,0.15865666666666667,0.8,0.7,0.05,0
3203,0.03237827070305726,0.006091933629675241,0.015496042054086698,0.005530836545995485,0.2707013486107541,0.5675095806064799,-0.6543616382070359,0.02,0.34216166666666664,0.8,0.7,0.05,0
3204,0.011727282947395876,0.007944354843749054,0.02032040489960559,0.005342655587514058,0.1370234135631779,0.8632052174239516,-0.3794690613061158,0.02,0.40746166666666667,0.8,0.7,0.05,0
3205,0.0199127085809133,0.012403322238572203,0.03186363552056809,0.005349634364516516,0.02042018466778608,1.6899403347350126,-0.3890066538281708,0.02,0.40486333333333335,0.8,0.7,0.05,0
3206,0.027212389916975242,0.008322839969037547,0.02125551635840663,0.006101959567724453,0.1725795776649346,0.7630105981467877,-1.124061338107908,0.02,0.24505166666666667,0.8,0.7,0.05,0
3207,-0.16004592239048748,-0.07690158940902948,-0.20835424067603017,0.0828663202341104,0.35339727720347747,0.45173680089620555,-8.135030158051737,0.02,0.0010183333333333333,0.8,0.7,0.05,0
3208,0.020306494764830027,0.01289715728756168,0.03277605207472528,0.009443395374577003,0.17202276285460594,0.7644140814177275,-2.389046195588984,0.02,0.08423833333333333,0.8,0.7,0.05,0
3209,0.013679435899974205,0.003113646373360737,0.008009743696612913,0.013898835645880635,0.8227401055406215,0.08473733192626388,3.2564211972207895,0.02,0.9629366666666667,0.8,0.7,0.05,0
3210,0.025269498176727665,0.011102690637343031,0.0283861347558411,0.005691641446676736,0.05109262486056159,1.2916417850614312,-0.8167338464839764,0.02,0.30678833333333333,0.8,0.7,0.05,0
3211,0.053744817842965704,0.04287530247853396,0.10691233992018442,0.014789246989064569,0.0037425193710673866,2.4268359430955573,-3.412423550536113,0.02,0.032328333333333334,0.8,0.7,0.05,0
3212,0.037538861749354925,0.00430649587229026,0.010839888522767696,0.023435123913192576,0.8541998121069665,0.06844052843824722,-4.360330630309533,0.02,0.012695,0.8,0.7,0.05,0
3213,0.023683707947132506,0.011848159160471654,0.030494576098267164,0.0058978083440771835,0.04454680511397014,1.3511834380048446,0.9824953137417245,0.02,0.7270833333333333,0.8,0.7,0.05,0
3214,0.02277534915863916,0.00843095160162066,0.021505929265381488,0.00691601610720021,0.22282619427785177,0.6520337571174781,-1.5570972562661656,0.02,0.17438166666666666,0.8,0.7,0.05,0
3215,0.002794562935212928,0.002728162335513707,0.0069313898273401855,0.007912937771434151,0.7302655039408931,0.13651921394427705,-1.9379287756747472,0.02,0.12579,0.8,0.7,0.05,0
3216,0.02425374938175412,0.00618594328389729,0.01573426931101765,0.007110128404503137,0.3842902915851628,0.4153405870793676,-1.6449784011135455,0.02,0.162625,0.8,0.7,0.05,0
3217,0.0022152754773382306,-0.01784965986483783,-0.04609403310805179,0.02509047293299759,0.4768290554882969,0.3216372888094069,-4.502119183934194,0.02,0.011098333333333333,0.8,0.7,0.05,0
3218,0.01383464748705658,0.007303552318822022,0.018777860083632237,0.011401960131542503,0.5218135687527937,0.2824846321007883,2.815426265346191,0.02,0.94376,0.8,0.7,0.05,0
3219,-0.024890826213632238,-0.03285680995505202,-0.08646403836243138,0.04043004017007802,0.4163997791177969,0.3804895095360149,-5.451508815143954,0.02,0.004261666666666667,0.8,0.7,0.05,0
3220,0.047603481563705134,-0.014112709876422536,-0.035598396733665515,0.026563216536385582,0.5952194364950361,0.22532289563301117,4.636933778685237,0.02,0.9901633333333333,0.8,0.7,0.05,0
3221,0.017314739296706877,0.006796774460768338,0.017312660942455427,0.006644730080538222,0.3063636648183051,0.5137627439501636,-1.4289769228597522,0.02,0.19333,0.8,0.7,0.05,0
3222,0.012504128753485269,0.007906105712779603,0.02001737825116497,0.005257446059373598,0.13263491267760094,0.877342144200441,-0.13589978837245464,0.02,0.46763333333333335,0.8,0.7,0.05,0
3223,0.012311101571351474,0.005703873212094448,0.014525231520139808,0.006144894340281402,0.3532884498100729,0.4518705608831487,-1.1536728651874988,0.02,0.23993833333333334,0.8,0.7,0.05,0
3224,0.021231937544662956,0.0034823080390317842,0.008888179938566089,0.005817395150138471,0.5494379015576093,0.2600813851965421,0.916674408806273,0.02,0.71538,0.8,0.7,0.05,0
3225,0.009577735896131876,-0.0006478352664895028,-0.002863800169928037,0.07169687400479084,0.9927906100417304,0.003142339110401237,-6.66577276174084,0.02,0.0013416666666666666,0.8,0.7,0.05,0
3226,0.018003608607122155,-0.0024100660121183118,-0.006142977393481159,0.005253655372090422,0.6464203190672534,0.18948500074817698,0.07748193421867611,0.02,0.5204883333333333,0.8,0.7,0.05,0
3227,0.01982046573535166,0.004088469232808327,0.010423340642797,0.005922243423853863,0.48996896454969907,0.30983142803613156,-1.0004413803289336,0.02,0.2684683333333333,0.8,0.7,0.05,0
3228,-0.0005332814670055761,0.003876486911697866,0.009775194577928855,0.02166455473325359,0.8579909217604664,0.0665173073146895,-4.1795436629017395,0.02,0.014891666666666666,0.8,0.7,0.05,0
3229,0.01767354958454351,0.005686042449114359,0.014452431008282281,0.007655831557797427,0.45765887247768744,0.3394581137001435,-1.8546175945450503,0.02,0.13592166666666666,0.8,0.7,0.05,0
3230,-0.009162316059133974,-0.0506494252263067,-0.12455114676183364,0.08249613094685997,0.5392409535116109,0.26821713203523384,10.15724962930594,0.02,0.9989966666666666,0.8,0.7,0.05,0
3231,0.0147598394711783,0.01780156695697135,0.04584891846201902,0.01793332140401276,0.32087904149639923,0.4936586483133905,3.810893965089317,0.02,0.9780366666666667,0.8,0.7,0.05,0
3232,0.012640015138876545,0.0038662684522842773,0.00992948154558614,0.00546430369078178,0.4792247094972385,0.3194607972096492,0.5673433971568078,0.02,0.6378583333333333,0.8,0.7,0.05,0
3233,0.018535635312059966,0.018218032025320702,0.04624365267060734,0.007858670955857844,0.020438032280472137,1.6895609192452221,-1.925034174713186,0.02,0.12762833333333334,0.8,0.7,0.05,0
3234,0.02378857975459173,0.013129715230195101,0.03341242332328657,0.005528113497119581,0.01754511759409712,1.755843716630887,0.6448515504003367,0.02,0.6567183333333333,0.8,0.7,0.05,0
3235,0.03168976291528571,0.010445705777306849,0.02671772747852934,0.017399003349927295,0.5482648030473205,0.26100963362221047,3.742555596831762,0.02,0.9766783333333333,0.8,0.7,0.05,0
3236,0.015998412308918172,0.0072912729198583315,0.018602307281310872,0.006897536153390506,0.29047339740629896,0.5368936356959622,-1.5441532279432586,0.02,0.17559333333333332,0.8,0.7,0.05,0
3237,0.014767806566291381,0.005840469825432008,0.014917029401525677,0.006307238017333425,0.35444866458038304,0.45044665555532176,1.2475062736938842,0.02,0.7770216666666667,0.8,0.7,0.05,0
3238,0.021554646625652207,-0.012767832974847996,-0.03233917646507797,0.01394894854032986,0.36002060008282455,0.4436726485484438,3.2735332310193135,0.02,0.9633166666666667,0.8,0.7,0.05,0
3239,0.08706681634222423,-0.032069720143896786,-0.08511701237049217,0.07513047261663365,0.6694858912451099,0.17425857088342675,-6.618833827972577,0.02,0.0012283333333333332,0.8,0.7,0.05,0
3240,0.024128735199557737,0.018255894277347466,0.04671254793756152,0.007772616228623752,0.018836797183538295,1.7249929382608669,1.8833711823815549,0.02,0.8684716666666666,0.8,0.7,0.05,0
3241,-0.023249900619422996,0.0008863190211743906,0.002182933100611219,0.018629840446297116,0.962054769968843,0.016800202787394504,-3.8880090278347677,0.02,0.020255,0.8,0.7,0.05,0
3242,0.08029601821959235,0.12792231076415767,0.3039126523826515,0.08190343770650821,0.11831922552524474,0.9269446817360912,-7.956522097204178,0.02,0.0010066666666666666,0.8,0.7,0.05,0
3243,0.02490992472792526,-0.0345301902207033,-0.09025057328689863,0.03534505278730519,0.3285961350675257,0.4833375490224355,-5.188749296400448,0.02,0.00558,0.8,0.7,0.05,0
3244,0.02934300954704424,0.01757427430517728,0.045323395904971954,0.009573672609628745,0.06640383877169975,1.1778068135660666,2.420202333331586,0.02,0.9178616666666667,0.8,0.7,0.05,0
3245,0.022612638366296133,-0.0021565918123999045,-0.005534873151153494,0.014518697977208436,0.8819174677309184,0.054572055442042675,-3.3466211373806525,0.02,0.03382166666666667,0.8,0.7,0.05,0
3246,0.04359697606943613,0.015927580452667383,0.040116921191673545,0.013943979543111834,0.25334803732875966,0.5962824558121935,-3.272253352879221,0.02,0.03666666666666667,0.8,0.7,0.05,0
3247,0.020939474265091833,0.009125768485537328,0.023309516519504768,0.005251909180747541,0.08227960447122322,1.0847078046824432,-0.054304962438056714,0.02,0.486725,0.8,0.7,0.05,0
3248,0.02886350096875597,0.005293915590532444,0.013435410919289218,0.01210579814390047,0.6618907966669789,0.17921365756496763,-2.9460067690890708,0.02,0.04941,0.8,0.7,0.05,0
3249,0.030220264747048673,0.01005060914952764,0.025496115682286526,0.018735888617473065,0.5916571089738858,0.22792991291180748,-3.89073899949891,0.02,0.02,0.8,0.7,0.05,0
3250,0.0218116313781747,0.006992335563925386,0.0177683367972633,0.005314306272938776,0.188255623222486,0.7252520424950049,0.316944294811641,0.02,0.5785933333333333,0.8,0.7,0.05,0
3251,0.019707658896334846,0.01001653617916375,0.025363316464100744,0.011273829592243337,0.3742843233066292,0.4267983626905592,-2.797201642633298,0.02,0.057403333333333334,0.8,0.7,0.05,0
3252,0.004379489496749398,0.009344523364659407,0.023673146619569454,0.021284637695088406,0.6606422200077282,0.1800336750732024,-4.158206224245079,0.02,0.015425,0.8,0.7,0.05,0
3253,-0.0010988651940487565,-0.00015630954093228766,-0.00042324439379913645,0.01093972169827541,0.9886000092687532,0.004979389803455284,-2.7303739572132146,0.02,0.061336666666666664,0.8,0.7,0.05,0
3254,-0.010248048482144041,-0.03405091042326648,-0.08501495150435015,0.028780505367168786,0.23675995526556282,0.6256917507576306,4.80394772450781,0.02,0.9916633333333333,0.8,0.7,0.05,0
3255,0.02729253342741042,0.016484885886473802,0.04180107236069981,0.015062280045153793,0.2737584365666512,0.5626324880499616,-3.429279018822145,0.02,0.03128,0.8,0.7,0.05,0
3256,0.006880096523109411,-0.03204313250730446,-0.08063885938309506,0.023877902350696385,0.1796097441263278,0.745670105834074,4.393848524648477,0.02,0.987825,0.8,0.7,0.05,0
3257,0.006613226834026486,0.0015656187017829193,0.0039854116654245665,0.007410232177994406,0.8326703838966267,0.07952688188788341,1.7589052220483545,0.02,0.8529966666666666,0.8,0.7,0.05,0
3258,0.014195428051378101,0.004272518752790379,0.010884975052104874,0.006009920881677741,0.4771394005395315,0.3213547194075775,1.0611202537327389,0.02,0.7434533333333333,0.8,0.7,0.05,0
3259,0.004661813179612675,0.0038885248603438382,0.009873023949164396,0.008179323134809275,0.6344953912447469,0.19757152812285275,-2.023407800393774,0.02,0.11645833333333333,0.8,0.7,0.05,0
3260,0.007874868811351288,-0.014437220827279384,-0.03665018578957029,0.012978905487606197,0.26598321299846417,0.5751457721365746,3.1200518609295864,0.02,0.9573566666666666,0.8,0.7,0.05,0
3261,0.04437725559762604,0.00010302071119489578,8.316083078736433e-05,0.028280993826842512,0.997093509032332,0.0012641109436768883,-4.741197894913374,0.02,0.008685,0.8,0.7,0.05,0
3262,0.03265526624099275,0.011420174237102522,0.028940817406597184,0.006633070953599681,0.08512344080600741,1.069950829916736,-1.4273163649879685,0.02,0.193955,0.8,0.7,0.05,0
3263,0.017314376652336802,0.022347776684297445,0.05781900323568048,0.010113011970229725,0.027118751664207286,1.5667303058751887,2.532739327232906,0.02,0.9270516666666667,0.8,0.7,0.05,0
3264,0.010941747672485036,-0.004958473336509053,-0.012748698215898841,0.014918019860931844,0.7396012304952267,0.13100237496440265,-3.420788844889583,0.02,0.03201333333333333,0.8,0.7,0.05,0
3265,0.014412263623953947,-0.00987428078147682,-0.025337695313227226,0.0076218790883364595,0.1951416309145767,0.7096500696738255,-1.8338580600712313,0.02,0.13774666666666666,0.8,0.7,0.05,0
3266,0.02116274514008178,-0.0253345176444578,-0.06570169533617168,0.019729097678975367,0.19910017092781618,0.7009283671299209,-3.984872694656728,0.02,0.018108333333333334,0.8,0.7,0.05,0
3267,0.020347110030314457,0.0071495529978112034,0.01826203769179826,0.005339260275668116,0.18055338862107373,0.7433943563336738,-0.37035203307509423,0.02,0.4088716666666667,0.8,0.7,0.05,0
3268,0.026357393679898,0.003317772344981464,0.008565003574183768,0.02093433297805035,0.8740748434372377,0.05845137892147409,4.1085619553295,0.02,0.98402,0.8,0.7,0.05,0
3269,0.06409501765726901,0.03760718939038219,0.09410947295031392,0.02445133529615028,0.12403825836125616,0.906444340382197,-4.434337065650832,0.02,0.011588333333333334,0.8,0.7,0.05,0
3270,0.013410277908419947,0.004991510156560952,0.012771265336309472,0.008787157297829832,0.5700036868536942,0.24412233524849694,2.205921879781129,0.02,0.900895,0.8,0.7,0.05,0
3271,0.017348850522867883,0.004716488881934689,0.012001821317442513,0.006153315188203007,0.4433814820056572,0.3532224493151272,-1.1582753537517994,0.02,0.23896,0.8,0.7,0.05,0
3272,0.0162746385418516,0.003452883569371454,0.008843822057713288,0.006193678011344123,0.5771959963679012,0.2386766899856092,-1.178413729448431,0.02,0.23484166666666667,0.8,0.7,0.05,0
3273,0.02563767790586471,0.003666968386563313,0.009298516970686913,0.007172589706801617,0.6091777783007026,0.2152559473212254,-1.661567863224378,0.02,0.15909,0.8,0.7,0.05,0
3274,0.020410602671851085,0.004358159874774762,0.01112682612229397,0.01257421446714075,0.7288956020758063,0.13733467015825704,-3.0457802564441403,0.02,0.04566833333333333,0.8,0.7,0.05,0
3275,0.023487160653956344,0.0001064770315821018,0.0002689472318128112,0.005889355220040863,0.9855753731373826,0.006310156888419686,-0.9688764949369384,0.02,0.2736,0.8,0.7,0.05,0
3276,0.011971857108553146,-0.0022065639536270137,-0.005644288604451816,0.00789614571684048,0.779900861559839,0.10796059989145977,-1.933779835116044,0.02,0.12654166666666666,0.8,0.7,0.05,0
3277,-0.0007139597600063778,-0.09565188358235294,-0.26308986703380766,0.0843070765247653,0.25655749899582114,0.590815286699854,-9.04007437467253,0.02,0.0009883333333333333,0.8,0.7,0.05,0
3278,0.016492139298072087,-0.00041381438886775633,-0.00105178458315309,0.005579431711467073,0.9408768366795501,0.026467223173411186,0.7041868545892536,0.02,0.669515,0.8,0.7,0.05,0
3279,0.016579741329802885,0.01714162587990887,0.044218911698726104,0.008234368620915339,0.037368318712444115,1.42749644162946,2.0375951960337524,0.02,0.8848333333333334,0.8,0.7,0.05,0
3280,0.055968478596702224,0.035803456775816964,0.08946977581722376,0.016853632860447852,0.03363869730141381,1.4731608311191369,-3.6994325347255312,0.02,0.02472,0.8,0.7,0.05,0
3281,-0.015741976258050176,-0.005365897705142369,-0.013979399609642493,0.031357257983838406,0.8641283138302609,0.06342176463815281,-4.946692055170105,0.02,0.007063333333333333,0.8,0.7,0.05,0
3282,0.016027387051212788,0.0038127071440042693,0.009713631679949826,0.006101670095546372,0.5320610573240572,0.2740385268452297,-1.1247346735234418,0.02,0.24503833333333333,0.8,0.7,0.05,0
3283,0.018111444846601384,-0.0024999733158029614,-0.006434883237119936,0.005476982220040578,0.6480657902318397,0.1883809032585712,-0.5829026397808484,0.02,0.35856,0.8,0.7,0.05,0
3284,-0.0044048035023931086,-0.0073144363021659265,-0.018775933854754852,0.01537137395260662,0.6341827285178915,0.19778558982629665,-3.4778748285803696,0.02,0.030096666666666667,0.8,0.7,0.05,0
3285,0.03160374500715083,-0.005053692185165873,-0.013319799825018425,0.041993414702797764,0.9042099583864973,0.04373071423549068,-5.534114365772404,0.02,0.003923333333333333,0.8,0.7,0.05,0
3286,0.011857782676102617,0.011503052712945716,0.029057480966226033,0.006032374896457448,0.05653531979058174,1.2476801469122036,-1.0821473994674975,0.02,0.252915,0.8,0.7,0.05,0
3287,0.014372638267289472,0.002527222230644032,0.006416562117457648,0.008041766528554786,0.7533220003784307,0.1230193490370399,-1.9800006426904961,0.02,0.12114,0.8,0.7,0.05,0
3288,0.019077679852988527,-0.0005659626049650515,-0.0014448778107674961,0.005252169319048859,0.9141877591263142,0.03896459816316863,-0.058874217439470966,0.02,0.48514,0.8,0.7,0.05,0
3289,0.03439191653357055,0.01937835465135215,0.05006989449826286,0.010740705489181044,0.0712003415073163,1.147517923295906,2.678902958521328,0.02,0.9359733333333333,0.8,0.7,0.05,0
3290,0.026748876120415193,0.0030120549797910414,0.007751496557079787,0.008979389074902679,0.7372924668752148,0.13236020338326943,2.254148970475347,0.02,0.9055183333333333,0.8,0.7,0.05,0
3291,0.007036332540025899,-0.0003440768850037704,-0.0008835690553603238,0.007124349418569869,0.9614804200642858,0.017059555465667595,-1.6488590131848189,0.02,0.161905,0.8,0.7,0.05,0
3292,0.004516601217097127,-0.004674368429502157,-0.01189884179070228,0.0067286527100433365,0.4872458067870179,0.3122518897107938,1.467857633061903,0.02,0.8129,0.8,0.7,0.05,0
3293,0.024016522558604984,0.00950892473027557,0.024296006382285344,0.005375914719350344,0.07692704639536502,1.1139209419262146,0.4395044363579148,0.02,0.607285,0.8,0.7,0.05,0
3294,0.03553453078266822,0.016321972789232968,0.04127795267487701,0.01868067722702114,0.3822622570485842,0.41763858025646305,-3.8843061476331755,0.02,0.020096666666666665,0.8,0.7,0.05,0
3295,0.026064945247295728,0.028949876821516236,0.07263624747852447,0.04373320617320189,0.5079932864200504,0.29414202726330996,-5.629722531018467,0.02,0.003598333333333333,0.8,0.7,0.05,0
3296,0.012759026478081515,0.00038149333553182753,0.000975403076419557,0.005493234601122934,0.9446331416130057,0.024736821656672084,-0.6045943936571145,0.02,0.35326,0.8,0.7,0.05,0
3297,0.012659225214183658,-0.02332845745245984,-0.060769064643103415,0.01892228809105751,0.21762947326681725,0.6622822890733309,-3.905746969474282,0.02,0.019728333333333334,0.8,0.7,0.05,0
3298,0.01285294792964121,-7.411703669677882e-05,-0.00019077550112821503,0.005461338987311958,0.9891720649137664,0.004728156994435272,-0.5666468544978904,0.02,0.3619983333333333,0.8,0.7,0.05,0
3299,0.012874060217947736,0.0019309871182193095,0.004933447562761042,0.006877571353119094,0.7788900036109301,0.10852386992408358,1.5343801780385944,0.02,0.823,0.8,0.7,0.05,0
3300,0.014868104133424844,0.01458542001598868,0.037058695393686406,0.005985958114532473,0.014825833344111944,1.828980886052895,-1.0490392586044825,0.02,0.25925,0.8,0.7,0.05,0
3301,0.030838624154859003,0.005440827614108259,0.013839942881762836,0.0146906700753219,0.7111147276063066,0.14806032677118453,-3.374366039022317,0.02,0.03299833333333333,0.8,0.7,0.05,0
3302,0.013273666411917384,0.0009537166006328274,0.0024187107589384014,0.00775335173163301,0.9021015483125132,0.044744571782409884,-1.8845518585099403,0.02,0.13199,0.8,0.7,0.05,0
3303,0.013385227486754003,0.009954457040690161,0.02539219187433239,0.007727202762291046,0.19766399218802277,0.7040724375063687,-1.8766447667233703,0.02,0.13300333333333333,0.8,0.7,0.05,0
3304,0.01161393959017741,0.004391951709666743,0.011154414173200488,0.00711547184747896,0.5370766334249729,0.26996374204890133,-1.6445162751339553,0.02,0.16230333333333333,0.8,0.7,0.05,0
3305,0.04891309228831393,0.044068196236321085,0.11000541510821925,0.013590375095497983,0.001184429684302909,2.926490716811779,-3.2257857396579013,0.02,0.038535,0.8,0.7,0.05,0
3306,-0.04881754021204933,-0.018781317719879436,-0.04677299848544412,0.05959111205528155,0.7526327486742879,0.12341688851535583,6.2679125508008235,0.02,0.9980633333333333,0.8,0.7,0.05,0
3307,0.0243813339411024,0.020252506913108904,0.05175463114325839,0.005414609258549185,0.00018376780959397743,3.7357305611766494,-0.49916942475944925,0.02,0.37734666666666666,0.8,0.7,0.05,0
3308,0.01115990002314844,-0.0006435562605005601,-0.0016452003511889044,0.0054692515012198266,0.906330668584154,0.04271332402171605,0.5752324543759901,0.02,0.6398733333333333,0.8,0.7,0.05,0
3309,0.017209767206968974,0.006544117919024824,0.01676023836955538,0.005384225323884829,0.22420433127266215,0.6493560017783014,-0.44863218073384825,0.02,0.3894166666666667,0.8,0.7,0.05,0
3310,0.02004285128786094,0.00856495793255546,0.021993037894025593,0.008266948997112038,0.3001796392870253,0.5226187686056523,2.052300561425067,0.02,0.8860533333333334,0.8,0.7,0.05,0
3311,0.005128048389664342,0.00172255068596257,0.004408206962370582,0.008875748814376933,0.8461180621257803,0.07256903394398963,2.2267756685353923,0.02,0.90316,0.8,0.7,0.05,0
3312,0.00811321491505966,0.009643549791318023,0.024552884126982078,0.005939434160413813,0.10445097663609824,0.9810874949303422,-1.0145021005712032,0.02,0.2658333333333333,0.8,0.7,0.05,0
3313,0.015845331127193787,0.012351292146604784,0.031515333533696836,0.005415458786211127,0.02256341385997679,1.646595190664604,-0.5030305972329766,0.02,0.37698333333333334,0.8,0.7,0.05,0
3314,0.014957277461711454,0.012881662664358019,0.03283065689988075,0.0052830196093024695,0.014755934915622212,1.8310332689947373,0.22455722121196398,0.02,0.5561883333333333,0.8,0.7,0.05,0
3315,0.023202936594538495,0.007616965539025882,0.019488591682751712,0.005814266425000175,0.19017974709820695,0.720835734463895,0.9209582992890797,0.02,0.7146,0.8,0.7,0.05,0
3316,0.0010106701301260178,0.008514062431344132,0.021567186429509687,0.009886921395693707,0.38915877201284665,0.4098731756897374,-2.5006416286457807,0.02,0.07616833333333334,0.8,0.7,0.05,0
3317,0.0062280529716482735,0.05141789065170448,0.12705161709905644,0.03846761736272794,0.18133563733852032,0.7415168369495221,-5.39955879733523,0.02,0.004635,0.8,0.7,0.05,0
3318,0.01140182701207337,0.00814534248721286,0.020743281357694154,0.006537838929611575,0.21280959252065712,0.6720087998502248,-1.3769637584216787,0.02,0.20180166666666666,0.8,0.7,0.05,0
3319,0.03216381818560906,0.017208734116107516,0.04372893308710245,0.0055153617102258945,0.0018076138428833946,2.7428943414585323,-0.6346046599916231,0.02,0.34587833333333334,0.8,0.7,0.05,0
3320,0.03351610258435839,0.02377663119552099,0.05950106882342631,0.026308637269577613,0.36612394261372416,0.4363718695751123,-4.613787204969354,0.02,0.010006666666666667,0.8,0.7,0.05,0
3321,0.0214399758739218,0.01407463744030978,0.035833176883512466,0.008593139714517911,0.10144416083259258,0.9937729460792976,-2.1568270428208227,0.02,0.104,0.8,0.7,0.05,0
3322,0.02329555347183833,0.00429127817565347,0.010949579941297595,0.005291216615736208,0.4173546546950315,0.37949473851329757,0.25172037207837183,0.02,0.5624533333333334,0.8,0.7,0.05,0
3323,-0.0023366166766181267,0.001963470369956223,0.004961645356802709,0.013355002686353631,0.8831151776898643,0.05398265115280325,-3.1720152683749756,0.02,0.04022666666666667,0.8,0.7,0.05,0
3324,0.013959814600418011,0.0036528455624899245,0.009281807548729969,0.0070325308282575055,0.60346705462152,0.219346434575137,-1.6037652387354255,0.02,0.16714333333333334,0.8,0.7,0.05,0
3325,0.025944590784032537,0.0041994911799830455,0.010616928491820478,0.018574074280481846,0.8211281256041438,0.08558907198970668,-3.887011139493712,0.02,0.02037,0.8,0.7,0.05,0
3326,0.012482340932707314,0.005127315454428019,0.013027354591259508,0.007508033797786527,0.49466337007258776,0.3056902480436114,-1.7912014661577438,0.02,0.14239,0.8,0.7,0.05,0
3327,-0.0005438215521147038,-0.022580588383334467,-0.05714250243132389,0.010349345210652686,0.029121535704102815,1.535785726535104,2.6007344534930175,0.02,0.93112,0.8,0.7,0.05,0
3328,0.01683791027835898,0.0010078893926544665,0.002618270973285342,0.014625639207457998,0.9450592669387508,0.02454095498559944,3.369558143912081,0.02,0.9666783333333333,0.8,0.7,0.05,0
3329,-0.02911438531325685,-0.012231384358646532,-0.031387135503233445,0.016809195737716293,0.466821560219991,0.33084909421119946,-3.6495658179119115,0.02,0.02505,0.8,0.7,0.05,0
3330,0.007433021626115216,0.021633755051050405,0.054511657231700136,0.01724943229135232,0.2097794935967281,0.678236967300955,-3.713611695280732,0.02,0.02363,0.8,0.7,0.05,0
3331,0.017645297713844724,0.002551408396622344,0.006558741639031918,0.007874132696418902,0.7459198235072138,0.12730785091832822,1.920176865679965,0.02,0.872505,0.8,0.7,0.05,0
3332,-0.06644491918627467,-0.012252694499088454,-0.03222129510766519,0.0545245082987917,0.822197861083551,0.08502365735476822,-6.032802963951361,0.02,0.0023266666666666666,0.8,0.7,0.05,0
3333,0.038568838080233404,0.016136020779851094,0.041504306869526,0.006501659639911783,0.013070923206681804,1.883693736871805,1.3525676317623148,0.02,0.7943966666666666,0.8,0.7,0.05,0
3334,0.028556600699340635,0.008863651785067228,0.02264524159564559,0.006065758791744776,0.14394405323280526,0.8418062724429025,1.0979487055310917,0.02,0.750275,0.8,0.7,0.05,0
3335,0.024640702701413247,0.006156890577389394,0.015625042649951255,0.006215571492659954,0.32190094301283345,0.49227775104141336,-1.200689657056332,0.02,0.23194,0.8,0.7,0.05,0
3336,0.10094525426860113,0.060273407876548286,0.14756478064498407,0.08096305229413708,0.4566008165758706,0.3404633161614262,-9.549539086422852,0.02,0.00104,0.8,0.7,0.05,0
3337,0.04613356665126312,-0.04995486760306904,-0.13174957265319864,0.03261717711896621,0.125633291982203,0.9008952602143717,-5.051533347789059,0.02,0.00658,0.8,0.7,0.05,0
3338,0.006612238641413445,0.008617652194504692,0.021583375821131356,0.03235577016521136,0.7899769801226034,0.10238556383789767,-5.020184058931104,0.02,0.00661,0.8,0.7,0.05,0
3339,0.019095582639330692,0.011206974843745339,0.028475950884298558,0.0053078387666321124,0.03473787919606852,1.4591966994628975,0.30053507956747993,0.02,0.5746416666666667,0.8,0.7,0.05,0
3340,0.01891222886981601,-0.03621756490917497,-0.09550888191597445,0.02817542063494523,0.19864164241577964,0.7019297025898128,-4.72095037073416,0.02,0.008826666666666667,0.8,0.7,0.05,0
3341,0.024327350271469206,0.007409466342505332,0.018862124600603606,0.0067137176988258645,0.2697532791212024,0.5690332673286923,-1.4571083718075606,0.02,0.18814166666666668,0.8,0.7,0.05,0
3342,0.015891574739353046,0.005869013902847332,0.014942720278659685,0.007858544436834789,0.4551648659050942,0.3418312684329133,-1.9145193880541955,0.02,0.127835,0.8,0.7,0.05,0
3343,0.03337880213463264,0.02067579897678289,0.052303086445889393,0.012367483607153711,0.09456632067798078,1.0242635078690194,-3.002816794163058,0.02,0.047135,0.8,0.7,0.05,0
3344,0.03322841900503614,0.024413421211943346,0.061588781116644016,0.012270267135726457,0.04663054445577728,1.3313295137164431,-2.9942332765800543,0.02,0.04788833333333333,0.8,0.7,0.05,0
