feature,beta_true,a,b,c,d,logOR_hat,se_wald,p_wald,neglog10p
68,-0.051085808090515286,148329,151428,152583,147660,-0.05347368328753076,0.005164455865336698,4.006226139235399e-25,24.397264539752836
69,0.007881927509966429,150583,150061,149274,150082,0.008870787538193377,0.005163994395514565,0.08583034676704572,1.066359132858854
70,0.03794429848199445,151358,148440,148626,151576,0.03912099108056203,0.005164217340230061,3.580339901796991e-14,13.446075741381957
71,-0.00921853210637191,149320,150097,150440,150143,-0.007166234115473291,0.00516398890798624,0.16521858185635596,0.7819411098978862
72,-0.025122171021929728,148754,151794,150579,148873,-0.03162456821650631,0.00516415163309055,9.13322023260668e-10,9.039376069927627
73,0.023307422519631145,150700,149312,148766,151222,0.02562729794531989,0.005164083363195677,6.955449606238751e-07,6.157674791596098
74,0.007852753091427361,150121,149730,149622,150527,0.008638291183681026,0.005163983752397761,0.09436746951490861,1.0251776905003234
75,0.027757921706165214,150620,149144,148813,151423,0.027234496461526248,0.005164099600898447,1.3361793966834175e-07,6.874135229166427
76,-0.010696117567022198,149210,150372,150868,149550,-0.01653195645849006,0.005164018464792139,0.0013677369376018916,2.863997424205041
77,-0.04591245996985558,148251,151971,151920,147858,-0.0518844697539804,0.005164405923664871,9.51386488688866e-24,23.021643020594837
78,-0.003408558877041741,149973,149820,150142,150065,0.0005077232898229878,0.005163970838962389,0.9216779395662542,0.035420807258171955
79,-0.013813480095063314,148883,150867,150384,149866,-0.016688297116487998,0.005164031426873364,0.001230814637451277,2.9098073475509048
80,0.0240225300056651,150844,148321,149264,151571,0.03220485067527195,0.005164156983753218,4.482530324275809e-10,9.348476763757725
81,0.0059994943763473805,150134,149522,149901,150443,0.007693862509753907,0.005163982173692378,0.1362482160739105,0.8656691753216227
82,-0.05053001533917036,148153,152206,151544,148097,-0.04999772358219914,0.005164378770608489,3.6220335469385923e-22,21.44104753160814
83,-0.03703077364193323,149162,151378,151327,148133,-0.03607947546303249,0.005164194758303951,2.8189498041531475e-12,11.549912657357696
84,0.027383201762105097,151183,148649,148739,151429,0.03482686138235058,0.005164165893211721,1.54140724753339e-11,10.812082603338618
85,0.021061748734349715,150065,149533,149716,150686,0.010009431331925594,0.005163991343170869,0.05258505252983771,1.279137687906187
86,-0.019837215149466868,149435,150805,150619,149141,-0.01898733477627569,0.005164029110144269,0.00023613639294290168,3.6268370750293615
87,-3.249577310910068e-05,149885,150048,149848,150219,0.0013858682052182568,0.005163971671525112,0.7884125726885751,0.10324645871307414
88,0.01380559162628499,150816,149183,149230,150771,0.02116012939178305,0.005164041504669816,4.174722791914348e-05,4.379372357051969
89,0.014512977536222825,150379,149497,149390,150734,0.014838756842254757,0.005164006680980944,0.004059551484805088,2.3915219463327215
90,0.027149371462360728,151074,148879,149099,150948,0.02696068943602625,0.005164087416569907,1.7814778587927523e-07,6.7492195709351295
91,0.007946916502165386,150716,149937,149011,150336,0.014034678829217481,0.005164015418189875,0.006572071317786,2.182297732401786
92,-0.0029381486205880417,149857,150217,150204,149722,-0.0056135195028217755,0.005163974538067383,0.27701291766841063,0.5574999784398716
93,-0.008020113952970755,150121,150348,149931,149600,-0.003721081785320701,0.005163977813357962,0.4711652629299916,0.32682673578022275
94,0.032710994274749286,151188,148954,148963,150895,0.0277727472307679,0.005164094876468111,7.529797821302522e-08,7.123216684658724
95,-0.06974016897695155,147513,152347,152472,147668,-0.06425875396622106,0.005164636119453954,1.5445251509468532e-35,34.81120501528192
96,-0.004296078119533799,149886,149822,150268,150024,-0.0011979989216547072,0.00516397254487262,0.8165444375091753,0.08802017536102245
97,0.0010224708252270225,149742,150236,150187,149835,-0.005640054706066717,0.0051639744804370434,0.2747484550924236,0.5610647409307569
98,-0.04416282230387427,148565,151585,151677,148173,-0.04349655560397721,0.0051642768748887,3.6827034328110665e-17,16.433833253363265
99,0.01031185264859818,149843,149740,149655,150762,0.008057385057412802,0.005163991835032222,0.11868861015930886,0.9255909557067364
100,-0.020179204119154963,148851,150822,150483,149844,-0.01740983792612394,0.005164034003766097,0.0007479698034858803,3.12611593481491
101,0.02672187466523308,150829,148749,148738,151684,0.0334993519841544,0.005164160599111869,8.762511256100946e-11,10.057371411141188
102,-0.003891328399043453,149868,150352,150016,149764,-0.004905521923899323,0.0051639748426398945,0.3421372633426555,0.4657996227375532
103,0.020732954861106177,150827,148737,149237,151199,0.027014952599741647,0.005164092554400653,1.6831587094087272e-07,6.773874931338081
104,0.03776448787567645,151773,148534,148692,151001,0.03698137889290316,0.005164198646892769,8.002817279097733e-13,12.096757098835829
105,0.011864639172955473,150725,149394,149046,150835,0.020801344785187578,0.005164040941542105,5.622611874153117e-05,4.250061894568365
106,-0.027133227235187178,149071,151022,151000,148907,-0.02696061598937686,0.005164086885418535,1.7816095270529304e-07,6.749187473603422
107,-0.04691944673154934,147984,151612,152326,148078,-0.05250408998276412,0.005164421306393389,2.7978146930609955e-24,23.55318105340607
108,0.054326619893164,152163,148231,147283,152323,0.05982760757122208,0.005164560455777362,4.952287047989832e-31,30.30519419037222
109,-0.0034482624862252906,150122,150143,150195,149540,-0.004510395651642967,0.005163977379705035,0.3824263300535693,0.41745221419061707
110,-0.021334404599759278,149559,150604,150541,149296,-0.015267420582293242,0.005164007860025814,0.0031114610740483302,2.5070356278891395
111,0.004469642397055615,149939,149951,149577,150533,0.0062909685445179135,0.00516398263297799,0.223132905272738,0.6514363798523684
112,-0.005930663161877636,149777,149960,150498,149765,-0.006103446429288211,0.005163979341150883,0.23723468157004246,0.6248218207315768
113,0.02640266238316176,151355,149050,149045,150550,0.025393147340857198,0.0051640824236907495,8.776296409190598e-07,6.056688717395287
114,0.0010512262843678111,149878,149863,149832,150427,0.004063323127444288,0.005163976181140446,0.4313641848105919,0.36515591622195576
115,0.0004260152669714002,149557,149947,149886,150610,0.002214394475909589,0.005163985920578553,0.6680578825403243,0.1751859073166533
116,-0.022140442872785694,149124,150668,150920,149288,-0.02117306435865353,0.00516404282355723,4.1298119684454706e-05,4.38406972144906
117,0.014549035410874574,151414,149408,148963,150215,0.021706564132213103,0.005164068495325945,2.6295365653393155e-05,4.580120785673995
118,-0.03203318878303116,148813,151501,151266,148420,-0.03689540231593197,0.005164191898421561,9.034528513461466e-13,12.04409450711466
119,0.020631829684969853,150343,149614,148650,151393,0.023145184473943644,0.005164084756101747,7.396308152008483e-06,5.130985003147129
120,0.04721747686777224,152214,148123,148171,151492,0.04941005711362941,0.005164370494986357,1.0953372126068396e-21,20.96045215750976
121,-0.047240669070023854,148755,151449,151820,147976,-0.04359364210016109,0.005164286697751972,3.136462182260383e-17,16.50355994457959
122,-0.07641331792762858,146513,153086,152881,147520,-0.07958150905926209,0.005165006963703175,1.4501712691189106e-53,52.838580703392076
123,0.019113289162734734,150395,149197,149715,150693,0.014508705430249104,0.005164008299677961,0.004960586078039281,2.3044670099166904
124,0.07894372645763524,152722,147689,146711,152878,0.07468586706343698,0.005164883941479708,2.1579678976334226e-47,46.66595502025754
125,-0.031012522163888157,148287,151388,151238,149087,-0.035021102460972016,0.005164176772014074,1.1889658671708705e-11,10.924830612927247
126,-0.03875139076009879,148001,151437,151970,148592,-0.04542935284531163,0.005164311350464151,1.407877527469387e-18,17.851435123217804
127,0.018248534975722507,151065,149136,148926,150873,0.025840365353798574,0.005164078104985248,5.619123148382129e-07,6.250331449827729
128,-0.026048805736742762,149257,150848,150726,149169,-0.020986712581842683,0.005164040587957252,4.823675812945632e-05,4.316621887721112
129,-0.015678626176348232,149358,150673,150291,149678,-0.012852868847905638,0.005163999404886751,0.012812569124982175,1.8923637785354026
130,-0.010786025207921495,149977,149730,150313,149980,-0.000569556082154149,0.005163974114886816,0.9121761047953935,0.03992130864784053
131,0.016483481762845895,150833,149479,149432,150256,0.014516367616955664,0.005164007967005347,0.004937764416472964,2.3064696343446447
132,-0.012557834366832707,149937,150145,150511,149407,-0.00874830433825218,0.005163987498884667,0.09024653559815782,1.0445694608847051
133,0.008609884894618234,150336,149634,149894,150136,0.006293627977454923,0.00516397712502478,0.22293682556495598,0.651818187156028
134,-0.005469682973972318,150239,149875,150377,149509,-0.003363125307865215,0.005163982279282429,0.5148748890844135,0.2882982885922774
135,-0.026171176939722384,148806,151115,151146,148933,-0.03014730840575981,0.005164116103941927,5.2880376122534585e-09,8.276705464502742
136,-0.009909454159354687,149939,150299,150177,149585,-0.006347882804665783,0.005163977707114819,0.21897349973775382,0.659608440475139
137,-0.02944705660349163,148430,151585,150777,149208,-0.03149357051508659,0.00516414728765912,1.0706602721888207e-09,8.970348311912586
138,0.0002018594541945113,150269,149685,149778,150268,0.0071600802137229665,0.005163977585982868,0.16558096819606172,0.780989582300076
139,-0.034821721461813324,148285,151134,151591,148990,-0.03633755675701494,0.005164192474301712,1.9720632012222246e-12,11.705079170783131
140,-0.03386209353155468,148344,151456,151278,148922,-0.03645765595549052,0.005164189009134423,1.668552906975871e-12,11.77766001805121
141,0.04514231077389905,151859,147913,148129,152099,0.05277612860585248,0.005164420165391994,1.6271488834359187e-24,23.788572707483283
142,-0.0016478527961889089,149686,149457,150513,150344,0.00040758181200218626,0.0051639914236258425,0.937090154253411,0.028218625108695702
143,-0.0016700931758405627,149780,149688,150974,149558,-0.008808906865321434,0.005164006039047638,0.08804008044179149,1.0553195693057615
144,0.01584937628255602,150916,149562,149031,150491,0.018761249255015055,0.005164032639209836,0.00028007799991358194,3.552721003605478
145,-0.013039777296052405,149623,150612,150370,149395,-0.013093271381050315,0.00516399843848889,0.011228982523387073,1.9496595940945347
146,-0.007080909378098387,149714,150174,150996,149116,-0.01559658226590191,0.005164023230188159,0.002525756294499587,2.5976085560213944
147,0.013172751772813024,150499,149722,149270,150509,0.013442290037416557,0.005164001299700335,0.009239135582114377,2.0343686596758994
148,0.008750334829741666,150663,149627,149168,150542,0.016068897944136677,0.005164014111554497,0.0018600912656563749,2.7304657465355473
149,-0.035919495333776544,148982,151287,151825,147906,-0.04150466835996291,0.005164268205578756,9.21454493024935e-16,15.035526107993654
150,0.025820175988694755,151170,149156,148430,151244,0.03219314598140461,0.005164144198332548,4.547456001659656e-10,9.342231494205954
151,-0.018293957619019075,149338,150325,150970,149367,-0.01726214295437468,0.005164023203527982,0.0008294655407605532,3.0812016515545086
152,-0.032721409494776414,147947,151233,151490,149330,-0.036328465308182366,0.005164211037512673,1.9974844593472676e-12,11.69951659086052
153,-0.02790019959825028,148160,151147,151233,149460,-0.031752891783196624,0.0051641566305637735,7.811658106088645e-10,9.10725677279437
154,-0.01210060491701605,149050,150712,150597,149641,-0.017457155220934613,0.0051640236098284414,0.0007234523441774585,3.1405900717908577
155,0.05042005428347383,152345,148273,147778,151604,0.05265305146935141,0.005164427862056516,2.080346640084856e-24,23.681864294204022
156,-0.036422647861016386,148608,151239,151035,149118,-0.030322958474776868,0.005164121945828219,4.309540538360596e-09,8.365569029674843
157,0.00495977012731832,150193,149853,149807,150147,0.004533320269775763,0.005163972565437286,0.3800117831418419,0.4202029368722874
158,-0.06623806508801094,148038,152407,152775,146780,-0.06911672956273957,0.005164765498032857,7.667793358199113e-41,40.115329599576334
159,-4.85496478077442e-05,150351,150281,150058,149310,-0.004531503713843755,0.005163988793738875,0.38020423242252854,0.4199830528900437
160,0.027872046029536354,150629,149131,149066,151174,0.024036995879319862,0.005164066698127797,3.2450929621852823e-06,5.488772857450421
161,-0.007332744840017105,149421,150060,150700,149819,-0.01013056209949003,0.005163993879433384,0.049789407146372956,1.3028630449354601
162,-0.019499849112430558,149329,149854,151341,149476,-0.015909232402618052,0.005164041812436264,0.0020646508594169047,2.6851533787042023
163,0.007173107964491799,149974,150147,149694,150185,0.002121781487401128,0.005163973499478923,0.6811593843781305,0.16675125569818108
164,0.02169340857619543,150764,149093,148827,151316,0.027731143356876,0.005164098628174323,7.874224573044654e-08,7.103792203281721
165,0.020562677761079055,149873,149576,150082,150469,0.004558900259722479,0.005163981307042973,0.37732994529990216,0.4232787273660745
166,0.06111486709679716,152316,147307,147708,152669,0.06647307142694395,0.005164686378461714,6.581256210108322e-38,37.18169120166767
167,0.006480817095413604,149759,149846,150364,150031,-0.0027978371225647414,0.00516397535782475,0.587956921966309,0.23065449235527197
168,-0.018355155603745458,149460,150485,150655,149400,-0.015199744119102505,0.005164006934436211,0.003246274399363906,2.4886147731441475
169,-0.00390332243829574,149847,150030,149985,150138,-0.0002009178241679651,0.005163970438702543,0.9689640374838194,0.013692341228038906
170,-0.0022462852784783257,149764,149792,150469,149975,-0.0034754011404647097,0.005163978340206385,0.5009419050316068,0.3002126369813407
171,0.0033691046025673852,150089,150632,149232,150047,0.0018351054595991268,0.005163997897787505,0.7223159705306392,0.14127278270768287
172,-0.0009303777644850247,150021,150306,150076,149597,-0.005094735424776501,0.0051639767192369936,0.32384294957274984,0.4896655535891855
173,0.005390137473218663,149995,149959,149613,150433,0.005705859970619886,0.005163978908348812,0.2691878445610667,0.5699445549950226
174,-0.051769395670175876,148089,151919,151921,148071,-0.05120262943411991,0.005164392274744912,3.598716616860708e-23,22.443852350785047
175,0.025705113042196248,151192,149928,148880,150000,0.015890002238852494,0.0051640460352896,0.0020906370918993005,2.679721348657336
176,-0.017807644935540674,149274,150714,150689,149323,-0.018706760739884174,0.00516402570378348,0.00029175250040559884,3.5349854132339176
177,-0.03634899275038183,148186,150940,151873,149001,-0.037505668324370696,0.005164218156608578,3.797100543120792e-13,12.420547903059191
178,0.019759996962525984,150763,149170,149325,150742,0.020067032907889297,0.005164034525878343,0.00010194243747914309,3.9916449864910235
179,0.040815853505057634,151336,148368,148913,151383,0.036257541994762825,0.0051641857038140825,2.2034871315789708e-12,11.656889481437503
180,0.015275918497782417,150064,149658,149748,150530,0.007917671001945422,0.005163982524104506,0.1252145171442017,0.9023453168913478
181,0.004993338708879316,149830,149820,149647,150703,0.007098546112903585,0.0051639886442337735,0.169247840626629,0.771476863617246
182,-0.028883789741615706,149459,150483,151063,148995,-0.020612164578535944,0.005164045646596427,6.566331750800827e-05,4.182677179190826
183,0.08,153467,146804,146776,152953,0.08560998057233797,0.005165155600045168,1.065080020100013e-61,60.97261776219486
184,0.027273815825420267,151098,149421,148771,150710,0.024109976974549866,0.005164071261880633,3.0297524845688917e-06,5.51859284970782
185,-0.035299754277289715,148478,151747,151037,148738,-0.037116208563851484,0.005164199587775024,6.612663196833461e-13,12.179623596679306
186,-0.02415619732534707,149058,150931,150972,149039,-0.02537357470320627,0.005164073113295498,8.947344442224224e-07,6.048305843479552
187,0.0026949534494769664,150030,150069,149835,150066,0.001280590172033527,0.00516397025749024,0.8041455619937761,0.09466533054414704
188,-0.048171582256405276,148819,151748,151554,147879,-0.04403792630266859,0.00516429563781248,1.4969573698544427e-17,16.824790567259218
189,0.0052248220641272014,149817,150329,149731,150123,-0.0007970663835775239,0.0051639757620664,0.8773327486071769,0.05683565922694036
190,-0.01422381191994437,149050,150551,150978,149421,-0.020386314905300445,0.005164040839449186,7.889086346273894e-05,4.1029732905481975
191,0.03799460490374785,151653,148320,148400,151627,0.04373499560075887,0.005164277962912276,2.48033548774123e-17,16.605489572955772
192,0.029811271909663994,151085,149009,148415,151491,0.034349584479768894,0.005164167067634507,2.9007228393537863e-11,10.537493765540543
193,-0.08,147083,153119,152550,147248,-0.07559226261194305,0.0051648962177586605,1.6607075188322524e-48,47.779706848067626
194,0.0012921073694205096,150034,149652,149913,150401,0.005799251621476051,0.005163977521972833,0.2614288700738513,0.5826464541639033
195,-0.05011539750949598,148463,151873,152001,147663,-0.05166315348429636,0.005164409566785028,1.468216239091138e-23,22.833209976757775
196,0.03438087593126758,151107,148691,148583,151619,0.03634481741374267,0.0051641862195586,1.9521527773442734e-12,11.70948619703757
197,0.005208569852254298,150037,149659,149776,150528,0.00753080120020502,0.0051639819825923345,0.14474899911814373,0.8393844305640497
198,0.016991721466316705,150142,149232,149844,150782,0.012319662040504716,0.0051640049260298585,0.01704758857400157,1.7683370444175606
199,-0.033001682690310945,148919,151369,151526,148186,-0.03860688766263833,0.00516421792208165,7.670990201811656e-14,13.115148571979834
200,0.05665183889166909,151286,148280,148247,152187,0.0462997787833583,0.005164326521314368,3.094144028885629e-19,18.509459474251905
201,0.06258968407272653,153009,146791,147518,152682,0.07589380858641036,0.0051649080660767935,7.029993102034674e-49,48.15304510111812
202,-0.03299072412492183,148945,151636,151031,148388,-0.03556033203943229,0.005164182942289958,5.740108155414668e-12,11.241079924525849
203,0.011551254065620253,150274,149828,149492,150406,0.009067719346266193,0.005163984332672337,0.07909625007039998,1.101844105785981
204,-0.020861512736929645,148949,150695,150808,149548,-0.02004398731151792,0.0051640394024540974,0.00010383330482916897,3.9836633229463327
205,-0.000730287783462206,149614,150325,149946,150115,-0.003614523080256759,0.005163976960308225,0.48395884399598965,0.3151915693171889
206,-0.03921432754304799,148778,151284,151193,148745,-0.03302722889781751,0.005164145348521633,1.6003555450683543e-10,9.795783521026891
207,0.05785138786333291,152176,147099,147743,152982,0.06877767652952371,0.005164747733407644,1.8497590071021144e-40,39.73288484927444
208,-0.030028928847268956,148765,151270,151241,148724,-0.03348068006480868,0.005164150118963138,8.974407902525234e-11,10.046994194911044
209,-0.009173821476534835,149957,149856,150236,149951,-0.0012250595650507212,0.005163971501081639,0.812476770618334,0.09018904700938576
210,0.015537880324786674,150308,149706,149494,150492,0.010666784266547606,0.005163988680734885,0.038865363218836914,1.4104372692115625
211,-0.02006393378531554,148715,151584,150720,148981,-0.03071313155430492,0.005164132989096652,2.72445725161355e-09,8.5647200020502
212,-0.007414824439149112,149192,150725,150549,149534,-0.016987681588100823,0.00516401789064109,0.001003210384701271,2.998607980904193
213,-0.017463741907764316,149503,150004,150591,149902,-0.007931279833549722,0.0051639865553832496,0.12456704639015602,0.9045968329880496
214,-0.0041351302468259025,150083,149665,150564,149688,-0.0030460937015580887,0.005163984502612895,0.5552759693965856,0.25549112102461125
215,-0.036267937054153744,148362,152227,151258,148153,-0.046458904268914455,0.0051643313103491,2.3385213776635085e-19,18.631058655621263
216,-0.013570564181161163,148845,151294,150416,149445,-0.022795748359759643,0.005164069202390908,1.0133756138281147e-05,4.994229550911061
217,-0.0064103428148693355,149642,150555,149891,149912,-0.0059425793438440825,0.005163982241549743,0.24982499718082574,0.6023641088179611
218,-0.010340122039438139,149746,150424,150513,149317,-0.012495302572831478,0.005163997153534308,0.015533492683653722,1.8087308827972677
219,0.0017564740096073412,150112,150949,149714,149225,-0.008831893233736302,0.00516401489384023,0.0872147582704435,1.0594100185870328
220,-0.009081440114440115,149922,150290,149949,149839,-0.00318544343748144,0.0051639725900938455,0.5373276720718241,0.26976079293468397
221,0.023337401928473236,151030,149308,148654,151008,0.027178473081160028,0.00516409461735782,1.417470088883575e-07,6.84848609671715
222,-0.01001385950504486,149451,150605,150803,149141,-0.01877405492665701,0.0051640280158101095,0.0002773938362718226,3.5569031932370505
223,-0.004233932885759409,149900,150302,150096,149702,-0.005306618586907981,0.005163974903611293,0.3041272733092505,0.516944631757884
224,-0.02059749634545163,149153,150769,151065,149013,-0.024452815209452358,0.0051640672068618085,2.1885503328378337e-06,5.659843460920931
225,-0.01631346565837899,148993,150240,150609,150158,-0.011333654132016334,0.005164011438606443,0.02818236947029952,1.550022495803823
226,-0.039178876161952675,148869,151224,151351,148556,-0.03433499336665938,0.005164161089258608,2.9567916737346594e-11,10.529179273422711
227,0.0160739628705911,150922,149384,149107,150587,0.02011972931315561,0.005164037218774718,9.774436216084005e-05,4.009908283068149
228,-0.03539962604088011,148970,151366,151373,148291,-0.03652610999756109,0.005164191224809219,1.5166490307511863e-12,11.819114908101215
229,-0.023109515270765043,149512,151405,150717,148366,-0.028303326208571494,0.005164124265628655,4.2350241858638264e-08,7.373144105107252
230,0.011130788435627792,150905,148722,150022,150351,0.0167622629618961,0.0051640433427557276,0.0011705649281598047,2.9316044921258566
231,0.012473279535438702,149668,149336,149685,151311,0.013024899053385212,0.005164036794937263,0.011661275765843063,1.933253934331959
232,-0.012397102137716538,149394,150761,150344,149501,-0.014731561069403532,0.0051640068510907374,0.004334427560284191,2.363068250858044
233,-0.06256466284471321,147408,151952,152778,147862,-0.06306669985514066,0.0051646235910874794,2.7057556437387004e-34,33.56771142701693
234,0.013029127668437583,149580,149754,149929,150737,0.004212152641346638,0.0051639916533357,0.41468451796301264,0.3822821784984003
235,0.008042279628583523,150239,150121,149447,150193,0.00576502339637136,0.005163981117040726,0.2642546921405241,0.5779772925630285
236,-0.043761031408147,148218,151206,151689,148887,-0.038603597054094316,0.005164219504716584,7.708386694335757e-14,13.11303650691179
237,0.023867556783031152,150529,149255,149168,151048,0.021023913577579722,0.005164044449888325,4.6769399727796455e-05,4.330038204104294
238,-0.021722782808864027,149108,150359,151241,149292,-0.02132529260185395,0.005164054108035858,3.634516183590144e-05,4.439553392997967
239,-0.03489366254846749,148723,151783,151285,148209,-0.040908252850028595,0.005164246602332942,2.3478166906509966e-15,14.629335814301134
240,0.002966107594281298,149765,150096,150014,150125,-0.0014680282356723643,0.005163971492876207,0.7761936720840915,0.11002990216565506
241,-0.0055297040687969055,149657,149942,150320,150081,-0.0034937387490574503,0.005163975787363616,0.4986852525879525,0.302173474802242
242,0.0062780750510450355,149843,149764,150044,150349,0.0025580228463402653,0.0051639750382749825,0.6203465480420071,0.20736563008874082
243,-0.04975228390476357,148451,151674,151817,148058,-0.04655014737848933,0.0051643214310250745,1.9904212399539274e-19,18.701055002571284
244,0.05614989647854746,151996,147539,148228,152237,0.056448357074133745,0.005164491218592801,8.276572107463378e-28,27.082149496917992
245,-0.01867269422061035,149274,150458,150939,149329,-0.01862422625269217,0.005164028494776074,0.00031031840271242175,3.50819246882617
246,-0.04770459888511862,148111,151223,152572,148094,-0.05058281585092496,0.005164407551150561,1.1887819169429961e-22,21.924897809767554
247,0.019174123922008957,150996,149602,149008,150394,0.01853337150758007,0.005164034877254512,0.00033203505983657455,3.478816056387366
248,-0.010993203896379736,149329,150286,150505,149880,-0.010549517040634643,0.005163992210404228,0.04106238906754472,1.3865557863666043
249,0.010065372042180923,150386,149405,149563,150646,0.013759541738975298,0.005164001064113186,0.007710016279831434,2.1129447049278376
250,-0.01052238236833929,149580,150268,149948,150204,-0.002883187380700795,0.00516397758992462,0.5766212082904656,0.2391093881806714
251,-0.0018509873698812683,149415,149806,151143,149636,-0.012634142609792091,0.005164021132584686,0.014422252295416802,1.8409669113857634
252,0.007614993045998134,150519,149035,149653,150793,0.017496840567500057,0.005164025185655375,0.0007034845207853701,3.1527454541801347
253,-0.02313419348050803,149405,150455,150968,149172,-0.018971124814120062,0.005164031793179558,0.00023905955011273685,3.6214939021316837
254,0.021029977209404964,151007,149640,148895,150458,0.019536334675957494,0.005164043101230868,0.00015485783153066027,3.810066826441867
255,-0.014559322064930295,150093,150502,150710,148695,-0.016181449429387592,0.005164040321148619,0.001727430016692358,2.762599538153468
256,-0.026946270606263426,149065,151449,150629,148857,-0.027700136211844008,0.005164103153148243,8.140877924053968e-08,7.089328757639955
257,0.0023867622946926246,149959,149580,150310,150151,0.0014721779800605992,0.0051639777161829785,0.7755782216279898,0.11037439448706861
258,0.0137890996797653,150712,149102,149752,150434,0.015283901704130857,0.0051640140922323404,0.0030794471147162143,2.5115272499222057
259,-0.0070977638003932066,149701,150447,150064,149788,-0.0068117772682028946,0.005163978882086272,0.1871374487425248,0.7278392955848515
260,-0.02672419816906811,148317,151334,151541,148808,-0.038336642774307185,0.005164210489875194,1.1404411430530522e-13,12.942927123282434
261,0.019203353412264545,150839,149666,148779,150716,0.02074211672553024,0.005164050235860362,5.9034478964750535e-05,4.228894265467898
262,-0.05454179276592746,148132,152482,151950,147436,-0.05909992714893723,0.005164543948264099,2.537512593416141e-30,29.595591793714174
263,-0.03194015704854493,149356,151047,150824,148773,-0.024950185321364393,0.005164075287373701,1.3551407568397357e-06,5.8680155928014335
264,0.0012245719746382128,149671,150089,149927,150313,-0.00021762112391240107,0.005163975485228273,0.9663853645830306,0.014849655843141794
265,-0.042170883062676905,148348,151454,151637,148561,-0.04121480451909832,0.005164244445493367,1.4538731976366803e-15,14.837473469658626
266,0.0008673705538108972,149686,150468,149793,150053,-0.003476434739148915,0.005163979598295521,0.5008146814572474,0.3003229482033573
267,-0.001699871539252179,149910,149790,150546,149754,-0.004473921768033727,0.005163980948233381,0.38628690862278114,0.41309000997381135
268,0.02784643387857325,151308,149007,148796,150889,0.029292338973307998,0.005164110784489912,1.409003917725661e-08,7.851087799336158
269,-0.028343742382752814,148112,151172,151238,149478,-0.03215493993659926,0.005164163304171343,4.768069587978708e-10,9.321657414875492
270,-0.01939300433877329,148735,150953,150786,149526,-0.023193576059368243,0.005164065473996149,7.077631662859113e-06,5.150112042849991
271,0.010323256928866431,150341,149293,149940,150426,0.010231250057283573,0.005163992219342937,0.04756128079218402,1.3227464586477884
272,-0.0761448228569024,147120,152804,152880,147196,-0.07579548931154399,0.0051648964687638094,9.30471198363228e-49,48.031297065397816
273,0.08,152812,147235,146880,153073,0.07847720116470445,0.005164965891089458,3.867209709516275e-52,51.412602276539225
274,-0.021646901151152625,149263,151036,150400,149301,-0.019142313613907683,0.0051640340884864105,0.0002098509283442182,3.678089105204555
275,-0.02261311203747598,149107,151325,150606,148962,-0.025741502310575988,0.005164083745741044,6.205217897537098e-07,6.207242963555025
276,0.026681060069529007,151142,149391,148994,150473,0.02153032001300843,0.005164052631047306,3.055793323277898e-05,4.5148760223461055
277,-0.0012341444682334333,150006,149748,150376,149870,-0.0016491551915420084,0.005163975545250434,0.7494553068799321,0.12525426081991997
278,-0.05513357924803101,147398,152669,152160,147773,-0.06439083962736888,0.005164643972589137,1.1211931891439904e-35,34.950319549090636
279,0.019424634419041072,150392,149442,149268,150898,0.017197567464959915,0.005164020995158236,0.0008676281864393292,3.061666347602722
280,0.02650291284635126,151111,149408,148569,150912,0.02698114602791883,0.005164097461778785,1.7438548881770944e-07,6.75848965695275
281,-0.01394107539088327,149217,150758,150419,149606,-0.01569378921634379,0.005164012757360316,0.0023731078014994854,2.6246825329444916
282,-0.008725067983608432,149905,150306,150188,149601,-0.0065875266907784525,0.005163977720337456,0.20207252428453826,0.6944927333070938
283,0.01505768201359155,150071,149517,149030,151382,0.01935716784867886,0.005164057507883263,0.00017793677667963034,3.7497342809304444
284,-0.028157526186247017,149185,151348,150843,148624,-0.029214511237114407,0.005164115106339218,1.5384867952785318e-08,7.812906226918817
285,0.0135829728667291,150414,149356,149442,150788,0.016025240055990337,0.00516401272798651,0.0019140567575163434,2.718045188235933
286,0.006175038495003886,150419,149653,149893,150035,0.006052326271241103,0.005163978037075277,0.24118585979736296,0.6176481575268773
287,-0.020912022245698717,149304,151112,150919,148665,-0.02708451407036408,0.005164094032582946,1.564727013314573e-07,6.805561419748442
288,-0.0431326989879793,149038,151576,151015,148371,-0.03454900295084044,0.005164172742191133,2.2296772029814676e-11,10.651758006508441
289,-0.0069901410027598055,150259,150554,150219,148968,-0.010324029114320876,0.00516401202142377,0.04558386438986017,1.3411888601110704
290,-0.027123966617127366,149688,150938,150365,149009,-0.017374935518379753,0.005164029245613395,0.0007665240259165854,3.115474228077098
291,0.031027561014248695,151747,148758,148753,150742,0.03317627925421917,0.005164161059781253,1.3245084105755376e-10,9.87794527960537
292,0.004464321861058889,149818,149758,149978,150446,0.003516153574749001,0.005163977526168246,0.49593461158713337,0.3045755809672958
293,0.024232002649608467,150725,149199,149237,150839,0.020853326054612258,0.005164039569225699,5.386730190945372e-05,4.268674776731397
294,0.004171108108986386,150289,149495,149669,150547,0.01114626115429025,0.005163990623555014,0.03089217609292999,1.5101514982422564
295,0.008145693185357199,149674,150156,149705,150465,0.0018486438312866119,0.005163981626846243,0.7203522392830817,0.1424550894441454
